job_id,task_id,budget,seed,arm,status,SUN,AUDC,mSUN,selected_generation,model_state_hash,result_sha256,receipt_sha256,failure_sha256
component-final-ab38facce5e6ceff15abed56,Co-Hg-Mg-Sr-W,30,2,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,ad82160b61e02320648bf9d4ff306614fa6d5a48b64fc89bef0950ec1b4227e9,4e9f9a2c6ecd8ab9067f3396fd5edbc457767e3b598d70a13856118ab7978d38,
component-final-00b47dc6e25c4b16037e5ac5,Cr-Fe-Lu-Pt-Sc,30,2,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,edd47d397e78d7d8b6cb6938c477a84c88d7fa5b6ce1f4a62a171dcb7e763306,dfd6f59e2505c3051e354385fa9a1b2b1246207834249b1e42bcb06688eaa63c,
component-final-0591d271496a29335d1d4471,Ho-In-Mg-Pd-Zr,30,2,es_only_independent,accepted,1,0.058888888888888886,0.03333333333333333,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,0508de69d4c6cfb882860631bdbe96cc1a40880de4b7ff87b1a7b15b54df064e,a9f9ec70216431c7b33bdc1c695abc784493c3d30c3d50b8554085fc706e0e2c,
component-final-cbc6ff396738a400e4349dec,Al-Li-V,30,3,baseline_reference,accepted,7,0.13666666666666666,0.23333333333333334,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,13e1f12d0e1a7b22d135c81d85a2ab0883a76843df2498b127bed0a2c40f5d3e,0e84db652355f9297a4ed28044a2ae987678b61b79043be4a789e71cab022786,
component-final-3a4d4b55f2a3f754633dc96d,Al-V-Zn,30,3,baseline_reference,accepted,12,0.43777777777777777,0.4,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,8bbc5b8bc1810052ec5ddabd3e088a7c4d28d169bf0edfed1e97aaf883c9ea2c,080a19eb2617d0f19817201926234de7963905334bccd1318fdd653cdb4d1f85,
component-final-4d25de6f929b883924b65229,Au-K-Tb,30,3,baseline_reference,accepted,20,0.6088888888888889,0.6666666666666666,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,f0d249ba4fc379f3a2479a4c44bd8900ef9ece024357da121c02397f060689d6,d6e048c49be34ba23f6e5c6b989f82835032dd5357a9f8229453160f11712d46,
component-final-1c4d61ebe1301c61dc8020ec,Co-Dy-W,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,23c697c5fa20e990111ca620efc0264f702e332edfead09640564ce0baffae2a,f955c8bf6795bfec95dc77845bae438a3eeacab371f8849eaf075c81026c4758,
component-final-45ff576df7080b449aad1f92,Co-Mg-Na,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,4f511ac424106fe22a83890d420636ac877556a4e045fcfc0e1a2f19a7bee904,ac51179c4f9dcb09b06fe6a43686c5a9c914017c3e44a85502d66b2372a22ba4,
component-final-938bd181bae0be1b9cf1b3a2,Co-Pd-Tl,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,a42d16f276d364a774d466b9553e88dc8b96670b45a139d7e570ff6b39946ae5,115175536c4e9ce763c3ed9c5a536d401b937ae15ffedbdc24f659458e7f7132,
component-final-78a69f53c52da7048f53409c,Ga-Ho-Lu,30,3,baseline_reference,accepted,9,0.24333333333333335,0.3,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,af4477c8d2370a8ec2d37d1d0c91ccbd38bb5a722ae25e79fd1bcb3c710c621a,b3ac52186611fe994d5d2e28099bdd858d26dc909e1755a5be0c7ab06f97c4dd,
component-final-d4c3a91e71ecc76f3b9b4194,Ga-Pt-Tm,30,3,baseline_reference,accepted,12,0.49333333333333335,0.4,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,c3ef846be532c754a56bd8aea60f7e89437b73403eb902b0765660f8266ff963,5a94a8f06568d8450b377beacf1c48a8ac08c6227c8ca41be7cdd6c4a7a34882,
component-final-aaa87edabd36fb39bbcc66a5,Hf-Ni-Zr,30,3,baseline_reference,accepted,9,0.4077777777777778,0.3,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,cefbc014b0379946edbf36afbfbae34f436132f02416d25cbcd0beef766d1f48,eab20f06aae97e077f4280d6f3e4f9e86f3cd738d14672ec6e7a0726746f13a5,
component-final-32a55f3dc7f194a4a39da2bd,Mg-Sn-Sr,30,3,baseline_reference,accepted,23,0.7144444444444444,0.7666666666666667,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,a167beb092515e62dfad6a6f99bb17378602ac513f04de3614c7f3416aa0aabf,5b2baa1f5638a8a780acd7c1bcc4cf6b96d74f028b872c2311910542a3cc0301,
component-final-8b09825eaad57bec4651dc64,Au-Cr-Cs-Dy,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,00602d0b11afd0f99833ec6ac91fc48993ca218e273204b8bc38b7889c9f524d,d4d7cc7dd999815fcbc288f0dcfc0aae8aba4e86270b63a4cbf60036f602ed28,
component-final-c948932400e6742438fdd30d,Au-Tb-V-Y,30,3,baseline_reference,accepted,4,0.09111111111111111,0.13333333333333333,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,ca78ba8080dcfb84f5ba1181da6edc6e39f5690a2a9aa69658d9bae500d8136a,51225a0d98546a86a007d934bc925e0e885e4f7508dfb9791421c5ff09dc9741,
component-final-bd0c6fa71643e365aa0ca10b,Ba-Be-Hf-Li,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,e347fc068ca4854282e4cfdb60d0aa8e6e2966d481f8be7e8ebb8960652edd8a,c24eaa885de8b3e0cb264cb113cb520d04749b764687485c01b98201126f0d14,
component-final-fecf899eec1c8223ad24f26b,Ba-Nd-Ni-W,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,6299c18af7da044297adfebf686a398a2d1633c31459e4ebeaa7ca69f4254be7,271cb3a7e274c36949bdc5b28f443bd38708c08ef5ec7266e6e2e79e8f17cc1a,
component-final-576f4ca620f55ff845c008d5,Ca-Pd-Sn-W,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,df3938f20cecc2bfa4290c92b10f7a53d484dbb9dc09dbffdbdc6c3ba2d7ec41,0fc317d8c382d1c790fc41a89ca8a2629de77bb4e8498b23e29107a4dd69fa92,
component-final-28b0d51c7189afa1c80bb146,Ce-Er-Pb-Rh,30,3,baseline_reference,accepted,5,0.2388888888888889,0.16666666666666666,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,aea6b5324730529415ad485ac9f2f203eaeb86b23e246a16c650a9f511412538,2e01aad5cc14ff1590154b59b713f7db13da272792d7546b5e9346a9a127f1c8,
component-final-39f0cdec4345c240acc170c6,Ce-Ir-Pt-Sn,30,3,baseline_reference,accepted,2,0.08444444444444445,0.06666666666666667,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,f3b2cf7eb884efb624a592aef8b6efb7b53d7a46a54225724612db48f975e443,0fdc6163cfc3687e8a812039ef1c27e9cf96be62769f1bdafe612efb4e2195ec,
component-final-3b52b8cc1f9b5b59ee944671,Co-Dy-Ta-Y,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,37b9ac12af069fbdbe07cc7267ce06ee5df46ac918aaa39457b6680438ca7361,cb786d76d7893cb34433bbc4e0663a23f42be992acf023982255f6c0de32e6aa,
component-final-d5cb66a5dee23257beb412e9,Dy-K-Pd-Sm,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9597719b488128dc7aa7c712da30283af63a30d09c599f1e5dfe8707c5534521,57aed4c82228f4dd072789e3699218664f9cdb4eeb9c6237a2ece6f4cff95520,
component-final-a5c03fc5777c9e33716907c4,Eu-Nb-Sn-Tl,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,f8f9278e1a68ead053f127506211acb637be8114bd380ab2b6cd100379219dc1,a93ef26f4211aeb4438163ca8fa6bc24a5114280d76cd0c163d7632421146fa1,
component-final-8a4e2f9653d2e086bbcf9bab,Ag-Nd-Pd-Pt-Tb,30,3,baseline_reference,accepted,12,0.3977777777777778,0.4,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,d9904465aa434f81651f7d29e1f26373970c8e39a6d8fe6b0926a944eda45fc2,abf52a37d989c00cec02065b187fd18d45be4470542bc44149e5986f1f75ab44,
component-final-bc74a33a63d044dd37c16137,Al-Hg-K-Mg-W,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,32d038014a02b05e0506014426f44ac9ff2f604ec0a0b7d89bcdd0d70b433ea6,2e65827fe63c5688275973d349c6bbffafeb1a9b6119e4ca2aa4e803a997f48c,
component-final-5a6ed77252eb29f021e20fae,Al-Lu-Pt-Rb-Sm,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,69001a37ce84b583bd6c08553bc131ec1c8175d185018885e856ca1a886b8221,e41380a30f91986774833416091da7544f49329db581eefcaa478524c72de8ed,
component-final-9f7468ced817292b3d957f3a,Ca-Fe-Gd-Pb-Tb,30,3,baseline_reference,accepted,1,0.03,0.03333333333333333,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,e2460745ac93f38e3d6539f4d622807c60ad747f7415191803ae5085c415e8f2,cbf1d3947d3f9cc1ce6de6fc50c7c2776f148a475949c7ac7e66fb4aa0be792a,
component-final-9327e12aa976f01d4c15ccad,Cd-Gd-Mn-Na-Ta,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,80ee2d54e26680aa67cde7d4f8dac946bc199f79ec15bb6ba8491813eabb6c9d,1d9ac000562bad56b0a18a88856a1713cf3bc7e937e071e8938a690db15ad481,
component-final-66342bbfc1fe3b32a3e917e9,Cd-Li-Nd-Ti-W,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,908e85235b4237a3e4c15257b7b3716caac4fc1252a5d52392a31eb3174a1312,1e0847b1c4e76e1e9980ff1e8dada1aebabf0e4a8b9aa5048ebfc9fec6f62ff7,
component-final-7ff8ffba9663a7d1e2718a85,Co-Hf-In-Ru-Tm,30,3,baseline_reference,accepted,1,0.06555555555555556,0.03333333333333333,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,f941168d77667fc593057cc6fc7b12ecbec995b9ee8032d107e0fd90ebe91a42,e225ff840f4a10db3033943dacbf2fcbc633841f18c9a8775eab3d60b4936682,
component-final-0fc23a0f1189eb9e5091153d,Co-Hg-Mg-Sr-W,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,1849e138ec0a26a740254168853eb4669aab7a8cd4aca504611d2bec7a952fdf,b2b58aafa7c6f3f487e3ac6114ce9448767e289c4ed3ca52a001279361d5efbf,
component-final-64d06fa173a52f18764dc3a9,Cr-Fe-Lu-Pt-Sc,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,5a9b07f36421f2ad41390961bc4fb231102fe403801b9e92c28623f76db20ad6,c1c71495cf85b8d2215ca9ff4a80b8414510ee50bc94f7a86c6759ac6a98e4d1,
component-final-ef58d26b1dcaed7a10dcde43,Ho-In-Mg-Pd-Zr,30,3,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,4614407927dab49ed5da5d31b374b38b9b41aeb8752e94505e71fef1a9d549c7,1d03e5af0918a7d5b5b5b2526c5fb8e6894864cf263509730f843ddda723b48c,
component-final-58be177d40a369fa21b46467,Al-Li-V,30,3,es_only_independent,accepted,4,0.1111111111111111,0.13333333333333333,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,e9fbfb5d0afea7580eef4b656f2d950d2337f6814b3987e9322da79acb43e658,55769bcb7a9c19173f78dba4da8f74557fbe9d57e5c189f03764a3114eba658b,
component-final-a7c299031f86283f4d78cdbc,Al-V-Zn,30,3,es_only_independent,accepted,6,0.29333333333333333,0.2,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,fb09dcf80c5c1ba91d0960ceebfa2f3abc8c34c27d1eeb63c8577d965b9ce652,89b40d19c73f9f0ca9d8332aad3173dc6aa8f7b631d2fe0473356565087d37e4,
component-final-ccf83cfe979a68596b520894,Au-K-Tb,30,3,es_only_independent,accepted,14,0.44666666666666666,0.4666666666666667,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,627c6a680e02027c319ccca64961a93fbd9f3f07b31a85b91c1eb6070cebe87d,22d10893ebfabc8cf6eeaab5276b5cb29dda04b32d03cd11ba0c46c6de9244e4,
component-final-5ca584f4906535e61af90799,Co-Dy-W,30,3,es_only_independent,accepted,1,0.058888888888888886,0.03333333333333333,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,b8fd66a2aa22c7716a05d9368629f70bb6ca3f708e9b7378e75b28dd07204524,9d6675862c56564d8460d7335380a6acdc28088bc3a469e6c153e154f247e488,
component-final-d3b11a1f0b24e0e57b3207ef,Co-Mg-Na,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,f542f30101dda89302ed39fcd4fc61ba156dfc7fcbac1f10a104dc4443d916e6,105b1fec04c26338b01b4433dbc05601bf1519b447952a7a28a374d7f7d6d3fe,
component-final-c24aac4d6cf6090ca0a21ba2,Co-Pd-Tl,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,dec135bb4a70cd74750669b7fefa560b3ea5296320eb9d12dd8759f60823e557,da3294e966227edc26b3e037b15affbfe287900b6a406b7db2df6419dfb96b83,
component-final-7c9b36d1e7a1d8379e4034ff,Ga-Ho-Lu,30,3,es_only_independent,accepted,7,0.2477777777777778,0.23333333333333334,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,24f68269f1912f96b6ad37a98a728993f35cfdc69e6b49c3cdac27ec421c2e14,cceb567221a687aec0d26dbc63c931b69e83a2d688a4cdf031da1bec661838bb,
component-final-36ebde28e20c058d0e240e7b,Ga-Pt-Tm,30,3,es_only_independent,accepted,16,0.5333333333333333,0.5333333333333333,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,ff62b07a9d9550306bac2be426bd72113c8f1554187b961fd15cf67bd9ac0a0b,0f2589f0b87f9c8f378eb6092457ad6feaf9aac7941f359a25772e5cdbe42625,
component-final-cafd8381cabe456b8c63f99d,Hf-Ni-Zr,30,3,es_only_independent,accepted,6,0.26222222222222225,0.2,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,51eff7f0acd7b153eb9046355c246af99651e5a087be8dbbab7e5cde2c6b35e8,c57e247fecaf624102b6d9f8b3f69e0358cf6d78c1eb6e23694fc280a6a49d28,
component-final-f932806bc1f23ced20e23329,Mg-Sn-Sr,30,3,es_only_independent,accepted,21,0.7655555555555555,0.7,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,2bfbfef8acfd866a194c9ea5abf95f46aaa8940934f5ccbac3ae88092f290ab1,b63ce14bc6b19fb04bf07cad84db00cc7c8995a8b0636d38ed89bac248341c4b,
component-final-6b594c7590a07c4785333527,Au-Cr-Cs-Dy,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,91fa23c62149817eafd441e49fca49d321e0d2c9db495924aa514d32f08d8254,de261f1d3037bcb88fd45b6552e1253904acb86c4aaba45a0a9bb864df234102,
component-final-d21c0b3a1bbacccb096910d2,Au-Tb-V-Y,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,a873cbbe87ef308fb2d8e23ac3d6b7bb09493ec3bc5685fe2f5b1b21120f02ed,6ca95a3ecfc398309da7e6326ea122d53bf3f8945b1b7a3d6f517fcb1cec15ca,
component-final-8a953376222e7c80674c9363,Ba-Be-Hf-Li,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,941ac418df0a9b7f40da23cb05dfdc74a2ede1137f2e1f4cf6a518672494bdcf,3ddf1a319d51b00c2a94b8c73ae51e240c6ddcfe713c56e242921709ab9457fd,
component-final-a1d6f8768d32c08eae8ef859,Ba-Nd-Ni-W,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,ee0245b73608d41d3eb7b60a34786a5c18d934ab1f7b5223af746eada6097c0a,c8024399f8decbe10c0906728faa25728953487b00ea9f8179d80001d7b2014b,
component-final-2c9f3dc1268ade034f5f985b,Ca-Pd-Sn-W,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,7a1531737903372fb854a0a948b85198661f7dda1789bcd9e1feddca297bdc62,1b232dc4b7ab4e8034576fb2ae21062ee4d364bea2a124809f29d55e6c2a1fcb,
component-final-018a931d7f831eec534bbf47,Ce-Er-Pb-Rh,30,3,es_only_independent,accepted,3,0.15222222222222223,0.1,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,4f81072463e72b75f8dcd206b77620f32f16e3ebd765f11e3af9428144e43a5d,618992666431f3968dbd43cb94e91a366f9eb4836e3d4c362a05169994d5c54f,
component-final-cc7a1a07f16f8dff6fddf52d,Ce-Ir-Pt-Sn,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,9d6fb7bb2d40f35470818bf6175814052dd8be5b9986bdcca3d4178b926b9bf2,c1016f12d70ceb6c85ba7926fef20adf6f7986039f5e8cded3304c54825d70a4,
component-final-4e451d0bdff51d82f963c7bf,Co-Dy-Ta-Y,30,3,es_only_independent,accepted,2,0.051111111111111114,0.06666666666666667,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,1c57d97d3466f5acbc8bdd83e721510e294beb628de5749ca0ce49f5a27836b8,db590f8f25d0e513e93efbde2e1722d9a7d7b12614e45e977f8ca720fe3bc2b8,
component-final-66fdff51bad1a3515d80d696,Dy-K-Pd-Sm,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,12779a23008fb683e4aff249fd7dda2794b10ab3a1869cbebf769785fbe39adf,2985eb93aa4241923648765d2a98a6efaa64b1548d85ea70eb9ef794ba6c38fb,
component-final-ae89c3d99fb34f9a361fe0c0,Eu-Nb-Sn-Tl,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,f58e5b35c75eca23b0bc06115bedadb37c352a7fa7d592e85630487835793d37,a83fee56663fb3cb2897bf769779d06bd171c4711e13bd0252a31d78cb738501,
component-final-b8ed82b44f6dd3dc956b12d3,Ag-Nd-Pd-Pt-Tb,30,3,es_only_independent,accepted,16,0.6044444444444445,0.5333333333333333,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,730efd65566c9d4f2fb951704c96c834c921006fff70fc2a4202b1b645ec23aa,3dacbb12fe4a64b420c552059cbf12052fb28d02ecf9a53ec0f9ca906a9e8b50,
component-final-b13a4fa7fd8442e523e392d0,Al-Hg-K-Mg-W,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,42f086f4ecba3a45e1a479888434d8a44430ad1b739d257bbbf599606709f9e0,b3d66b5492643e69fc5e9607b6326c3772069c68cd04b92f3f92ed9afe6f7dc9,
component-final-1fc96b9081f81133c4a204b6,Al-Lu-Pt-Rb-Sm,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,ebc7ed0028d8999669708ef5eef27c18fee3460ff619d606c06036b869158fef,f951bb6d45685d9632a3d490abe5c3667b36c9a9f9d126e60fa96aadaf7d323e,
component-final-9f003d7229d69ce2aa6c7317,Ca-Fe-Gd-Pb-Tb,30,3,es_only_independent,accepted,2,0.09777777777777778,0.06666666666666667,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,208ee2a1e2cca932642ab3dd59c8def2e3ce817b6ed4c7bde5a4c0f4456808a9,72413d06de6fc146ac0dd20c981a85bac1cef2c01fb9bc1509aeb96ca30245c6,
component-final-3e7d1121262df1cc9cd2052d,Cd-Gd-Mn-Na-Ta,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,e3e3b4dd5b55b4879445f5c48cc500d802752b6e7f4956e16f671a778a470901,58988468eb08034006844de8e1ecb3bd7f0d82ac02c8ef391cafffa4b31732eb,
component-final-66a0622a634c791a9583f8a7,Cd-Li-Nd-Ti-W,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,194dacc386aab1deabe2ecf5d7760c2b77b74d5569517350141df357ff28922a,506dd6b724b46b6098d4286e5bd93dae71f76b19680fe764f6866f9b6b9b6319,
component-final-5514d6d213d5405f70f3cee9,Co-Hf-In-Ru-Tm,30,3,es_only_independent,accepted,1,0.05444444444444444,0.03333333333333333,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,0eaefe6d8e6a0ef5ec95222094ebb6f26a4027d8911f051a06b03d5a76c171c8,3bec97f8c736f0f70207d7d8fa629f84541b0501eae8c7807fc8c61b6cafcca8,
component-final-4e811f768371930745ad2dba,Co-Hg-Mg-Sr-W,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,8ec9b9676b83a21532f25b3ac6802e9c44a4bcbf23f06a5d67db7ce2d91f9d60,cd9180beaf9172cff08262d6477b8b1705a89786bc10dbe18d39fc34a635009c,
component-final-38c73e290a92136062cbc360,Cr-Fe-Lu-Pt-Sc,30,3,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,233e1c2841342dcc90e56f6d2b4f71607ad87721f141766d23a2f58cc022d83c,383066b6614c2ddf6970073a04c4f9dde1c9027ebcb5e0b334204ce6d628a39f,
component-final-5af9ab7c1e4c718a6172a907,Ho-In-Mg-Pd-Zr,30,3,es_only_independent,accepted,2,0.07333333333333333,0.06666666666666667,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,d560c859ad027012dd88eea6a75faad131782f36abdc3ca98802ad706704da60,171cedd665cfac6bc056b1769dbbfa1a0eeb08dea8e8fb6382c67ebd47a5afbd,
component-final-d08bc544246528fa8a5707ad,Al-Li-V,30,4,baseline_reference,accepted,4,0.12666666666666668,0.13333333333333333,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,6202e423e8aab61e7763ea32168d5a8cfba4c8d16744bd54ed93cfa0e3199778,fce2cd25bca49c682ed89968b7ef45aaeba7a357dbe1f913640da9a30638edcf,
component-final-b98be165502be2ccf97b0848,Al-V-Zn,30,4,baseline_reference,accepted,10,0.3333333333333333,0.3333333333333333,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,b3bc1db84aac1f9f7c5f80ae64c7d5ceb7ed08fef1d49a9fb615956457c4c3a9,ef19a27bdee288db93a60a7f6ba839c8d0b941467287497e212a8a5f428d6c48,
component-final-bf2317f5277c190b4dc60657,Au-K-Tb,30,4,baseline_reference,accepted,4,0.10222222222222223,0.13333333333333333,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,4f58440f7a588a240ed6b9dd636113a0b5332f7cb7f0954dcee5a82fde633011,72b3024e50fcfa6e5b5e68b724df89ecb66754d8a60d5b2eeaad2663a3753b91,
component-final-44801eff553c54f9245c8900,Co-Dy-W,30,4,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,ecd7b52fb2e14076724271d54df4f4f828e4e42848e0e72d926ebd8e0f70b155,9978c6aed2b805f80fa59965aede298d89e8f9a504ce10a3dd560ff1a576e680,
component-final-ef01ab49b82e0b63a8549326,Co-Mg-Na,30,4,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,01fef76a4828259df904d68de844b5c95c317d2f16a2dabfe3d36a7cd4f87676,17951ecea357d2e62761b6924657ec880a76d2ee94ef3b8e886f1e23c7d7ffe3,
component-final-858cc980ffbb15e75496315c,Co-Pd-Tl,30,4,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,c4de3721078ebe14a7eb23d7b5d3b125172b13b1fc71caf48b0b7d0b3f1c9b34,2cb1cbcf4a8dc96455d2a83fa854845e6b430282630fb966565f8f8486e3f34b,
component-final-a60a68e9715811209c5bc620,Ga-Ho-Lu,30,4,baseline_reference,accepted,14,0.45555555555555555,0.4666666666666667,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,c490188ce7a259bb4ed558526c4b39a7e24f3b43ebd7423a564110fa33105fb9,45fcda12908310a3a71f8faba3ba6272c813c0217d2fb7abe055fdeb7f0d50d8,
component-final-2cb6b4a174de8a896616e843,Ga-Pt-Tm,30,4,baseline_reference,accepted,13,0.32555555555555554,0.43333333333333335,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,700028ea2b66ce9734562dc37059808551401fd51487d3c929cf14921fcd19b0,425065e01b170f74398f5b16d44fbdeb54184b81d410be70845ff886f211681c,
component-final-e39efbcee8ea2b56b89fb133,Hf-Ni-Zr,30,4,baseline_reference,accepted,10,0.38222222222222224,0.3333333333333333,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,5576ad3a9f8d51291d7de0b0e00bb3c1b9f78493127e88f46011068084736dee,8bb94df836e80d53c7e267c3c84151dd5409e32fd23c49a8017105f61cd3c022,
