episode,seed,query_number,proposal_count,retry_reason,first_success,first_risk,first_graph_unavailable,second_success,second_risk,selected_proposal_index,explicit_invalid_fallback,both_valid_candidates_same_parameters,selected_no_HVI,selected_HV_increment,query_source_sha256,first_candidate_sha256,second_candidate_sha256
test_uq_esopt_5103,5103,13,2,high_risk_first,True,0.8160256147384644,,True,0.45361167192459106,1,False,False,1,0.0,43eac208fcbf79c062193801b8593dd5f14d54788ecc48dfc1785557b4fa3e51,67813888c5ea2f56c0f98d4a34e9c626b47b2e979b3ef78928f9d179b6685ea5,456598fd1e912d782fa27118841c2b872bdb637b3579ee19076075631ba89401
test_uq_esopt_5103,5103,14,2,high_risk_first,True,0.5385228991508484,,True,0.7877883911132812,0,False,True,1,0.0,63f5e6f5b39686d8865a27639111ef18e916a3294c313f0660817ccc1285af01,d30b8b9bbae4e1dc18629abe2139726faca8e07b84bf437321728258af30ea50,026b673e14bfcb8f83fd2926e826bfeb4e0148fe31531d396290a6f759aed5a6
test_uq_esopt_5103,5103,15,1,none,True,0.17440055310726166,,,,0,False,False,1,0.0,6497d0f98aeba7a42c328f1d402e5d8bfbc0b72065047c51fce62a12a6f0bace,ced9529439ec0e34b3aa59fbb06147c4377880d7ba2741ffc2117dbb9bbcb01a,
test_uq_esopt_5103,5103,16,1,none,True,0.19112294912338257,,,,0,False,False,1,0.0,cb1e0c10f05050b0f8f0144ade33d413ba2bbbb2f37061ea0923c67c146d07ee,467aa5fef9215e379e26e6b9cac963e4211a77ef2235fbaf14fe1bb15175c665,
test_uq_esopt_5103,5103,17,1,none,True,0.2451164424419403,,,,0,False,False,1,0.0,0f13c8b3f3b181c3e8e5b1700ac46ea58241d6731bfa140b36790f272dc928e6,f94081326cfe09eb49b99a024e6085fa606b84454a445dacaf6848f35d50ff93,
test_uq_esopt_5103,5103,18,1,none,True,0.13211098313331604,,,,0,False,False,1,0.0,3fed1ed51036486f51ec92ead0a716158edfed55597b216e7bfbe74b5d96628b,d559ecf018f68a368333c0811307cde4826e27ed65d31a2fe1341f9fbe59bcbf,
test_uq_esopt_5103,5103,19,1,none,True,0.05407328903675079,,,,0,False,False,0,5.0333777603661645e-06,ba4633e92b3b3b957e993d53f452b258a78c83384e304eb4ea9d0f2af1b84186,97b96869c6119193f9e4defa7ffed844515ae37277c60d66cd8986b859ab2034,
test_uq_esopt_5103,5103,20,1,none,True,0.14065851271152496,,,,0,False,False,1,0.0,5b478eeab33871b862fd64fd506162c34923d5ce80471df55c8df06532e26c8e,e9d7ba11835b3a925620d6661d38d5c947f17c45c3afe039ddcbf0859a220e29,
test_uq_esopt_5103,5103,21,1,none,True,0.11560969799757004,,,,0,False,False,1,0.0,f458970f44445e5d1af84c8a1e91cbbb2218fb325988a99d7d0c18fe9e93d17b,147992265e35e7ab0dd8795531e744294b4da8ce16d2dd2c7bd80c5396b53521,
test_uq_esopt_5103,5103,22,1,none,True,0.07381746917963028,,,,0,False,False,1,0.0,01767e498df86ddd7cf6b3e10838e1dd136b84da01585dd1ef0721bad936a46f,b69a34a66fc01e737c85105a9199a44f3e11665921e8987e64b7c12a36fb6489,
test_uq_esopt_5103,5103,23,1,none,True,0.07658397406339645,,,,0,False,False,1,0.0,553d495395ac5b8b934bf5934c10d89cde866d219c2854d57f0562dd6b4425b6,953adb80eb23b5e1a8d7708e4e1c14f60283afd989c7f2935828fe3339f740a2,
test_uq_esopt_5103,5103,24,1,none,True,0.09888932853937149,,,,0,False,False,1,0.0,91f8e12704ad40d45a937fccd7c6d7d2e7e2060ab0d9f87e179041c03678f39f,e5dd7a250ef669e40becdb42135ef514ba337c151bc2f6fef677ba8b88fdb032,
test_uq_esopt_5103,5103,25,1,none,True,0.058299411088228226,,,,0,False,False,1,0.0,df29be2419a36f729a486ac500889d2ce78c41072b10902844ff292df4df0725,e129cdfe0b205b7b05f5d517130a9f001c7a1103d04048413c02f7d0fa3a417b,
test_uq_esopt_5103,5103,26,1,none,True,0.08471416682004929,,,,0,False,False,1,0.0,ba5ce5f6eeb2f17308ac9b04371a8f97effdcaa5ee00507cc5c59ae2e3a01697,7c7f1a2626700adcc58a528802eb691b914d738019925cf2fee348e1a8296704,
test_uq_esopt_5103,5103,27,1,none,True,0.06846065074205399,,,,0,False,False,1,0.0,49cc37996547eb85e7bda88ea3076b9767df86d69984a8cec7dcef23ed5e6d41,03b4c97163467b488203a4e1ba457d58e835da15677eb0c6bdd5d659485f947c,
test_uq_esopt_5103,5103,28,1,none,True,0.04815547913312912,,,,0,False,False,1,0.0,46e8ff92d56640fc72d4715e8bc347ad69c20329993c4641ed87aabcba74dc25,5fe9342d6dc35819e73f6d396554ff8700360599c3f499c749d77c30aa4fb93c,
test_uq_esopt_5103,5103,29,2,invalid_first,False,,,True,0.06584465503692627,1,False,False,1,0.0,81aaea4dc8b75397c2a69372ce8cd84be07f513fc009fb89f53a0d196192cceb,a213daca0c6c09ea133b22d9f8926dac2d254f8c09308bbd6330ab6ae042b906,9811eeab4f5370e2e865b65daf4e380faa016a7fa7cc447f345f92405f2592d9
test_uq_esopt_5103,5103,30,1,none,True,0.06479989737272263,,,,0,False,False,1,0.0,3bf2847c41e823dae0f03c354b09998ef73901aca1842666c9d7ed62d6527a2c,a66f625cf5205bab820ad4573866000d0b7a2c03e3cba2c101204dbd5e17372a,
test_uq_esopt_5103,5103,31,1,none,True,0.07533106952905655,,,,0,False,False,1,0.0,505673143a1b4a49a9e628384f3eba5805fc305d5decd675df6d27e1c420eb91,5638f11c485e9e6198d57dd9054dfde95d29aba6c1bc44767d3e09b9fe0f4f89,
test_uq_esopt_5103,5103,32,1,none,True,0.056519050151109695,,,,0,False,False,1,0.0,64621e40b2a0388e44125ea8f97fabfb2fe4aad763745dd506151ba4fc3ac7a2,fc74b6e50ccf6b64230da4d4ff6c79831719b0ec3ba098e15e5b0e9cb1934a18,
test_uq_esopt_5103,5103,33,1,none,True,0.06495428830385208,,,,0,False,False,1,0.0,fd247a6bfdc4620fae4e2eb542f07c0a71b906327be89525c06ed5af038e85bb,0290a8b843e311e3b6728559f681fef6d7fdb3ae7b213a7cb7df5ee7881ae9fa,
test_uq_esopt_5103,5103,34,1,none,True,0.12131784856319427,,,,0,False,False,1,0.0,0784a435ad801324d16cb50022b0471503914b41d0926843a0a9daeec6e2d8ef,e6936e19fb411a121467a1f75a796cd55441a3117c98a478ca304bc9de80f74a,
test_uq_esopt_5103,5103,35,1,none,True,0.05541514977812767,,,,0,False,False,1,0.0,6c084239214ad4af1cce71d15136f74be5184508f50e34cc6218d507e3115bb8,79dbbb70df2a4ac46d388abef8fe35dcabd1f7df01a1df9143e7076646f1432b,
test_uq_esopt_5103,5103,36,1,none,True,0.15106406807899475,,,,0,False,False,1,0.0,b46b8acd783d1f20848cd56720791864b9068605dace8acd7860eb7fd1931859,45d34a1f51f1dd8de478e44c67ecd369e29043b991bfcef51daf072c9ad383d3,
test_uq_esopt_5103,5103,37,1,none,True,0.11338084936141968,,,,0,False,False,1,0.0,5169dd54608678ab474b889a4cbd079c15149a03744752ad2436d9d37d8ed1d8,89c2f07e978452f40cf6e075a05f4587b2147079169940b68e6bdfb05df17cd9,
test_uq_esopt_5103,5103,38,1,none,True,0.15267881751060486,,,,0,False,False,1,0.0,68e563275e9ed3f2ec0ef70f62dfff57af8fabfda3e18d6fc8e5aa2b26476985,6ef0eb8fe0fba876f1a11980113eb0ce075a7e19b182fb7541a1e43cc3c4e512,
test_uq_esopt_5103,5103,39,1,none,True,0.05277659744024277,,,,0,False,False,1,0.0,7d30adde9232362dab317d15a21671ea59de168a8b52f87b3e0381728c8f8519,c85bbfcbb5b2e363c522c51e540145306750bd08d6451ddc1b8fddcd390109d8,
test_uq_esopt_5103,5103,40,1,none,True,0.1652313768863678,,,,0,False,False,1,0.0,ac7c427b077b7f132bc1315ceb6e306f8777f4b38f2c466c1cee30050c4a01a3,9eccc0bea75b54af9bbe585855289b72e2658c2d367f4eb1bea3a4a587753f87,
test_uq_esopt_5103,5103,41,1,none,True,0.08938001841306686,,,,0,False,False,1,0.0,c4a7ea41a8c77680b9d4ca42abcd0ebec1eaa69984a4d381b91fe86d29b00533,255a3bfc824477575200b5e8f116394f9b5f18766eaa8c6a1fe3c3a23ac576e4,
test_uq_esopt_5103,5103,42,1,none,True,0.17802372574806213,,,,0,False,False,1,0.0,ef93043b57b0995028ae8b0216d1fabb80875a3ac6b219bfcc3261e858b9646c,fc1acce80fdfb332e933c66a44f3441ddca199df6da131d262af8505b372efc4,
test_uq_esopt_5103,5103,43,1,none,True,0.06809744983911514,,,,0,False,False,1,0.0,225d5a5cc067ce20a6ebc4db9308d348491a16bd4c8afbb3168f0bfbb7176dc3,7aa125c4f2ebd07a781265895d817d9f63b8ea469307454abab3bd3316378e5e,
test_uq_esopt_5103,5103,44,1,none,True,0.17273767292499542,,,,0,False,False,1,0.0,188b3b3cff0f4ea7f537183fa2bbdb988b9684d40592541974b43e3734693622,9943d0bf199a8a04e3be44ace6decd01b1340aad2d99291d8e607bb72350b036,
test_uq_esopt_5103,5103,45,1,none,True,0.11395493149757385,,,,0,False,False,1,0.0,cc97a2348b93049b2e2636fb86cba51893039311bbe427066c92259fc74f3f8a,8649ca95c43da353b3593a893cd92c8d6768aaef1db996c7346d4cc7ffc5709a,
test_uq_esopt_5103,5103,46,1,none,True,0.1584489345550537,,,,0,False,False,1,0.0,7e300f7e7f763fbc359964d2f2e3c4db74593d8c88d0f5c18fdcbc3da82f5c6a,48256888c4003533ecdd24bf76a4fb66fd8f2b6a48267e11b0fa28983dc6c5a3,
test_uq_esopt_5103,5103,47,1,none,True,0.07440908998250961,,,,0,False,False,1,0.0,fbd336ea72eddaf95ac7534b075256ab8c4735e6b34185e86832e8f8fb76a62d,5d1be686a55a15a74966358a723236a13f4dca40177dff5ddd072d7ae2dbe336,
test_uq_esopt_5103,5103,48,1,none,True,0.08621379733085632,,,,0,False,False,1,0.0,83f44e10ebc640c3e426b2877733d26c8e26754526ddf8465e18464b8bf84fbd,c3a585564637b1e595e6e10e1c70afe2284ac1171787e0df68eae011e3c4743c,
test_uq_esopt_5103,5103,49,1,none,True,0.19769072532653809,,,,0,False,False,1,0.0,87d4f28cce4a551e3eed5d0f661219243d4b3449a8efe96f6d458f4899243c41,7c52ccd4cede777847d256167c93e90c99020ebacb71bd39c558a5be14e35fec,
test_uq_esopt_5103,5103,50,1,none,True,0.31871527433395386,,,,0,False,False,1,0.0,12c3257c2553c2b374611a63031ff1c4837601653e423f83c305ef4d9ec27bbb,be130c7041dc30b8e4c977642494ad26ce72be4f7dc72c036377f1743ad614f3,
test_uq_esopt_5104,5104,6,2,high_risk_first,True,0.9877719879150391,,True,0.5961011052131653,1,False,False,1,0.0,9493b70d5842a44d45c16946f572479bfc05a59440d5fa41b1c95609c6062961,cd655a87b5768b41a255318e4931056a50a32ca92da20ecbb68941fa44caeb1f,20f34efe146157766cd8e955a4856732276306cceb8111f743110904c03c51f6
test_uq_esopt_5104,5104,7,1,none,True,0.20568911731243134,,,,0,False,False,1,0.0,650b598896434e54a0fb00257a40a01c51a4f27e3a44e10bb0f68352b5f7a566,42458b2cee8b596097604c1927c60a90834749e43680f139161dd74b13ceda95,
test_uq_esopt_5104,5104,8,1,none,True,0.18986403942108154,,,,0,False,False,1,0.0,56c957d2c220a0fd030ee86efc3d98d1f154ca29d225efb92f09a28169589ae4,543807e01beb92ecedc1f5d584135a4ec3629b694cd01932d0d0c2ca09244e36,
test_uq_esopt_5104,5104,9,1,none,True,0.23285378515720367,,,,0,False,False,1,0.0,5452271dba721501f78ee5261864ce2b660b7c95795d8c0f1a17aaafaa7a64b6,79068f3541661de275d18114ceca5007b54bd62cb331d0bef5123a668a1374c7,
test_uq_esopt_5104,5104,10,1,none,True,0.10067553073167801,,,,0,False,False,0,5.0333777603661645e-06,a4ea27793b005c921c5173c4ca59a603a75ca6b3d73c112d1437c6b34aafaec1,85b58fbd395eeb01cb65e7c205efb498c54334da1269084573e39641bf4ac958,
test_uq_esopt_5104,5104,11,1,none,True,0.14394614100456238,,,,0,False,False,1,0.0,153205c47731031cc0a600f551f934dc301eee104cd1ac2e5a187692b4e6e242,960cb4590aacc53b4e5af02a9e57b67e0f46fab174137ee108dc4c9f92a076dc,
test_uq_esopt_5104,5104,12,1,none,True,0.16721998155117035,,,,0,False,False,1,0.0,c51b0754588ca33b47a2bcd2719c5e33281338393fc3494d3f275055022481fe,164aafd02a7672159c3a5e794a998642b868e14c99b48db8b42418d4108e9f1b,
test_uq_esopt_5104,5104,13,1,none,True,0.08388615399599075,,,,0,False,False,1,0.0,1a11dbce8a9187a1752711d9b4d76f304eaa68943f82aa86ee247fca7e421bd5,b0c02d52f8ad2b08a41d058ccc6bb98803e153f4381dd08c76e51fc2abb61273,
test_uq_esopt_5104,5104,14,1,none,True,0.10490129142999649,,,,0,False,False,1,0.0,6570268a9ee44c6d82397f848ec92ee4525d9fe407709c3f718b1af21f2f5fee,d03b9344439d6827e4d8411495add25ae090d627639f53cb71287b6b64d02d2e,
test_uq_esopt_5104,5104,15,1,none,True,0.15369912981987,,,,0,False,False,1,0.0,0b4ece267c7918ccbbf4599c6350ed5bba137e48b8649cf3f21a156293390891,f6a0d78ebbe4e75b4d430d3858d22ea4b94a6f731315082555204dcef1df7230,
test_uq_esopt_5104,5104,16,1,none,True,0.0511147566139698,,,,0,False,False,1,0.0,cb1cc2cd483cb41da049f745f66d2a66eed932177ec8989f62f958be600230f9,ad026456e7817b849d8a32f35b094e0e81829461d3d148c5b5fd3f743c6126c4,
test_uq_esopt_5104,5104,17,1,none,True,0.0557343028485775,,,,0,False,False,1,0.0,dfb7f3e5141e5b45fbf16dd9f4c9663f4f77f5d64b5690e8c88d89303b39aeb9,7642662ba655beb37bf6ffc724c72dc56c496cf597661bf2fac9fdf93599194e,
test_uq_esopt_5104,5104,18,1,none,True,0.18483226001262665,,,,0,False,False,1,0.0,1d7a4230b31e83b67760e749532441d41128fecf990f4d3ee0768a7aa0e275b4,38da71473d08081361807d14d878378815b2e51fd4896429edc9dc481006d30a,
test_uq_esopt_5104,5104,19,1,none,True,0.23271802067756653,,,,0,False,False,1,0.0,c5091cd90e98f422423a5c896218c00b677d24d6bc3b1c78775125ab9a900892,d1a7911bf105af39e2fcbc595d58bb4dd66d69340d723a78fd0af9f964122de9,
test_uq_esopt_5104,5104,20,1,none,True,0.17464779317378998,,,,0,False,False,1,0.0,1b06f0745a8f118183ce47a70126bf3d48992ec842bf241882cefcc87e35613a,483f20eb36e5789b397e9de076c52b9aaf38f068725a3d0009c25295fab0fa47,
test_uq_esopt_5104,5104,21,1,none,True,0.07945626229047775,,,,0,False,False,1,0.0,15a7d75500db0031896f50a24c444cc463a871edc01e9d46f6d1b617b06596be,01cad9a17466d64d007c970e56fb854bf6f7c5d16fc9969f153d6072e4bdbe8c,
test_uq_esopt_5104,5104,22,1,none,True,0.07556435465812683,,,,0,False,False,1,0.0,4f853bbf65368b250178307dbc1555352ca28439854af8fbc393f91fa0e857cd,3a474b11a6fe1c17de38d51a8a198b7c82d65023af0936b9d9d7437893fd6109,
test_uq_esopt_5104,5104,23,1,none,True,0.19247806072235107,,,,0,False,False,1,0.0,56f47e1ca3a3e84d27910ffbd5cd0b4c4c2469d1d71e59f7451b932ed6c5b603,bbcd15e71140497d27a8c93f15c862c81fa855bfd720b5792ab462b473f260e1,
test_uq_esopt_5104,5104,24,1,none,True,0.07299350202083588,,,,0,False,False,1,0.0,60f9495525f1909add4d6bcccd4ff9a6f576115044afa6f6f58fb771c6406b6c,7f8ff3273c9e63bc0d2f7383791755cb4efe405bd28aa3c3f16e0e35d1a6b42d,
test_uq_esopt_5104,5104,25,1,none,True,0.0431952066719532,,,,0,False,False,1,0.0,ad7edf99f8eacf98762f2a94395e22056e73af5603776d1fde8fa23cb9b3821a,e0760b2b0513443c4fabf10c6db14879b7249fff805d40a13abf67ed3bef4513,
test_uq_esopt_5104,5104,26,1,none,True,0.413361519575119,,,,0,False,False,1,0.0,f3b23e794b4322a61d366794c0a46becb7bb3cbe7aad3b8f303aa6d23e12f006,1fdf85a08a7bc58de4d7538c56dc9667243b8611dcaedda83fc0e1e49c090307,
test_uq_esopt_5104,5104,27,1,none,True,0.060476742684841156,,,,0,False,False,1,0.0,7212ed7c6a37dc7a1d54bdf21e1c3bb1824c259267f0aedfd8c46180f1d496cd,d48760ff3ee356c8d12be77814c6a95faac866360d65b6bab406a19407f17e79,
test_uq_esopt_5104,5104,28,1,none,True,0.05254408344626427,,,,0,False,False,1,0.0,d0bdd64bb2915786ce213f313bfe0c6a2bb6bbf44a6663dde781f363b765bef8,8f78a964b50c1f74f4f49b850d6026badffac9a99319d425f9de9c2bbaabc289,
test_uq_esopt_5104,5104,29,1,none,True,0.16658475995063782,,,,0,False,False,1,0.0,ca53b53b15e274f80ce1ae27f0b785e442569cc890f28655e2f10c5a15afec78,ed0ca2f974d896145b7a85f4eeb22954e6f8b89a38e69d44aa5eec6e7d8cce2b,
test_uq_esopt_5104,5104,30,1,none,True,0.4353945851325989,,,,0,False,False,1,0.0,ad394a7b12a8a9b1ac46d287e38d9c0a859c2a49acf335e8806b70c07e15b1cc,14797924e457cd4a9ebb6cea70fc2c000b0ce93b3a55baad12e21c85b8f42ade,
test_uq_esopt_5104,5104,31,1,none,True,0.37447524070739746,,,,0,False,False,1,0.0,a9da534a578280e471ecadcd6ac541bc4cbb79fca7731e4bae97c821ae38d0fe,e62ed9e74d2381f853c2c3897f95a6f70cd1362f78679c07be7f6088f811af81,
test_uq_esopt_5104,5104,32,1,none,True,0.038042761385440826,,,,0,False,False,1,0.0,ed4aee9b4e0d74f060af1b60110e314bb07b957aa66b17ecb328ef780a0a1e49,6ca75ebead29d7a0b6054813870199dd235ed484afc5b5af7c27593aecbeb0a0,
test_uq_esopt_5104,5104,33,1,none,True,0.16751961410045624,,,,0,False,False,1,0.0,b808b5785b91217a8841985cce56b39260928516fd61715795ecdf8fe68962b4,27703b32968cb7f7bf59338006cb7133e59358701c6b9c7d161f774826944702,
test_uq_esopt_5104,5104,34,1,none,True,0.047932811081409454,,,,0,False,False,1,0.0,c77fa657bc1a62a80c892e77ffa5eab8a1f342244ff482b925c4567ff3b332cf,050ba07caa05d7e8e572b50e16a30a251edf22af7a69271268d4aa681a188e34,
test_uq_esopt_5104,5104,35,1,none,True,0.05427088588476181,,,,0,False,False,1,0.0,2c03cd6178a3a6231b4245516551c41e41c0f03b98afc2fee5dddc87afd77910,7a13841801c839b8357f2588bf2cca283c868206d50b573214d55f6d169d8009,
test_uq_esopt_5104,5104,36,1,none,True,0.04081358760595322,,,,0,False,False,1,0.0,baa149118db2c33e26cb21d83876dd37a33d35436b3ef460f3e6e50193efb4a3,ca935ef5b494cf3ac689dfdd28359027f9bf22b3edfc4c8df73aacd2142ef476,
test_uq_esopt_5104,5104,37,1,none,True,0.17761796712875366,,,,0,False,False,1,0.0,9812f526dc47842573fef0a50dc06d9fabf9bd357011967492ca61bdf67762f1,255462f6c3dc6266217f253ba220efb019de2817ca079ec0c74648db2767f92d,
test_uq_esopt_5104,5104,38,1,none,True,0.20176449418067932,,,,0,False,False,1,0.0,6d298324dce8bc5a31755d5ce3a8a972ae2522c9dc602f16862d87c5ac441e18,762170af25b3a1492f650e871663ed976eb59b1ed5b6398b7a3fbe5dea639045,
test_uq_esopt_5104,5104,39,1,none,True,0.08646272867918015,,,,0,False,False,1,0.0,a991c0281719c47f2be5030bb642691092fe4f75e48a863cb2b8904caee92f49,847de1a7254901a56478c0096328fb68b1c1b86d1429b3941f3ce3544b60efc9,
test_uq_esopt_5104,5104,40,1,none,True,0.2118816077709198,,,,0,False,False,1,0.0,8409c5118f247a3fe822f39fa37553407131af53ca0ed4660c54b8d039da52bf,48d0f1c7e1c4ba5a43a841e0bb4ee85054cf9392bb1fdb7a8aaffe960be7f719,
test_uq_esopt_5104,5104,41,2,high_risk_first,True,0.5783320665359497,,True,0.5783320665359497,0,False,True,1,0.0,c2826274949413ae12bda7c49392fdacd21777799db08b54000f1fda66d46676,d6d88580705f84390b755d5e2aa73f6ad34740af6ad86203f45e37fec0b7d7fa,68243a143e32f47b963d442d388c6ecbb431775a3ab2eea362aad75716c291c0
test_uq_esopt_5104,5104,42,1,none,True,0.1156022772192955,,,,0,False,False,1,0.0,f5de9b34f838999a8c983a3131acd356962871db97aabe448eb9f5398b32039b,1d884ba3127a758f91229289465b48e9aee223682c2fba0f6c20d2feb6532ede,
test_uq_esopt_5104,5104,43,1,none,True,0.06414730846881866,,,,0,False,False,1,0.0,5168f4c6966f0f66c1eff63bdc5987e3c99737093abecce977c73fe5f32c45dd,226a791d424179be90f38794158846fbf44d5d5cd254a7a00c14374ff4784b3e,
test_uq_esopt_5104,5104,44,1,none,True,0.09215378761291504,,,,0,False,False,1,0.0,20553ac69493922155e18de25077d831e0cca1919482a7df95736ce8accb41f7,43b6046edd65ec94eb50ff29663e6511ed94330908a9c4d95998e4c5187d6632,
test_uq_esopt_5104,5104,45,1,none,True,0.1822245866060257,,,,0,False,False,1,0.0,a85e1df57ec5019f21ab5bda6928e6786819e68e8f36549d56e4604cffe4fec2,0a816b919756a93aa58d9f6721e7dd113a61aeedf32e5e0dd03ec2e652d593ec,
test_uq_esopt_5104,5104,46,1,none,True,0.10404549539089203,,,,0,False,False,1,0.0,309284c6fa74bc94919ebc0ed4a242046bbb185cd85bf1cd17c05eda120ae9d1,2a4284d149ecb5d604ed84dc66e0ecb70375cca8fb08273b803cd137f4470ff5,
test_uq_esopt_5104,5104,47,1,none,True,0.054962705820798874,,,,0,False,False,1,0.0,ae15f8f414071ece29e8be16946bb18097495ede1cf44c43a0e99b91a3865fe3,eb5bf3a5d0bd55d47663590ef2e0ff3e58382d30238ee70fe4f67da64a4bca2a,
test_uq_esopt_5104,5104,48,1,none,True,0.06908294558525085,,,,0,False,False,1,0.0,f87c132fd516e690e4383b5257fd60f83ab695b2869aee7f8ecca6cb4676c7b2,ee94c638c48cc63aaeaf07c0ff702340b5fbe6662707b047aed274db3ab9227e,
test_uq_esopt_5104,5104,49,1,none,True,0.18595153093338013,,,,0,False,False,1,0.0,ff199ada46d0b1aa9b73630f8a1282a97bbd1b15d7d8f2691f1e30302c27c1f1,be205b9696fada237c8437352f23199ad403323b9f6e5d2c446b0dd57aec8812,
test_uq_esopt_5104,5104,50,1,none,True,0.18234014511108398,,,,0,False,False,1,0.0,62c6e2f21e89187c9779be7ff565c118ac3a9fd04fcea3fcd074589d114e2f8f,725cd3197182fe483c2d88d28b2ae3fbd35bf09b2adaa26c469cb5070cbbe871,
test_uq_esopt_5105,5105,6,2,graph_or_risk_unavailable_first,True,,UnsupportedAttribution,True,0.4834432005882263,1,False,False,1,0.0,3cdde6b67885a0069c340ca59fa03c0cb3cd84939f0b0d0056458d06d6e40c24,5029bd360b6038667704cb63f215e0be048a738db89209a34b3ed410542e9b91,3918735e2960a1777af5758efe559fb19c7dacee51792de7a3eae94e128f0e24
test_uq_esopt_5105,5105,7,2,high_risk_first,True,0.6017998456954956,,True,0.622496485710144,0,False,False,1,0.0,1fcdb21871c59e8f0c81fc9e3fe0f57bc15e6e4cc5ba5799ce170a11677b4db8,f8b570ccc78dfe74452a8587b1a1bbb801ecd72301f24766c8550b24e29ee04d,a91c4e811db1b8d9750e1e643bf8cc922bdbd632d411d1feef4140c09299da61
test_uq_esopt_5105,5105,8,1,none,True,0.38836225867271423,,,,0,False,False,1,0.0,27335e64b010c33ed0983998e6eb1c539dd23b271462189bc95e6f69767a7e1b,f00718095c9366900e0b140dc3262cfefa5a7a8a44835bc31d4c34a49f92cbc2,
test_uq_esopt_5105,5105,9,2,high_risk_first,True,0.5604515671730042,,True,0.43686211109161377,1,False,False,1,0.0,89a762ffeb5f8b6dc45a6c3973e120b61e2f1051c9782e5b7a0ce40ea6d98651,bbbd2cfd05d7088a777d27a9f313b37da2d322cb7a0a8bd38c5e2cdf7a12cbb2,269080744353b69ea531638f33022993afd0ec67cab26719a4c4a3673b17fe0b
test_uq_esopt_5105,5105,10,1,none,True,0.22404071688652039,,,,0,False,False,1,0.0,3ac223df74fa047233fc6ca8ee346dd7234719daa104b3b76124846635a3d2d7,e9345b1e9852d5cada790d685774456c3dd2ea7ef1a7b00fa5d8a9752d5bbee7,
test_uq_esopt_5105,5105,11,1,none,True,0.2269272655248642,,,,0,False,False,1,0.0,c3df2983104210475dcab1f3a4e768bd163e1edc66d4300a08debd6fd9ef424f,be9b859a8e5f2401c9e9da3cdf8b6106a49dfb50c2ff8f73afa101562ec0c1b7,
test_uq_esopt_5105,5105,12,1,none,True,0.49481040239334106,,,,0,False,False,1,0.0,e9f7762603f0c0d3f5206b42d0ab236ace2a46db682da44d2fb40a6b6365e92b,102e6181bfdf56930819c072682558bf29c779045073fb56945f12c2d9a2b368,
test_uq_esopt_5105,5105,13,1,none,True,0.4110301733016968,,,,0,False,False,1,0.0,503f8ef50800558d2e03b00eeb6c6fe33bf9dd3c591c4d51cc831b71ae5205b0,fb1e6dc5f20ad8ff3b17ce613f7a41b6921a25b25736a4e5f8f654689225e610,
test_uq_esopt_5105,5105,14,1,none,True,0.11662491410970688,,,,0,False,False,1,0.0,40a130765e4b979676eca4d0903675cb3b5f4ab5f70252aeddab7d5bf2e8d09c,b18270c307f6b52f376eefbcbc001010ae5c21533e60134ccef4643766479d34,
test_uq_esopt_5105,5105,15,2,invalid_first,False,,,False,,,True,False,1,0.0,d9a0aa98310a44131da37b98a4c6250fee52bdda432d635fe2f7ea28e96be91d,5d5a4aabc33739650650d5ab023de34b6eedbf1482fcaac69c5c48b328ceaecc,ed04dbb5109b425df6424d08a4e8f927ebb0bd13ea9847d063e7bb925120268e
test_uq_esopt_5105,5105,16,1,none,True,0.23822788894176483,,,,0,False,False,1,0.0,682e0aff26f8978bfab1e78fc4e24bd64dcc51b53cd95996e13302b6be3c3bc3,e89bdb2b05979225291607f70fcacc5d416dc06b0d93a4c00719b36ce34f99dd,
test_uq_esopt_5105,5105,17,1,none,True,0.15076282620429993,,,,0,False,False,1,0.0,0b27cdce6bbd9c3a84c69ba88592eb7fff0a0a1b1431b88291610c920ef3ccba,cebe99ae9227495c07d14cd1b20f918fdfa0e9bbfc71088a3326cd01adff06df,
test_uq_esopt_5105,5105,18,1,none,True,0.0542072132229805,,,,0,False,False,1,0.0,e4e75bbd2879fcf5b52f67937424f42c0d72618c4d2264eb04ef549302bf41b6,e75a0f07e3efaab5e6c097fff0b60e61954010ce1222ea301a11f3b2af4bb169,
test_uq_esopt_5105,5105,19,1,none,True,0.07360672205686569,,,,0,False,False,1,0.0,0fdd157a01193634fe8e0fd8c59255386a7ccd93bc5470a438f34df0b3078f06,e1563d3739e7d57c693154600e827a80f29654926e801468b0ec30e717fa3144,
test_uq_esopt_5105,5105,20,1,none,True,0.06491218507289886,,,,0,False,False,1,0.0,2223ffb39ca45ac3ac3ce290265553ba7873a0049c413f5434f9bc05029f96aa,71c91b8bc26a9105b3f5da70694bb04be31ee03b46c159b31b03ef54f4dc58bc,
test_uq_esopt_5105,5105,21,1,none,True,0.2328270524740219,,,,0,False,False,1,0.0,b204ced53bde2a5674a8532df97c1890a649945b61dbe1e4399a7ac6bc4e94d1,e0c7cda41ca51931999741894e309d263c0c40e42ebd6465815029c2c4263bf7,
test_uq_esopt_5105,5105,22,1,none,True,0.08524087816476822,,,,0,False,False,1,0.0,ed39f24a61c106765a18462317b9c8c10eb225e00fdf362c04ea637cea7747cd,244872185a0dfaae5409c755dc530c974f94bfc105dc1776529d49d3504ad075,
