population,feature,family,records,missing_n,missing_rate,finite_n,mean,min,p05,p25,p50,p75,p95,max
dev,graph.activation_q90,graph,50,0,0.0,50,7.874334424018859,6.626384496688843,7.108683819770813,7.689239966869354,7.8711401462554935,8.096547245979309,8.526511976718902,9.02539873123169
dev,graph.activation_q99,graph,50,0,0.0,50,8.027664800930022,6.631672739982605,7.1129505062103275,7.793630917072296,8.070717182159424,8.36408819437027,8.72615900015831,9.148353443145751
dev,graph.activation_std,graph,50,0,0.0,50,0.510502242186345,0.0,0.17590124878719718,0.3977165696610377,0.5435191749546284,0.6095635241441749,0.8073755200358579,0.9304643359782454
dev,graph.degree_max,graph,50,0,0.0,50,469.18,373.0,418.45,440.25,462.0,480.0,571.6999999999999,603.0
dev,graph.degree_mean,graph,50,0,0.0,50,5.165155548529287,2.1275,3.0279219087322264,4.596746981990897,5.365248248571724,5.969845204708486,6.703303816658684,7.163814180929095
dev,graph.degree_std,graph,50,0,0.0,50,32.29618738422457,21.26984352904365,24.320431096152973,30.257579973433756,33.216166087926325,35.00251241566583,37.924893671606,39.29716212643887
dev,graph.density,graph,50,0,0.0,50,0.003053740881204356,0.001331351689612015,0.0018514633837622208,0.0024522057400444028,0.003162712782570379,0.0036159451105760524,0.003965414217312225,0.004384219204974967
dev,graph.edge_abs_effective_count,graph,50,0,0.0,50,231.27948097838396,61.93079029685248,121.33227053530483,194.75347361919438,238.43721079293698,270.83742635432077,333.8946166321494,359.697110001492
dev,graph.edge_abs_hhi,graph,50,0,0.0,50,0.004855733965345128,0.0027801168599765847,0.002994979279282751,0.003692252970548416,0.004194310251938646,0.005136645643982865,0.008260273485111382,0.016147056984202948
dev,graph.edge_abs_sum,graph,50,0,0.0,50,106.10203368729911,19.130673626670614,43.964177896211915,88.08183576021838,109.6636986132944,128.69892092679947,155.83356939031648,187.5469852167007
dev,graph.edge_abs_top10_share,graph,50,0,0.0,50,0.13084280541800652,0.08063994086240708,0.09076668871975403,0.10626534115783103,0.12158795789130253,0.14215482894116807,0.1970021409592038,0.3181274410735632
dev,graph.edge_abs_top1_share,graph,50,0,0.0,50,0.01844207407412999,0.01135072243267101,0.01185561685640331,0.013929147674565583,0.016767997485880884,0.02026682752684092,0.0287387862161368,0.05051888118664776
dev,graph.edge_count,graph,50,0,0.0,50,2206.14,851.0,1216.35,1966.75,2301.5,2493.0,2993.85,3252.0
dev,graph.edge_negative_abs_sum,graph,50,0,0.0,50,53.998047111517806,9.389026124816155,20.85012477415439,43.6971731669837,55.32410852181056,66.17372808280197,79.26605087133063,96.7302132541954
dev,graph.edge_negative_fraction,graph,50,0,0.0,50,0.49727288391795954,0.46258503401360546,0.47344880306254467,0.4864466700907379,0.4959666710611037,0.5075858304472218,0.5269103159044097,0.5311398354876615
dev,graph.edge_positive_sum,graph,50,0,0.0,50,52.103986575781306,9.741647501854459,23.047383853529755,42.22352136511472,53.5072329330942,63.98442050895392,77.18402748895896,90.8167719625053
dev,graph.edge_signed_mean,graph,50,0,0.0,50,-0.0007573728752751908,-0.0054650654216606325,-0.004239469716019973,-0.002043825132651417,-0.0005514439113310675,0.0006610095749760095,0.002444209549311328,0.0034286126891505315
dev,graph.edge_signed_std,graph,50,0,0.0,50,0.1457745079161723,0.08333104010282233,0.11210956250883175,0.1322753981151103,0.1471406279759869,0.1607518208844392,0.178121852455799,0.19241833046469467
dev,graph.edge_signed_sum,graph,50,0,0.0,50,-1.8940605357364984,-13.052426075490075,-9.92107400852692,-4.74463792876486,-1.2920544049411546,1.381937161400856,4.845993817204717,8.537298216164345
dev,graph.empty_after_pruning,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.error_influence_fraction,graph,50,0,0.0,50,0.40754741696871993,0.3908091134966629,0.39294363320215564,0.39926002731082233,0.40821039422236116,0.4142919342287334,0.42675276948976837,0.44167680342682525
dev,graph.error_node_count,graph,50,0,0.0,50,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0
dev,graph.feature_node_count,graph,50,0,0.0,50,4.4,1.0,2.0,4.0,5.0,5.0,6.0,7.0
dev,graph.graph_missing,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.input_logit_min_hops,graph,50,0,0.0,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dev,graph.input_logit_min_positive_distance,graph,50,0,0.0,50,77.3831388024982,35.627110943246706,40.190133343759996,56.879229135692235,67.5148489875086,96.77658791831811,138.64469947109652,171.58223090618702
dev,graph.input_logit_path_missing,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.input_logit_reachability_missing,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.input_logit_reachable_logit_fraction,graph,50,0,0.0,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dev,graph.layer_0_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_0_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_0_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_10_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_10_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_10_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_11_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_11_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_11_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_12_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_12_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_12_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_13_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_13_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_13_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_14_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_14_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_14_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_15_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_15_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_15_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_16_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_16_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_16_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_17_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_17_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_17_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_18_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_18_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_18_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_19_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_19_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_19_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_1_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_1_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_1_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_20_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_20_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_20_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_21_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_21_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_21_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_22_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_22_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_22_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_23_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_23_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_23_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_24_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_24_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_24_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_25_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_25_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_25_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_26_activation_mean,graph,50,0,0.0,50,0.1437797164916992,0.0,0.0,0.0,0.0,0.0,0.0,7.188985824584961
dev,graph.layer_26_feature_count,graph,50,0,0.0,50,0.04,0.0,0.0,0.0,0.0,0.0,0.0,2.0
dev,graph.layer_26_feature_fraction,graph,50,0,0.0,50,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
dev,graph.layer_27_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_27_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_27_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_28_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_28_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_28_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_29_activation_mean,graph,50,0,0.0,50,0.13724274635314943,0.0,0.0,0.0,0.0,0.0,0.0,6.862137317657471
dev,graph.layer_29_feature_count,graph,50,0,0.0,50,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dev,graph.layer_29_feature_fraction,graph,50,0,0.0,50,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
dev,graph.layer_2_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_2_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_2_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_30_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_30_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_30_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_31_activation_mean,graph,50,0,0.0,50,7.3338056974411,6.5510077476501465,6.897305059432983,7.148779213428497,7.282238026460012,7.464937806129456,7.954353880882263,8.073188304901123
dev,graph.layer_31_feature_count,graph,50,0,0.0,50,4.34,1.0,2.0,4.0,5.0,5.0,6.0,6.0
dev,graph.layer_31_feature_fraction,graph,50,0,0.0,50,0.9914285714285714,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0
dev,graph.layer_3_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_3_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_3_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_4_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_4_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_4_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_5_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_5_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_5_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_6_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_6_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_6_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_7_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_7_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_7_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_8_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_8_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_8_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_9_activation_mean,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_9_feature_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_9_feature_fraction,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.layer_metadata_missing,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.logit_node_count,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.logit_probabilities_missing,graph,50,0,0.0,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dev,graph.node_count,graph,50,0,0.0,50,853.02,791.0,798.0,803.75,812.5,819.75,1048.6,1109.0
dev,graph.node_influence_effective_count,graph,50,0,0.0,50,3.9846768486678896,3.9115288383927695,3.944842559166052,3.9648371397683055,3.9834412744837358,4.00318217780026,4.031706736150035,4.046451759390827
dev,graph.node_influence_hhi,graph,50,0,0.0,50,0.25097417359021335,0.2471300930943373,0.2480339328250102,0.24980140673528944,0.251039222455431,0.25221718310407265,0.2534955716866882,0.2556545129323131
dev,graph.node_influence_missing,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.node_influence_top10_share,graph,50,0,0.0,50,0.6474881166200918,0.6246847626179743,0.6282235605044502,0.6370140870237097,0.6454601909876417,0.6572897040129582,0.67250056919363,0.6906847832827394
dev,graph.node_influence_top1_share,graph,50,0,0.0,50,0.4967264479255625,0.4933423500619265,0.4938748699802969,0.495222881919021,0.4969815555887487,0.49802179904921906,0.49882166774988634,0.4994990951510953
dev,graph.path_budget_exhausted,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.sampled_hop_statistics_missing,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.sampled_path_missing,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.sampled_path_source_count,graph,50,0,0.0,50,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
dev,graph.sampled_reachable_max_hops,graph,50,0,0.0,50,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
dev,graph.sampled_reachable_mean_hops,graph,50,0,0.0,50,1.3558978243978246,1.0909090909090908,1.1666666666666667,1.25,1.3603896103896105,1.4285714285714286,1.6199999999999999,1.6666666666666667
dev,graph.sampled_reachable_pair_fraction,graph,50,0,0.0,50,0.72875,0.5,0.5625,0.6875,0.75,0.8125,0.875,0.9375
dev,graph.score_node_count,graph,50,0,0.0,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dev,graph.selected_logit_entropy,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.selected_logit_probability_mass,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.token_node_count,graph,50,0,0.0,50,751.62,692.0,698.0,703.25,711.0,717.0,946.5999999999999,1007.0
dev,graph.top_logit_probability,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.weak_components,graph,50,0,0.0,50,205.12,129.0,142.25,168.25,188.5,231.25,324.5499999999999,372.0
dev,graph.weighted_path_budget_exhausted,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,graph.weighted_path_missing,graph,50,0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,hidden.layer_0.input_mean,hidden,50,0,0.0,50,0.0003041934337488783,-0.00024757758365012705,-7.335867412621154e-05,0.0002326831418031361,0.00034894801501650363,0.0004352342293714173,0.0005327679071342572,0.0005614106194116175
dev,hidden.layer_0.input_rms,hidden,50,0,0.0,50,0.2669065326452255,0.2529130280017853,0.25364104807376864,0.26873989403247833,0.26943325996398926,0.2699630409479141,0.2708137258887291,0.2712244689464569
dev,hidden.layer_0.output_mean,hidden,50,0,0.0,50,5.866443891136441e-05,5.1938459364464507e-05,5.3264768212102354e-05,5.5418916417693254e-05,5.677671651937999e-05,5.869656888535246e-05,7.06706712662708e-05,7.49811515561305e-05
dev,hidden.layer_0.output_rms,hidden,50,0,0.0,50,0.011315911188721656,0.010265683755278587,0.010298584494739771,0.011473947670310736,0.011512679513543844,0.011542880907654762,0.011567866150289773,0.011615650728344917
dev,hidden.layer_1.input_mean,hidden,50,0,0.0,50,0.0014669369487091898,0.0011735542211681604,0.0012384752684738488,0.0013067525869701058,0.001370132842566818,0.0015077476273290813,0.0020624293247237797,0.002207480138167739
dev,hidden.layer_1.input_rms,hidden,50,0,0.0,50,0.36288685739040377,0.3550059199333191,0.35638674050569535,0.36348962038755417,0.3642137199640274,0.36465390026569366,0.3650790095329285,0.3656613826751709
dev,hidden.layer_1.output_mean,hidden,50,0,0.0,50,3.9479608983583606e-06,-1.9369734218344092e-05,-1.5093725096448907e-05,-6.856002272570549e-07,6.539019750562147e-06,1.084463497136312e-05,1.3475572177412688e-05,1.4852284039079677e-05
dev,hidden.layer_1.output_rms,hidden,50,0,0.0,50,0.01721360791474581,0.016497619450092316,0.016598637122660874,0.017266815528273582,0.0173142459243536,0.017384481616318226,0.01744343126192689,0.017474519088864326
dev,hidden.layer_10.input_mean,hidden,50,0,0.0,50,0.010668649673461914,0.009389414452016354,0.009822794003412127,0.010283472016453743,0.010574265848845243,0.010963701410219073,0.011723229987546801,0.012000280432403088
dev,hidden.layer_10.input_rms,hidden,50,0,0.0,50,0.8390339708328247,0.8330175876617432,0.8339700073003768,0.8391527384519577,0.8396210670471191,0.8399892151355743,0.8416082680225372,0.842222273349762
dev,hidden.layer_10.output_mean,hidden,50,0,0.0,50,-9.122504467086401e-05,-0.00022217132209334522,-0.00020827212210861035,-0.00010172376642003655,-7.090251165209338e-05,-5.302855333866319e-05,-3.669279431051109e-05,-3.2353418646380305e-05
dev,hidden.layer_10.output_rms,hidden,50,0,0.0,50,0.057071491926908496,0.05462512746453285,0.054896653071045874,0.057242835871875286,0.057390378788113594,0.057576301507651806,0.05797739215195179,0.058190472424030304
dev,hidden.layer_11.input_mean,hidden,50,0,0.0,50,0.014702476263046264,0.013486914336681366,0.014043082436546683,0.014330413425341249,0.014666155446320772,0.015028106281533837,0.015585348382592202,0.015652844682335854
dev,hidden.layer_11.input_rms,hidden,50,0,0.0,50,0.837714980840683,0.8302988409996033,0.831978178024292,0.8377482295036316,0.8382849991321564,0.8390140682458878,0.8407436698675156,0.8415594100952148
dev,hidden.layer_11.output_mean,hidden,50,0,0.0,50,-0.0005342237267177552,-0.0006369738257490098,-0.0006155518029117956,-0.0005827421409776434,-0.0005481485859490931,-0.0005216730933170766,-0.00038723060133634136,-0.00033916652319021523
dev,hidden.layer_11.output_rms,hidden,50,0,0.0,50,0.0622496897727251,0.05892140790820122,0.059430467523634435,0.06249629333615303,0.06274354457855225,0.06295881047844887,0.06333122551441192,0.06350219249725342
dev,hidden.layer_12.input_mean,hidden,50,0,0.0,50,0.011345926225185394,0.010420484468340874,0.01089564086869359,0.01112184370867908,0.011319239158183336,0.011482309084385633,0.012017784640192986,0.01212043222039938
dev,hidden.layer_12.input_rms,hidden,50,0,0.0,50,0.8378978598117829,0.8298417329788208,0.8312421619892121,0.8380898088216782,0.8385871946811676,0.839501217007637,0.8410433888435364,0.841562032699585
dev,hidden.layer_12.output_mean,hidden,50,0,0.0,50,0.00033181015838636087,0.00021299112995620817,0.00022013869383954442,0.0002617409481899813,0.00029476794588845223,0.0003370561098563485,0.0005906082980800419,0.0006633612210862339
dev,hidden.layer_12.output_rms,hidden,50,0,0.0,50,0.05962648764252663,0.055840037763118744,0.05625486560165882,0.05977323278784752,0.06017605774104595,0.06041186489164829,0.06093613151460886,0.06102893501520157
dev,hidden.layer_13.input_mean,hidden,50,0,0.0,50,0.012723183371126651,0.011229511350393295,0.011589834280312062,0.012159560108557343,0.012599081732332706,0.013266786700114608,0.014277435885742306,0.01438500452786684
dev,hidden.layer_13.input_rms,hidden,50,0,0.0,50,0.8411466336250305,0.8328969478607178,0.8343086212873458,0.8411325216293335,0.8418889045715332,0.8425662666559219,0.8444876343011856,0.8450105786323547
dev,hidden.layer_13.output_mean,hidden,50,0,0.0,50,1.0973825933433545e-05,-0.0001239614502992481,-9.440098292543553e-05,-3.732693721758551e-05,1.7660560843069106e-05,6.627140646742191e-05,0.0001033036402077414,0.00013823597691953182
dev,hidden.layer_13.output_rms,hidden,50,0,0.0,50,0.05941602222621441,0.05632283538579941,0.05668751895427704,0.059555040672421455,0.059820156544446945,0.06002793088555336,0.060444876365363595,0.060911696404218674
dev,hidden.layer_14.input_mean,hidden,50,0,0.0,50,0.009127366431057453,0.00754955317825079,0.008124605799093843,0.008810417028144002,0.009124267380684614,0.009606573497876525,0.009848598390817642,0.009981777518987656
dev,hidden.layer_14.input_rms,hidden,50,0,0.0,50,0.8675074112415314,0.8611315488815308,0.8621966183185578,0.8673042804002762,0.8681944608688354,0.8687004745006561,0.8701383262872696,0.8708425760269165
dev,hidden.layer_14.output_mean,hidden,50,0,0.0,50,-3.559114439553923e-05,-0.00026728282682597637,-0.00020224263571435585,-5.5122306548582856e-05,-7.0359483288484626e-06,2.0411504010553472e-05,5.5888132192194465e-05,7.470975106116384e-05
dev,hidden.layer_14.output_rms,hidden,50,0,0.0,50,0.061241730749607086,0.058091968297958374,0.058520101569592954,0.061216503381729126,0.06169775314629078,0.061930921860039234,0.06251275893300771,0.0629645586013794
dev,hidden.layer_15.input_mean,hidden,50,0,0.0,50,0.011077846512198447,0.009485394693911076,0.010112097254022956,0.010578354820609093,0.011096128262579441,0.01149448286741972,0.012024206854403018,0.012839303351938725
dev,hidden.layer_15.input_rms,hidden,50,0,0.0,50,0.8876180565357208,0.8792101740837097,0.8810731559991837,0.8869553506374359,0.8882865011692047,0.8893322348594666,0.8921848088502884,0.8929369449615479
dev,hidden.layer_15.output_mean,hidden,50,0,0.0,50,0.0003463038188056089,0.00020392997248563915,0.0002536246698582545,0.0003026201229658909,0.00033251283457502723,0.000379715085728094,0.00045816508500138296,0.0005033233319409192
dev,hidden.layer_15.output_rms,hidden,50,0,0.0,50,0.06828325539827347,0.06510313600301743,0.06562158837914467,0.06798726879060268,0.06864867731928825,0.06887301243841648,0.07000338472425938,0.07045397162437439
dev,hidden.layer_16.input_mean,hidden,50,0,0.0,50,0.007816216517239809,0.00634233932942152,0.006478770938701928,0.007185973459854722,0.007951389066874981,0.00839109718799591,0.009027726482599974,0.009244139306247234
dev,hidden.layer_16.input_rms,hidden,50,0,0.0,50,0.8914875590801239,0.8799899816513062,0.8815282702445983,0.8906553089618683,0.8923014104366302,0.8938276469707489,0.8975507348775864,0.898291826248169
dev,hidden.layer_16.output_mean,hidden,50,0,0.0,50,2.3508201453523726e-05,-0.00015286596317309886,-0.00011951270389545243,-1.428262771696609e-05,3.1140156352194026e-05,5.4227990403887816e-05,0.00015591393603244796,0.00018087157513946295
