arm,task_id,budget,seed,SUN_baseline,SUN_arm,SUN_delta,AUDC_baseline,AUDC_arm,AUDC_delta
es_only_independent,Al-Hg-K-Mg-W,10,2,7,0,-7,0.77,0.0,-0.77
es_only_independent,Al-Hg-K-Mg-W,10,3,0,0,0,0.0,0.0,0.0
es_only_independent,Al-Hg-K-Mg-W,10,4,0,0,0,0.0,0.0,0.0
es_only_independent,Al-Lu-Pt-Rb-Sm,10,2,0,0,0,0.0,0.0,0.0
es_only_independent,Al-Lu-Pt-Rb-Sm,10,3,3,0,-3,0.23,0.0,-0.23
es_only_independent,Al-Lu-Pt-Rb-Sm,10,4,1,0,-1,0.07,0.0,-0.07
es_only_independent,Ca-Fe-Gd-Pb-Tb,10,2,0,0,0,0.0,0.0,0.0
es_only_independent,Ca-Fe-Gd-Pb-Tb,10,3,0,1,1,0.0,0.05,0.05
es_only_independent,Ca-Fe-Gd-Pb-Tb,10,4,0,0,0,0.0,0.0,0.0
es_only_independent,Cd-Gd-Mn-Na-Ta,10,2,0,0,0,0.0,0.0,0.0
es_only_independent,Cd-Gd-Mn-Na-Ta,10,3,0,0,0,0.0,0.0,0.0
es_only_independent,Cd-Gd-Mn-Na-Ta,10,4,0,0,0,0.0,0.0,0.0
es_only_independent,Cd-Li-Nd-Ti-W,10,2,0,0,0,0.0,0.0,0.0
es_only_independent,Cd-Li-Nd-Ti-W,10,3,0,0,0,0.0,0.0,0.0
es_only_independent,Cd-Li-Nd-Ti-W,10,4,7,0,-7,0.73,0.0,-0.73
es_only_independent,Co-Hf-In-Ru-Tm,10,2,2,2,0,0.34,0.08,-0.26
es_only_independent,Co-Hf-In-Ru-Tm,10,3,1,0,-1,0.17,0.0,-0.17
es_only_independent,Co-Hf-In-Ru-Tm,10,4,3,1,-2,0.35,0.05,-0.3
es_only_independent,Co-Hg-Mg-Sr-W,10,2,0,0,0,0.0,0.0,0.0
es_only_independent,Co-Hg-Mg-Sr-W,10,3,0,0,0,0.0,0.0,0.0
es_only_independent,Co-Hg-Mg-Sr-W,10,4,0,0,0,0.0,0.0,0.0
es_only_independent,Cr-Fe-Lu-Pt-Sc,10,2,4,0,-4,0.34,0.0,-0.34
es_only_independent,Cr-Fe-Lu-Pt-Sc,10,3,0,0,0,0.0,0.0,0.0
es_only_independent,Cr-Fe-Lu-Pt-Sc,10,4,0,0,0,0.0,0.0,0.0
es_only_independent,Ho-In-Mg-Pd-Zr,10,2,1,0,-1,0.17,0.0,-0.17
es_only_independent,Ho-In-Mg-Pd-Zr,10,3,1,0,-1,0.07,0.0,-0.07
es_only_independent,Ho-In-Mg-Pd-Zr,10,4,0,1,1,0.0,0.01,0.01
es_only_independent,Al-Li-V,30,2,3,5,2,0.11666666666666667,0.14777777777777779,0.031111111111111117
es_only_independent,Al-Li-V,30,3,7,4,-3,0.13666666666666666,0.1111111111111111,-0.025555555555555554
es_only_independent,Al-Li-V,30,4,4,4,0,0.12666666666666668,0.14666666666666667,0.01999999999999999
es_only_independent,Al-V-Zn,30,2,6,4,-2,0.19555555555555557,0.15333333333333332,-0.042222222222222244
es_only_independent,Al-V-Zn,30,3,12,6,-6,0.43777777777777777,0.29333333333333333,-0.14444444444444443
es_only_independent,Al-V-Zn,30,4,10,13,3,0.3333333333333333,0.45666666666666667,0.12333333333333335
es_only_independent,Au-K-Tb,30,2,6,2,-4,0.13555555555555557,0.06888888888888889,-0.06666666666666668
es_only_independent,Au-K-Tb,30,3,20,14,-6,0.6088888888888889,0.44666666666666666,-0.16222222222222227
es_only_independent,Au-K-Tb,30,4,4,5,1,0.10222222222222223,0.09,-0.012222222222222232
es_only_independent,Co-Dy-W,30,2,1,0,-1,0.0077777777777777776,0.0,-0.0077777777777777776
es_only_independent,Co-Dy-W,30,3,0,1,1,0.0,0.058888888888888886,0.058888888888888886
es_only_independent,Co-Dy-W,30,4,0,1,1,0.0,0.03888888888888889,0.03888888888888889
es_only_independent,Co-Mg-Na,30,2,0,0,0,0.0,0.0,0.0
es_only_independent,Co-Mg-Na,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Co-Mg-Na,30,4,0,0,0,0.0,0.0,0.0
es_only_independent,Co-Pd-Tl,30,2,1,0,-1,0.027777777777777776,0.0,-0.027777777777777776
es_only_independent,Co-Pd-Tl,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Co-Pd-Tl,30,4,0,0,0,0.0,0.0,0.0
es_only_independent,Ga-Ho-Lu,30,2,10,11,1,0.3622222222222222,0.3477777777777778,-0.014444444444444426
es_only_independent,Ga-Ho-Lu,30,3,9,7,-2,0.24333333333333335,0.2477777777777778,0.004444444444444445
es_only_independent,Ga-Ho-Lu,30,4,14,15,1,0.45555555555555555,0.5566666666666666,0.1011111111111111
es_only_independent,Ga-Pt-Tm,30,2,16,9,-7,0.5888888888888889,0.37222222222222223,-0.21666666666666667
es_only_independent,Ga-Pt-Tm,30,3,12,16,4,0.49333333333333335,0.5333333333333333,0.03999999999999998
es_only_independent,Ga-Pt-Tm,30,4,13,12,-1,0.32555555555555554,0.5111111111111111,0.18555555555555553
es_only_independent,Hf-Ni-Zr,30,2,6,7,1,0.28,0.24555555555555555,-0.03444444444444447
es_only_independent,Hf-Ni-Zr,30,3,9,6,-3,0.4077777777777778,0.26222222222222225,-0.14555555555555555
es_only_independent,Hf-Ni-Zr,30,4,10,12,2,0.38222222222222224,0.42,0.037777777777777743
es_only_independent,Mg-Sn-Sr,30,2,25,15,-10,0.8411111111111111,0.5011111111111111,-0.3400000000000001
es_only_independent,Mg-Sn-Sr,30,3,23,21,-2,0.7144444444444444,0.7655555555555555,0.05111111111111111
es_only_independent,Mg-Sn-Sr,30,4,15,26,11,0.6166666666666667,0.9355555555555556,0.3188888888888889
es_only_independent,Au-Cr-Cs-Dy,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Au-Cr-Cs-Dy,30,4,0,0,0,0.0,0.0,0.0
es_only_independent,Au-Tb-V-Y,30,3,4,0,-4,0.09111111111111111,0.0,-0.09111111111111111
es_only_independent,Au-Tb-V-Y,30,4,0,0,0,0.0,0.0,0.0
es_only_independent,Ba-Be-Hf-Li,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Ba-Be-Hf-Li,30,4,0,0,0,0.0,0.0,0.0
es_only_independent,Ba-Nd-Ni-W,30,2,0,0,0,0.0,0.0,0.0
es_only_independent,Ba-Nd-Ni-W,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Ba-Nd-Ni-W,30,4,0,0,0,0.0,0.0,0.0
es_only_independent,Ca-Pd-Sn-W,30,2,0,0,0,0.0,0.0,0.0
es_only_independent,Ca-Pd-Sn-W,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Ca-Pd-Sn-W,30,4,0,0,0,0.0,0.0,0.0
es_only_independent,Ce-Er-Pb-Rh,30,2,10,4,-6,0.44222222222222224,0.14888888888888888,-0.29333333333333333
es_only_independent,Ce-Er-Pb-Rh,30,3,5,3,-2,0.2388888888888889,0.15222222222222223,-0.08666666666666667
es_only_independent,Ce-Er-Pb-Rh,30,4,3,15,12,0.09888888888888889,0.41,0.3111111111111111
es_only_independent,Ce-Ir-Pt-Sn,30,2,4,0,-4,0.11777777777777777,0.0,-0.11777777777777777
es_only_independent,Ce-Ir-Pt-Sn,30,3,2,0,-2,0.08444444444444445,0.0,-0.08444444444444445
es_only_independent,Ce-Ir-Pt-Sn,30,4,6,2,-4,0.2222222222222222,0.1111111111111111,-0.1111111111111111
es_only_independent,Co-Dy-Ta-Y,30,2,0,3,3,0.0,0.06777777777777778,0.06777777777777778
es_only_independent,Co-Dy-Ta-Y,30,3,0,2,2,0.0,0.051111111111111114,0.051111111111111114
es_only_independent,Co-Dy-Ta-Y,30,4,1,3,2,0.0033333333333333335,0.05444444444444444,0.05111111111111111
es_only_independent,Dy-K-Pd-Sm,30,2,0,0,0,0.0,0.0,0.0
es_only_independent,Dy-K-Pd-Sm,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Dy-K-Pd-Sm,30,4,0,0,0,0.0,0.0,0.0
es_only_independent,Eu-Nb-Sn-Tl,30,2,0,0,0,0.0,0.0,0.0
es_only_independent,Eu-Nb-Sn-Tl,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Eu-Nb-Sn-Tl,30,4,0,0,0,0.0,0.0,0.0
es_only_independent,Ag-Nd-Pd-Pt-Tb,30,2,5,1,-4,0.15222222222222223,0.06555555555555556,-0.08666666666666667
es_only_independent,Ag-Nd-Pd-Pt-Tb,30,3,12,16,4,0.3977777777777778,0.6044444444444445,0.20666666666666667
es_only_independent,Ag-Nd-Pd-Pt-Tb,30,4,17,16,-1,0.4855555555555556,0.4888888888888889,0.0033333333333332993
es_only_independent,Al-Hg-K-Mg-W,30,2,0,0,0,0.0,0.0,0.0
es_only_independent,Al-Hg-K-Mg-W,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Al-Hg-K-Mg-W,30,4,1,0,-1,0.04777777777777778,0.0,-0.04777777777777778
es_only_independent,Al-Lu-Pt-Rb-Sm,30,2,0,0,0,0.0,0.0,0.0
es_only_independent,Al-Lu-Pt-Rb-Sm,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Al-Lu-Pt-Rb-Sm,30,4,1,0,-1,0.05444444444444444,0.0,-0.05444444444444444
es_only_independent,Ca-Fe-Gd-Pb-Tb,30,2,0,0,0,0.0,0.0,0.0
es_only_independent,Ca-Fe-Gd-Pb-Tb,30,3,1,2,1,0.03,0.09777777777777778,0.06777777777777778
es_only_independent,Ca-Fe-Gd-Pb-Tb,30,4,0,0,0,0.0,0.0,0.0
es_only_independent,Cd-Gd-Mn-Na-Ta,30,2,0,0,0,0.0,0.0,0.0
es_only_independent,Cd-Gd-Mn-Na-Ta,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Cd-Gd-Mn-Na-Ta,30,4,0,0,0,0.0,0.0,0.0
es_only_independent,Cd-Li-Nd-Ti-W,30,2,0,0,0,0.0,0.0,0.0
es_only_independent,Cd-Li-Nd-Ti-W,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Cd-Li-Nd-Ti-W,30,4,19,4,-15,0.6255555555555555,0.23555555555555555,-0.39
es_only_independent,Co-Hf-In-Ru-Tm,30,2,4,1,-3,0.2088888888888889,0.05444444444444444,-0.15444444444444447
es_only_independent,Co-Hf-In-Ru-Tm,30,3,1,1,0,0.06555555555555556,0.05444444444444444,-0.01111111111111112
es_only_independent,Co-Hf-In-Ru-Tm,30,4,3,1,-2,0.15888888888888889,0.056666666666666664,-0.10222222222222221
es_only_independent,Co-Hg-Mg-Sr-W,30,2,0,0,0,0.0,0.0,0.0
es_only_independent,Co-Hg-Mg-Sr-W,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Co-Hg-Mg-Sr-W,30,4,0,8,8,0.0,0.36666666666666664,0.36666666666666664
es_only_independent,Cr-Fe-Lu-Pt-Sc,30,2,0,0,0,0.0,0.0,0.0
es_only_independent,Cr-Fe-Lu-Pt-Sc,30,3,0,0,0,0.0,0.0,0.0
es_only_independent,Cr-Fe-Lu-Pt-Sc,30,4,0,0,0,0.0,0.0,0.0
es_only_independent,Ho-In-Mg-Pd-Zr,30,2,3,1,-2,0.09222222222222222,0.058888888888888886,-0.03333333333333333
es_only_independent,Ho-In-Mg-Pd-Zr,30,3,0,2,2,0.0,0.07333333333333333,0.07333333333333333
es_only_independent,Ho-In-Mg-Pd-Zr,30,4,1,5,4,0.016666666666666666,0.2011111111111111,0.18444444444444444
es_only_independent,Al-Li-V,50,2,4,3,-1,0.116,0.0756,-0.040400000000000005
es_only_independent,Al-Li-V,50,3,8,9,1,0.1936,0.1868,-0.0068000000000000005
es_only_independent,Al-Li-V,50,4,15,12,-3,0.378,0.2312,-0.1468
es_only_independent,Al-V-Zn,50,2,14,15,1,0.2664,0.3092,0.04279999999999995
es_only_independent,Al-V-Zn,50,3,11,15,4,0.2372,0.3404,0.10319999999999999
es_only_independent,Al-V-Zn,50,4,6,8,2,0.1736,0.1888,0.015199999999999991
es_only_independent,Au-K-Tb,50,2,9,2,-7,0.154,0.0168,-0.1372
es_only_independent,Au-K-Tb,50,3,13,0,-13,0.2892,0.0,-0.2892
es_only_independent,Au-K-Tb,50,4,16,1,-15,0.2304,0.0388,-0.1916
es_only_independent,Co-Dy-W,50,2,1,3,2,0.0212,0.0284,0.0072000000000000015
es_only_independent,Co-Dy-W,50,3,0,1,1,0.0,0.0372,0.0372
es_only_independent,Co-Dy-W,50,4,2,2,0,0.06,0.048,-0.011999999999999997
es_only_independent,Co-Mg-Na,50,2,0,0,0,0.0,0.0,0.0
es_only_independent,Co-Mg-Na,50,3,0,0,0,0.0,0.0,0.0
es_only_independent,Co-Mg-Na,50,4,0,3,3,0.0,0.0604,0.0604
es_only_independent,Co-Pd-Tl,50,2,1,0,-1,0.018,0.0,-0.018
es_only_independent,Ga-Ho-Lu,50,2,25,17,-8,0.4932,0.3308,-0.16240000000000004
es_only_independent,Ga-Pt-Tm,50,2,27,21,-6,0.5324,0.4244,-0.10799999999999998
es_only_independent,Hf-Ni-Zr,50,2,11,13,2,0.2668,0.2588,-0.008000000000000007
es_only_independent,Mg-Sn-Sr,50,2,48,29,-19,0.968,0.6412,-0.3268
es_only_independent,Au-Cr-Cs-Dy,50,2,0,5,5,0.0,0.19,0.19
es_only_independent,Au-Tb-V-Y,50,2,1,1,0,0.0356,0.038,0.0023999999999999994
full_support_aware,Al-Li-V,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Al-Li-V,10,3,2,0,-2,0.08,0.0,-0.08
full_support_aware,Al-Li-V,10,4,1,2,1,0.15,0.28,0.13000000000000003
full_support_aware,Al-V-Zn,10,2,4,4,0,0.5,0.42,-0.08000000000000002
full_support_aware,Al-V-Zn,10,3,5,3,-2,0.69,0.47,-0.21999999999999997
full_support_aware,Al-V-Zn,10,4,6,4,-2,0.66,0.34,-0.32
full_support_aware,Au-K-Tb,10,2,4,0,-4,0.26,0.0,-0.26
full_support_aware,Au-K-Tb,10,3,0,3,3,0.0,0.37,0.37
full_support_aware,Au-K-Tb,10,4,0,1,1,0.0,0.07,0.07
full_support_aware,Co-Dy-W,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Dy-W,10,3,0,1,1,0.0,0.13,0.13
full_support_aware,Co-Dy-W,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Mg-Na,10,2,0,2,2,0.0,0.08,0.08
full_support_aware,Co-Mg-Na,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Mg-Na,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Pd-Tl,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Pd-Tl,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Pd-Tl,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ga-Ho-Lu,10,2,4,3,-1,0.32,0.45,0.13
full_support_aware,Ga-Ho-Lu,10,3,5,2,-3,0.33,0.34,0.010000000000000009
full_support_aware,Ga-Ho-Lu,10,4,5,3,-2,0.65,0.49,-0.16000000000000003
full_support_aware,Ga-Pt-Tm,10,2,5,5,0,0.57,0.51,-0.05999999999999994
full_support_aware,Ga-Pt-Tm,10,3,2,5,3,0.36,0.59,0.22999999999999998
full_support_aware,Ga-Pt-Tm,10,4,5,3,-2,0.53,0.33,-0.2
full_support_aware,Hf-Ni-Zr,10,2,6,6,0,0.78,0.66,-0.12
full_support_aware,Hf-Ni-Zr,10,3,8,4,-4,0.82,0.6,-0.21999999999999997
full_support_aware,Hf-Ni-Zr,10,4,4,5,1,0.64,0.53,-0.10999999999999999
full_support_aware,Mg-Sn-Sr,10,2,6,4,-2,0.54,0.64,0.09999999999999998
full_support_aware,Mg-Sn-Sr,10,3,6,8,2,0.62,0.88,0.26
full_support_aware,Mg-Sn-Sr,10,4,2,3,1,0.2,0.09,-0.11000000000000001
full_support_aware,Au-Cr-Cs-Dy,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Au-Cr-Cs-Dy,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Au-Cr-Cs-Dy,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Au-Tb-V-Y,10,2,1,0,-1,0.11,0.0,-0.11
full_support_aware,Au-Tb-V-Y,10,3,2,0,-2,0.18,0.0,-0.18
full_support_aware,Au-Tb-V-Y,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Be-Hf-Li,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Be-Hf-Li,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Be-Hf-Li,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Nd-Ni-W,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Nd-Ni-W,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Nd-Ni-W,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Pd-Sn-W,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Pd-Sn-W,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Pd-Sn-W,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ce-Er-Pb-Rh,10,2,3,3,0,0.29,0.21,-0.07999999999999999
full_support_aware,Ce-Er-Pb-Rh,10,3,1,2,1,0.19,0.26,0.07
full_support_aware,Ce-Er-Pb-Rh,10,4,4,0,-4,0.22,0.0,-0.22
full_support_aware,Ce-Ir-Pt-Sn,10,2,1,0,-1,0.07,0.0,-0.07
full_support_aware,Ce-Ir-Pt-Sn,10,3,1,0,-1,0.11,0.0,-0.11
full_support_aware,Ce-Ir-Pt-Sn,10,4,5,0,-5,0.55,0.0,-0.55
full_support_aware,Co-Dy-Ta-Y,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Dy-Ta-Y,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Dy-Ta-Y,10,4,2,0,-2,0.12,0.0,-0.12
full_support_aware,Dy-K-Pd-Sm,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Dy-K-Pd-Sm,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Dy-K-Pd-Sm,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Eu-Nb-Sn-Tl,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Eu-Nb-Sn-Tl,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Eu-Nb-Sn-Tl,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ag-Nd-Pd-Pt-Tb,10,2,1,4,3,0.19,0.46,0.27
full_support_aware,Ag-Nd-Pd-Pt-Tb,10,3,5,6,1,0.43,0.6,0.16999999999999998
full_support_aware,Ag-Nd-Pd-Pt-Tb,10,4,3,3,0,0.51,0.51,0.0
full_support_aware,Al-Hg-K-Mg-W,10,2,7,0,-7,0.77,0.0,-0.77
full_support_aware,Al-Hg-K-Mg-W,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Al-Hg-K-Mg-W,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Al-Lu-Pt-Rb-Sm,10,2,0,1,1,0.0,0.19,0.19
full_support_aware,Al-Lu-Pt-Rb-Sm,10,3,3,0,-3,0.23,0.0,-0.23
full_support_aware,Al-Lu-Pt-Rb-Sm,10,4,1,3,2,0.07,0.43,0.36
full_support_aware,Ca-Fe-Gd-Pb-Tb,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Fe-Gd-Pb-Tb,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Fe-Gd-Pb-Tb,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Gd-Mn-Na-Ta,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Gd-Mn-Na-Ta,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Gd-Mn-Na-Ta,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Li-Nd-Ti-W,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Li-Nd-Ti-W,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Li-Nd-Ti-W,10,4,7,0,-7,0.73,0.0,-0.73
full_support_aware,Co-Hf-In-Ru-Tm,10,2,2,2,0,0.34,0.36,0.019999999999999962
full_support_aware,Co-Hf-In-Ru-Tm,10,3,1,1,0,0.17,0.09,-0.08000000000000002
full_support_aware,Co-Hg-Mg-Sr-W,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Hg-Mg-Sr-W,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Hg-Mg-Sr-W,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Cr-Fe-Lu-Pt-Sc,10,2,4,0,-4,0.34,0.0,-0.34
full_support_aware,Cr-Fe-Lu-Pt-Sc,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Cr-Fe-Lu-Pt-Sc,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ho-In-Mg-Pd-Zr,10,2,1,4,3,0.17,0.42,0.24999999999999997
full_support_aware,Ho-In-Mg-Pd-Zr,10,3,1,0,-1,0.07,0.0,-0.07
full_support_aware,Ho-In-Mg-Pd-Zr,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Al-Li-V,30,2,3,1,-2,0.11666666666666667,0.04555555555555556,-0.07111111111111111
full_support_aware,Al-Li-V,30,3,7,1,-6,0.13666666666666666,0.043333333333333335,-0.09333333333333332
full_support_aware,Al-Li-V,30,4,4,0,-4,0.12666666666666668,0.0,-0.12666666666666668
full_support_aware,Al-V-Zn,30,2,6,8,2,0.19555555555555557,0.31333333333333335,0.11777777777777779
full_support_aware,Al-V-Zn,30,3,12,13,1,0.43777777777777777,0.5055555555555555,0.06777777777777777
full_support_aware,Al-V-Zn,30,4,10,13,3,0.3333333333333333,0.37666666666666665,0.043333333333333335
full_support_aware,Au-K-Tb,30,2,6,2,-4,0.13555555555555557,0.05555555555555555,-0.08000000000000002
full_support_aware,Au-K-Tb,30,3,20,1,-19,0.6088888888888889,0.03,-0.5788888888888889
full_support_aware,Au-K-Tb,30,4,4,3,-1,0.10222222222222223,0.10111111111111111,-0.0011111111111111183
full_support_aware,Co-Dy-W,30,2,1,0,-1,0.0077777777777777776,0.0,-0.0077777777777777776
full_support_aware,Co-Dy-W,30,3,0,1,1,0.0,0.06111111111111111,0.06111111111111111
full_support_aware,Co-Dy-W,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Mg-Na,30,2,0,2,2,0.0,0.07111111111111111,0.07111111111111111
full_support_aware,Co-Mg-Na,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Mg-Na,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Pd-Tl,30,2,1,0,-1,0.027777777777777776,0.0,-0.027777777777777776
full_support_aware,Co-Pd-Tl,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Pd-Tl,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ga-Ho-Lu,30,2,10,7,-3,0.3622222222222222,0.3655555555555556,0.003333333333333355
full_support_aware,Ga-Ho-Lu,30,3,9,8,-1,0.24333333333333335,0.3022222222222222,0.05888888888888888
full_support_aware,Ga-Ho-Lu,30,4,14,8,-6,0.45555555555555555,0.3377777777777778,-0.11777777777777776
full_support_aware,Ga-Pt-Tm,30,2,16,10,-6,0.5888888888888889,0.3933333333333333,-0.1955555555555556
full_support_aware,Ga-Pt-Tm,30,3,12,9,-3,0.49333333333333335,0.2966666666666667,-0.19666666666666666
full_support_aware,Ga-Pt-Tm,30,4,13,12,-1,0.32555555555555554,0.39555555555555555,0.07
full_support_aware,Hf-Ni-Zr,30,2,6,10,4,0.28,0.3377777777777778,0.05777777777777776
full_support_aware,Hf-Ni-Zr,30,3,9,6,-3,0.4077777777777778,0.28444444444444444,-0.12333333333333335
full_support_aware,Hf-Ni-Zr,30,4,10,12,2,0.38222222222222224,0.4,0.01777777777777778
full_support_aware,Mg-Sn-Sr,30,2,25,12,-13,0.8411111111111111,0.4088888888888889,-0.43222222222222223
full_support_aware,Mg-Sn-Sr,30,3,23,23,0,0.7144444444444444,0.73,0.015555555555555545
full_support_aware,Mg-Sn-Sr,30,4,15,11,-4,0.6166666666666667,0.30777777777777776,-0.30888888888888894
full_support_aware,Au-Cr-Cs-Dy,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Au-Cr-Cs-Dy,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Au-Cr-Cs-Dy,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Au-Tb-V-Y,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Au-Tb-V-Y,30,3,4,1,-3,0.09111111111111111,0.04111111111111111,-0.05
full_support_aware,Au-Tb-V-Y,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Be-Hf-Li,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Be-Hf-Li,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Be-Hf-Li,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Nd-Ni-W,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Nd-Ni-W,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Nd-Ni-W,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Pd-Sn-W,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Pd-Sn-W,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Pd-Sn-W,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ce-Er-Pb-Rh,30,2,10,11,1,0.44222222222222224,0.23222222222222222,-0.21000000000000002
full_support_aware,Ce-Er-Pb-Rh,30,3,5,7,2,0.2388888888888889,0.21222222222222223,-0.026666666666666672
full_support_aware,Ce-Er-Pb-Rh,30,4,3,4,1,0.09888888888888889,0.15333333333333332,0.054444444444444434
full_support_aware,Ce-Ir-Pt-Sn,30,2,4,0,-4,0.11777777777777777,0.0,-0.11777777777777777
full_support_aware,Ce-Ir-Pt-Sn,30,3,2,2,0,0.08444444444444445,0.10222222222222223,0.01777777777777778
full_support_aware,Ce-Ir-Pt-Sn,30,4,6,9,3,0.2222222222222222,0.35888888888888887,0.13666666666666666
full_support_aware,Co-Dy-Ta-Y,30,2,0,14,14,0.0,0.5488888888888889,0.5488888888888889
full_support_aware,Co-Dy-Ta-Y,30,3,0,3,3,0.0,0.03222222222222222,0.03222222222222222
full_support_aware,Co-Dy-Ta-Y,30,4,1,8,7,0.0033333333333333335,0.4266666666666667,0.42333333333333334
full_support_aware,Dy-K-Pd-Sm,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Dy-K-Pd-Sm,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Dy-K-Pd-Sm,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Eu-Nb-Sn-Tl,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Eu-Nb-Sn-Tl,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Eu-Nb-Sn-Tl,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ag-Nd-Pd-Pt-Tb,30,2,5,6,1,0.15222222222222223,0.16,0.007777777777777772
full_support_aware,Ag-Nd-Pd-Pt-Tb,30,3,12,11,-1,0.3977777777777778,0.45666666666666667,0.05888888888888888
full_support_aware,Ag-Nd-Pd-Pt-Tb,30,4,17,13,-4,0.4855555555555556,0.5433333333333333,0.05777777777777776
full_support_aware,Al-Hg-K-Mg-W,30,2,0,0,0,0.0,0.0,0.0
