job_id,method,task_id,seed,attempt,ten_step_band,rpc_id,candidate_hash,reduced_formula,composition_arity,task_arity,uses_all_task_elements,stable,novel,stable_new,SUN_before,SUN_after,SUN_delta,reclassified_loss,candidate_hash_repeated_in_episode,official_energy_eV_per_atom,official_e_above_hull,LP_e_above_hull,LP_abs_error,signed_energy_minus_initial_hull_eV_per_atom,local_hull_lowering_eV_per_atom
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,1,1,8,ea91e3186dfed925361524084415cf2ec7371239a45111335fcd1914d285071f,Lu1,1,5,False,True,True,1,0,1,1,0,False,-4.411339282989502,0.04447507858276367,0.04447507858276367,0.0,0.04447507858276367,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,2,1,14,8e487acb429cdc840ad5e0e43356dc7b6a856cad8ef7d5535dbe3dacf5a2fd47,Lu1,1,5,False,True,True,1,1,2,1,0,False,-4.411330699920654,0.04448366165161133,0.04448366165161133,0.0,0.04448366165161133,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,3,1,20,41058b9e256e615a663494d8c3730871847a0d781fbd635d38bbebe841ac7ae0,Al1 Lu1 Pt1 Rb1 Sm1,5,5,True,False,True,0,2,2,0,0,False,-4.153178787231445,0.5346439655010524,0.5346439655010524,0.0,0.5346439655010524,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,4,1,24,cdf17922bb736172dd7a72b564514cf45fdfc9b3e271e7bd903d12761905884b,Lu1 Pt1 Rb1,3,5,False,False,True,0,2,2,0,0,False,-4.260056495666504,0.452561378479003,0.452561378479003,0.0,0.452561378479003,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,5,1,28,ee43ca3298e07ceb2c3bec58c0fda221449c902de88095baf9462c9197c4e311,Al1 Lu1 Pt1 Sm1,4,5,False,True,True,1,2,3,1,0,False,-5.544110298156738,0.08218625875619612,0.082186258756197,8.881784197001252e-16,0.082186258756197,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,6,1,30,0458ebbaf6b3443f6786d41bd94856f6820a0f32030537e18df654b8dfb965e2,Al1 Lu1 Pt1 Sm1,4,5,False,True,False,0,3,3,0,0,False,-5.542520999908447,0.08377555700448713,0.08377555700448802,8.881784197001252e-16,0.08377555700448802,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,7,1,32,d1422732776db4b92197870eeefa15f3ec96affc87ef0d103609f38fc1a9945a,Al1 Lu1 Pt1 Sm1,4,5,False,False,True,0,3,3,0,0,False,-5.4346699714660645,0.19162658544686995,0.19162658544687083,8.881784197001252e-16,0.19162658544687083,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,8,1,50,d9a2b99c41e92f6b65fbad0d87da385b4ed7f9d7bbccf52f2a9daf94b0313cd1,Al1 Lu1 Rb1,3,5,False,False,True,0,3,3,0,0,False,-2.7918713887532554,0.5157658259073892,0.5157658259073892,0.0,0.5157658259073892,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,9,1,56,675dd13e3bc05d266f7e8ea2c70291a0a639a073fb6fb55ae74059cd457cc827,Al1 Lu1 Pt1 Rb1,4,5,False,False,True,0,3,3,0,0,False,-4.271124362945557,0.4187765121459961,0.4187765121459961,0.0,0.4187765121459961,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,10,1,58,c644e09dcf65722b4f1fa16a5342b63fb88f5cab759d04557020e731300121f7,Al1 Pt1 Rb1 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.2979631423950195,0.37715864181518555,0.37715864181518555,0.0,0.37715864181518555,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,11,2,62,1e797f3ff5882b92d42a916e900504f5d5c275e9137221df8d29bc3f03b27882,Al2 Pt2 Rb2 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.310931069510324,0.188392911638533,0.18839291163853122,1.7763568394002505e-15,0.18839291163853122,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,12,2,64,2d3c09b28f3c8d67db076db6c96d282604588484a8d8c062cdae2ddfe48cfdd1,Al2 Pt2 Rb2 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.277373177664621,0.22195080348423613,0.22195080348423435,1.7763568394002505e-15,0.22195080348423435,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,13,2,68,92bde90f1c6a6f84a7e7794118a9ed581e628af1b1a3d057ee670094ad5e2349,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.153623580932617,0.27538127899170206,0.2753812789916994,2.6645352591003757e-15,0.2753812789916994,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,14,2,72,f57aa8c80aa081059c88bb6ac2c3bb980b3b729699ec36e2b0bf560695889897,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.041770172119141,0.38723468780517845,0.3872346878051758,2.6645352591003757e-15,0.3872346878051758,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,15,2,76,f3f017bcd3b68cad29fed9c13b7867589b9951ac535bbba2fff229477d6c69c1,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.283581161499024,0.14542369842529546,0.1454236984252928,2.6645352591003757e-15,0.1454236984252928,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,16,2,78,71162e32d2548e016a75e30cc69bf2d5c7f3fcd3792d406a04c311c4c117a167,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.074753952026367,0.3542509078979519,0.3542509078979492,2.6645352591003757e-15,0.3542509078979492,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,17,2,80,20286d0d6193756271f6ae718077e3b820b2ba66b2112fa72825f1251493b0e9,Al3 Lu1 Pt3 Rb2,4,5,False,False,True,0,3,3,0,0,False,-4.647329966227214,0.18132993910047635,0.18132993910047635,0.0,0.18132993910047635,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,18,2,82,06e5f76c41bda9f889a12cfa9d9d9ca3e5e18072e77eeb24ea6653b3a230cce0,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.211971664428711,0.21703319549560796,0.2170331954956053,2.6645352591003757e-15,0.2170331954956053,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,19,2,86,8ededaa03ba12d52f4c07a46c5761802c4d7a7cda287c7b7846caef586b628fb,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.168081283569336,0.2609235763549833,0.26092357635498065,2.6645352591003757e-15,0.26092357635498065,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,20,2,88,69595729d95ca04c045d3791ff5c740de90c8ff0e2ec20a296dd8b8915b41e56,Al3 Lu1 Pt3 Rb2,4,5,False,False,True,0,3,3,0,0,False,-4.6473193698459205,0.18134053548176965,0.18134053548176965,0.0,0.18134053548176965,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,21,3,90,66c83babf336189e5bcfc4d96c355d6fbb01266247c6a103968ac48cc09e89ea,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.179971694946289,0.24903316497803019,0.24903316497802752,2.6645352591003757e-15,0.24903316497802752,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,22,3,94,5a0ff954816cc832278fc3f0c2c88bf587588cf2aec886166146974223caad03,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.140621185302734,0.2883836746215849,0.2883836746215822,2.6645352591003757e-15,0.2883836746215822,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,23,3,98,86fddacbae51134cf072e563cb35ec4685e4f6f5470d2efb52c16807eee5ecc5,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.039965057373047,0.389039802551272,0.38903980255126935,2.6645352591003757e-15,0.38903980255126935,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,24,3,102,e95ae33432c807e255476932493c1e2cf78d3ebd7f347c5de1b9d9a20b053a79,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-3.951812744140625,0.47719211578369425,0.4771921157836916,2.6645352591003757e-15,0.4771921157836916,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,25,3,104,f2c380ef65e52324bcf02f97bffc53e6332430aee968570b72fee8094c96ecfd,Al3 Lu1 Pt3 Rb2,4,5,False,False,True,0,3,3,0,0,False,-4.6012768215603295,0.22738308376736072,0.22738308376736072,0.0,0.22738308376736072,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,26,3,106,dbce4ca6276e04d982af8ee2c67aa7e80f40792e60952dab89fd884080ecf4ce,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.062395858764648,0.366609001159671,0.3666090011596683,2.6645352591003757e-15,0.3666090011596683,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,27,3,110,73b1bd10dfb69376abbdc3f0230203d645a4c975437cc452bac9eb1581353ac3,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.230889129638672,0.19811573028564755,0.1981157302856449,2.6645352591003757e-15,0.1981157302856449,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,28,3,112,315adefc5ded9a338e3bc12d46114a763f7aa399de9e3038862bfc5bff9dbdfe,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.246437072753906,0.182567787170413,0.18256778717041033,2.6645352591003757e-15,0.18256778717041033,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,29,3,118,6b94c0aaebab6deb8bd02531da9bbb04ed445e304f84250c722db31b8d9fb817,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-3.988181304931641,0.44082355499267845,0.4408235549926758,2.6645352591003757e-15,0.4408235549926758,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,30,3,120,b5870988f2881f37a01559b13d1148687e23a256340b013dc9642ac28c5c56f9,Al3 Pt3 Rb3 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.149202728271485,0.2798021316528345,0.27980213165283185,2.6645352591003757e-15,0.27980213165283185,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,31,4,142,0d6df9608cbcfff3bd1cb625b44b99a8e19e04bae264dfcb587da484e39c4e33,Lu1,1,5,False,True,False,0,3,3,0,0,False,-4.411341190338135,0.04447317123413086,0.04447317123413086,0.0,0.04447317123413086,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,32,4,164,517bcc4c71de1640d04bb38e2921e4cc21169d67901360f6f397c31b48743252,Lu1,1,5,False,True,False,0,3,3,0,0,False,-4.411325454711914,0.04448890686035156,0.04448890686035156,0.0,0.04448890686035156,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,33,4,168,9a0dd5da3d7cdf5f00914f0d0fc598e0e484d49d3eea928c15299d5a6248e6aa,Al4 Lu1 Pt4 Rb2,4,5,False,False,True,0,3,3,0,0,False,-4.7260215065696025,0.3024366552179494,0.3024366552179494,0.0,0.3024366552179494,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,34,4,170,5d7b732cc83420f9ae925f80f6938816f65a4bf7f0101403541f557bd1958ff2,Al4 Lu1 Pt4 Rb2,4,5,False,False,True,0,3,3,0,0,False,-4.677335912531072,0.3511222492564796,0.3511222492564796,0.0,0.3511222492564796,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,35,4,174,e33240ff814a5d93fc06cc06f8bb5c7bea50c0392e017efd69d6a543fe501135,Al4 Pt4 Rb2 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.69675722989169,0.3224447423761525,0.3224447423761534,8.881784197001252e-16,0.3224447423761534,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,36,4,176,180ce3446a0d740c5489da947b1c27cd7ed46f9ec8313c3235d291c04101c4df,Al4 Pt4 Rb2 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.656341205943715,0.3628607663241281,0.362860766324129,8.881784197001252e-16,0.362860766324129,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,37,4,178,01e8b2c492c72fd5c9c7a14f5b15417077933a9a9cba8ac9480a9a9cc33c04cc,Al4 Pt4 Rb2 Sm1,4,5,False,False,True,0,3,3,0,0,False,-4.694892536510121,0.32430943575772186,0.32430943575772275,8.881784197001252e-16,0.32430943575772275,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,38,4,182,cc8d5d52cb04a2b6b2e0d485eec1b347555a1a0619414f3bc93ad52d9171ab00,Al4 Pt4 Rb1 Sm1,4,5,False,False,True,0,3,3,0,0,False,-5.299660110473633,0.12806930541992045,0.12806930541992223,1.7763568394002505e-15,0.12806930541992223,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,39,4,186,4c8c17ed1750397c1ebba5bb757151cc5170580e0d151ee06d149cc29712abb6,Al3 Lu1 Pt3 Rb1,4,5,False,False,True,0,3,3,0,0,False,-4.91903018951416,0.3964712619781485,0.3964712619781494,8.881784197001252e-16,0.3964712619781494,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,40,4,190,5c892558d0716b598e9eb1cb9accb47af8cb6e8b2cacb70aa12fcca88db5e0b3,Al4 Pt4 Rb1 Sm1,4,5,False,False,False,0,3,3,0,0,False,-5.299560546875,0.12816886901855362,0.1281688690185554,1.7763568394002505e-15,0.1281688690185554,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,41,5,192,1b2ee07658888c96be21e5b124f3ca7e187b6265b6eefa6042beb9dd6a319c40,Al4 Pt4 Rb1 Sm1,4,5,False,False,False,0,3,3,0,0,False,-5.299484634399414,0.1282447814941392,0.12824478149414098,1.7763568394002505e-15,0.12824478149414098,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,42,5,196,e64a45d95261997cb9633427b598902befcb869d11df807b8b7f0517ae8b29db,Al4 Pt4 Rb1 Sm1,4,5,False,False,False,0,3,3,0,0,False,-5.299614334106446,0.12811508178710795,0.12811508178710973,1.7763568394002505e-15,0.12811508178710973,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,43,5,200,5b37f23d871fa00bb9f34e29409a702188d7274b63113487e3215f6a8c6052be,Al4 Pt4 Rb1 Sm1,4,5,False,False,False,0,3,3,0,0,False,-5.299641418457031,0.12808799743652255,0.12808799743652433,1.7763568394002505e-15,0.12808799743652433,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,44,5,204,2608abba9f9b6b1a034e2a6774970caf4cba43ba399ed6a69be0816c5e7bacc1,Al4 Pt4 Rb1 Sm1,4,5,False,False,False,0,3,3,0,0,False,-5.29955825805664,0.12817115783691335,0.12817115783691513,1.7763568394002505e-15,0.12817115783691513,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,45,5,208,0769e8bfc53be4f1f409f02dd268d907067ae4e3f27a57a3ec1e6f0c7c29574d,Al4 Pt4 Rb1 Sm1,4,5,False,False,False,0,3,3,0,0,False,-5.29956169128418,0.12816772460937376,0.12816772460937553,1.7763568394002505e-15,0.12816772460937553,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,46,5,210,550973e18263885717d605c9ea112dff47daace0a9b5f7fb5e3e48cddfdb9a04,Al4 Pt4 Rb1 Sm1,4,5,False,False,False,0,3,3,0,0,False,-5.299663543701172,0.12806587219238175,0.12806587219238352,1.7763568394002505e-15,0.12806587219238352,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,47,5,214,20b1c286652f8b4d763bb400e6dd1f136e61e5d699bf2cfd4bc54a0efc8019f3,Al4 Pt4 Rb1 Sm1,4,5,False,False,False,0,3,3,0,0,False,-5.299570083618164,0.12815933227538956,0.12815933227539134,1.7763568394002505e-15,0.12815933227539134,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,48,5,218,366e2695507e67b635c9c1f8a1b4073b4ca7da6a13bae8ebd0e513757c9687f5,Al4 Lu1 Pt4 Rb1,4,5,False,False,True,0,3,3,0,0,False,-5.255167770385742,0.18274345397949165,0.18274345397949254,8.881784197001252e-16,0.18274345397949254,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,49,5,222,70569c52558694c1aca153af081517a10929a6975dc7838a84f66e1958642128,Al4 Lu1 Pt4 Rb1,4,5,False,False,False,0,3,3,0,0,False,-5.255123901367187,0.18278732299804634,0.18278732299804723,8.881784197001252e-16,0.18278732299804723,0
budget-final-made-187861cee7674983bd8790b2,esopt_graph_risk,Al-Lu-Pt-Rb-Sm,1,50,5,226,98786d4cde3dc025697f89b267b5be0cd833d59fa6b25e4764e8d9eb5ab76bdf,Al4 Lu1 Pt4 Rb1,4,5,False,False,False,0,3,3,0,0,False,-5.254968643188477,0.1829425811767571,0.182942581176758,8.881784197001252e-16,0.182942581176758,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,1,1,8,523e0ff52b61a7d975c5c6f60cb19886b8dd18484bf0372d4cb6c330cbb52663,Al4 V3,2,3,False,True,True,1,0,1,1,0,False,-6.172057560511997,0.049082347324916675,0.04908234732491579,8.881784197001252e-16,0.04908234732491579,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,2,1,12,2b1cf04dd8bc6b4ad9364d1f697b2b74c5a65c448f76a482edc043a2a83c8ad4,Al4 V3,2,3,False,True,True,1,1,2,1,0,False,-6.138782501220703,0.08235740661621094,0.08235740661621005,8.881784197001252e-16,0.08235740661621005,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,3,1,22,b8e1cf74a933804246bb9d9cf13b342712e408dbb3de4af2846f762f7a732706,Al4 V3,2,3,False,True,True,1,2,3,1,0,False,-6.146420615059989,0.07471929277692535,0.07471929277692535,0.0,0.07471929277692446,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,4,1,30,56a18a4d29a33eced0bb2561eec10c4724f0b881359088938858d65137e39f94,Al4 V3,2,3,False,False,True,0,3,3,0,0,False,-6.106472015380859,0.11466789245605469,0.11466789245605469,0.0,0.1146678924560538,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,5,1,38,e7240875aae75af19992fafd096085fda2dc2ba07bab3e83efb4e5c2853b246d,Al4 V3,2,3,False,True,True,1,3,4,1,0,False,-6.147798265729632,0.07334164210728211,0.07334164210728211,0.0,0.07334164210728122,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,6,1,40,6e0ea7098f15c95beaed1313e14300de5d1e8bb4810891d8f049a4c87b4da1ed,Al4 V3,2,3,False,True,False,0,4,4,0,0,False,-6.147784096854074,0.07335581098284027,0.07335581098284027,0.0,0.07335581098283939,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,7,1,54,1f153aac0997ffc0c9654415dcb72961bc3087f32ac07854c69ee22838d5312b,Al4 V5,2,3,False,True,True,1,4,5,1,0,False,-6.78975084092882,0.05180750952826596,0.05180750952826596,0.0,0.05180750952826596,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,8,1,60,ed2010eee5720c0f14d44b4a7804a5a691bb8f91d4174a7619ab049835b6899a,Al3 V5,2,3,False,True,True,1,5,6,1,0,False,-7.1864423751831055,0.0,0,0.0,-0.008491039276123047,0.008491039276123047
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,9,1,68,f0ea86be1283f7e311527b8330e58ec5f80562cc6d583b33d774b79f1e930582,Al3 V5,2,3,False,True,True,1,6,7,1,0,False,-7.19280481338501,0.0,0,0.0,-0.014853477478027344,0.006362438201904297
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,10,1,74,a91e4ad12d11c576bdaaaed67537f07257966431b65851479e81a02682fe7886,Al3 V5,2,3,False,True,False,0,7,7,0,0,False,-7.186473846435547,0.006330966949464667,0.006330966949462891,1.7763568394002505e-15,-0.008522510528564453,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,11,2,80,bbbead512aa9fe8ef7e2530a70bffbec46b40d4877f1737b65ab62224f59cecd,Al3 V5,2,3,False,True,False,0,7,7,0,0,False,-7.186439514160156,0.006365299224855292,0.006365299224853516,1.7763568394002505e-15,-0.008488178253173828,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,12,2,84,3ecff7e0b79ca1ba198841e53fe855d6963a8c0cff36107d61c110e084c39f63,Al3 V5,2,3,False,True,True,1,7,8,1,0,False,-7.167751312255859,0.025053501129152167,0.02505350112915039,1.7763568394002505e-15,0.010200023651123047,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,13,2,88,b07e04f9849871a4463b7fca4da04cac8c4b342fd74ea95d5631f54756167732,Al3 V5,2,3,False,True,True,1,8,9,1,0,False,-7.1864824295043945,0.006322383880617011,0.006322383880615234,1.7763568394002505e-15,-0.00853109359741211,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,14,2,90,34dd4cf192bf70428e36bfc582c91c0c73110a2356c524f3fdc5c8d84bc791fc,Al3 V5,2,3,False,True,False,0,9,9,0,0,False,-7.1864776611328125,0.006327152252199042,0.006327152252197266,1.7763568394002505e-15,-0.008526325225830078,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,15,2,92,9f40994bce1022798137c3978082cace00193db3d5f886b5c468c4848cf02a83,Al3 V5,2,3,False,True,True,1,9,10,1,0,False,-7.177940845489502,0.014863967895509589,0.014863967895507812,1.7763568394002505e-15,1.049041748046875e-05,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,16,2,94,c588982317fe7929257ae6c2495a85def1403384a3a9806758ed4b2272a1bc47,Al3 V5,2,3,False,True,False,0,10,10,0,0,False,-7.177939414978027,0.014865398406984198,0.014865398406982422,1.7763568394002505e-15,1.1920928955078125e-05,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,17,2,100,1877010ae4babce32422b75dfb320357658f36194ea577178d7936594f910ae0,Al3 V5,2,3,False,True,False,0,10,10,0,0,False,-7.192767143249512,3.767013549982323e-05,3.7670135498046875e-05,1.7763568394002505e-15,-0.014815807342529297,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,18,2,104,2a7bf8fc99de29066e7e9eb989fc1abc6f65b2d8e8b90a0b3e7d8c004750db7b,Al1 V6,2,3,False,False,True,0,10,10,0,0,False,-7.851564134870257,0.43511990138462586,0.43511990138462586,0.0,0.43511990138462586,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,19,2,108,ddd15ef11478cbf7f147e462fa772127d0f397bbfd6dd811d5d134e2ac76335b,Al2 V1,2,3,False,True,True,1,10,11,1,0,False,-5.701484680175781,0.052489545610216126,0.05248954561021524,8.881784197001252e-16,0.051249821980793975,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,20,2,112,d8ce14aa4355a8803f519d5ad153d294cfef143faae2670fddda645ed6e50ab1,Al5 V3,2,3,False,False,True,0,11,11,0,0,False,-5.847783088684082,0.1117383639017735,0.1117383639017735,0.0,0.1098787784576416,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,21,3,116,64ee1cd5dbfeba5821352245e120409d680c92b02a4db78e7a1828d079abee6e,Al5 V3,2,3,False,True,True,1,11,12,1,0,False,-5.9055352210998535,0.05398623148600201,0.05398623148600201,0.0,0.05212664604187012,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,22,3,118,9dfb412113ba0edd56a511d8b20c8ba0f4a81407b5faa393c845f5ca8d4a2e0b,Al5 V3,2,3,False,False,False,0,12,12,0,0,False,-5.8481292724609375,0.11139218012491803,0.11139218012491803,0.0,0.10953259468078613,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,23,3,120,bd16c74d30132600583eb9bfa4d13208da24ae7d4450709dc1a465697dac2c8d,Al5 V3,2,3,False,True,True,1,12,13,1,0,False,-5.905355453491211,0.05416599909464459,0.05416599909464459,0.0,0.052306413650512695,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,24,3,122,ad41ed473ff0c0a8900ec26d7237a7750fbb03f89bc2141a251641647aa10ac1,Al5 V3,2,3,False,True,False,0,13,13,0,0,False,-5.9053730964660645,0.054148356119791075,0.054148356119791075,0.0,0.05228877067565918,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,25,3,126,1da4118442d50b6ec9c5a4ad738bf6fa6e0018ad23b8b82ac1cdde998907e350,Al5 V3,2,3,False,True,False,0,13,13,0,0,False,-5.905380725860596,0.054140726725259825,0.054140726725259825,0.0,0.05228114128112793,0
budget-final-made-ea0a4f6b50bab082d34b533f,baseline,Al-V-Zn,1,26,3,130,ed52c4a27c6e0068a19f4ad84ed0b0a95f318c717ce613e37b8afd214f99e0df,Al5 V3,2,3,False,True,False,0,13,13,0,0,False,-5.905384540557861,0.0541369120279942,0.0541369120279942,0.0,0.052277326583862305,0
