arm,task_id,budget,seed,SUN_baseline,SUN_arm,SUN_delta,AUDC_baseline,AUDC_arm,AUDC_delta
full_support_aware,Ba-Nd-Ni-W,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Nd-Ni-W,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Nd-Ni-W,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Pd-Sn-W,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Pd-Sn-W,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Ce-Er-Pb-Rh,10,2,3,3,0,0.29,0.21,-0.07999999999999999
full_support_aware,Ce-Er-Pb-Rh,10,3,1,2,1,0.19,0.26,0.07
full_support_aware,Ce-Ir-Pt-Sn,10,2,1,0,-1,0.07,0.0,-0.07
full_support_aware,Ce-Ir-Pt-Sn,10,3,1,0,-1,0.11,0.0,-0.11
full_support_aware,Ce-Ir-Pt-Sn,10,4,5,0,-5,0.55,0.0,-0.55
full_support_aware,Co-Dy-Ta-Y,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Dy-Ta-Y,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Dy-Ta-Y,10,4,2,0,-2,0.12,0.0,-0.12
full_support_aware,Dy-K-Pd-Sm,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Dy-K-Pd-Sm,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Dy-K-Pd-Sm,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Eu-Nb-Sn-Tl,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Eu-Nb-Sn-Tl,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Eu-Nb-Sn-Tl,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ag-Nd-Pd-Pt-Tb,10,2,1,4,3,0.19,0.46,0.27
full_support_aware,Ag-Nd-Pd-Pt-Tb,10,3,5,6,1,0.43,0.6,0.16999999999999998
full_support_aware,Ag-Nd-Pd-Pt-Tb,10,4,3,3,0,0.51,0.51,0.0
full_support_aware,Al-Hg-K-Mg-W,10,2,7,0,-7,0.77,0.0,-0.77
full_support_aware,Al-Hg-K-Mg-W,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Al-Hg-K-Mg-W,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Al-Lu-Pt-Rb-Sm,10,2,0,1,1,0.0,0.19,0.19
full_support_aware,Al-Lu-Pt-Rb-Sm,10,3,3,0,-3,0.23,0.0,-0.23
full_support_aware,Al-Lu-Pt-Rb-Sm,10,4,1,3,2,0.07,0.43,0.36
full_support_aware,Ca-Fe-Gd-Pb-Tb,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Fe-Gd-Pb-Tb,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Fe-Gd-Pb-Tb,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Gd-Mn-Na-Ta,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Gd-Mn-Na-Ta,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Li-Nd-Ti-W,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Li-Nd-Ti-W,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Hf-In-Ru-Tm,10,2,2,2,0,0.34,0.36,0.019999999999999962
full_support_aware,Co-Hf-In-Ru-Tm,10,3,1,1,0,0.17,0.09,-0.08000000000000002
full_support_aware,Co-Hg-Mg-Sr-W,10,2,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Hg-Mg-Sr-W,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Hg-Mg-Sr-W,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Cr-Fe-Lu-Pt-Sc,10,2,4,0,-4,0.34,0.0,-0.34
full_support_aware,Cr-Fe-Lu-Pt-Sc,10,3,0,0,0,0.0,0.0,0.0
full_support_aware,Cr-Fe-Lu-Pt-Sc,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ho-In-Mg-Pd-Zr,10,2,1,4,3,0.17,0.42,0.24999999999999997
full_support_aware,Ho-In-Mg-Pd-Zr,10,3,1,0,-1,0.07,0.0,-0.07
full_support_aware,Ho-In-Mg-Pd-Zr,10,4,0,0,0,0.0,0.0,0.0
full_support_aware,Al-Li-V,30,2,3,1,-2,0.11666666666666667,0.04555555555555556,-0.07111111111111111
full_support_aware,Al-Li-V,30,3,7,1,-6,0.13666666666666666,0.043333333333333335,-0.09333333333333332
full_support_aware,Al-V-Zn,30,2,6,8,2,0.19555555555555557,0.31333333333333335,0.11777777777777779
full_support_aware,Al-V-Zn,30,3,12,13,1,0.43777777777777777,0.5055555555555555,0.06777777777777777
full_support_aware,Au-K-Tb,30,2,6,2,-4,0.13555555555555557,0.05555555555555555,-0.08000000000000002
full_support_aware,Au-K-Tb,30,3,20,1,-19,0.6088888888888889,0.03,-0.5788888888888889
full_support_aware,Co-Dy-W,30,2,1,0,-1,0.0077777777777777776,0.0,-0.0077777777777777776
full_support_aware,Co-Dy-W,30,3,0,1,1,0.0,0.06111111111111111,0.06111111111111111
full_support_aware,Co-Mg-Na,30,2,0,2,2,0.0,0.07111111111111111,0.07111111111111111
full_support_aware,Co-Mg-Na,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Pd-Tl,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Ga-Ho-Lu,30,3,9,8,-1,0.24333333333333335,0.3022222222222222,0.05888888888888888
full_support_aware,Ga-Pt-Tm,30,3,12,9,-3,0.49333333333333335,0.2966666666666667,-0.19666666666666666
full_support_aware,Hf-Ni-Zr,30,3,9,6,-3,0.4077777777777778,0.28444444444444444,-0.12333333333333335
full_support_aware,Mg-Sn-Sr,30,2,25,12,-13,0.8411111111111111,0.4088888888888889,-0.43222222222222223
full_support_aware,Mg-Sn-Sr,30,3,23,23,0,0.7144444444444444,0.73,0.015555555555555545
full_support_aware,Au-Cr-Cs-Dy,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Au-Cr-Cs-Dy,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Au-Tb-V-Y,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Au-Tb-V-Y,30,3,4,1,-3,0.09111111111111111,0.04111111111111111,-0.05
full_support_aware,Ba-Be-Hf-Li,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Nd-Ni-W,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Pd-Sn-W,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ce-Er-Pb-Rh,30,2,10,11,1,0.44222222222222224,0.23222222222222222,-0.21000000000000002
full_support_aware,Ce-Ir-Pt-Sn,30,2,4,0,-4,0.11777777777777777,0.0,-0.11777777777777777
full_support_aware,Co-Dy-Ta-Y,30,2,0,14,14,0.0,0.5488888888888889,0.5488888888888889
full_support_aware,Dy-K-Pd-Sm,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Eu-Nb-Sn-Tl,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ag-Nd-Pd-Pt-Tb,30,2,5,6,1,0.15222222222222223,0.16,0.007777777777777772
full_support_aware,Al-Hg-K-Mg-W,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Al-Lu-Pt-Rb-Sm,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Fe-Gd-Pb-Tb,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Gd-Mn-Na-Ta,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Li-Nd-Ti-W,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Hf-In-Ru-Tm,30,2,4,2,-2,0.2088888888888889,0.12666666666666668,-0.08222222222222222
full_support_aware,Co-Hg-Mg-Sr-W,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Cr-Fe-Lu-Pt-Sc,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ho-In-Mg-Pd-Zr,30,2,3,7,4,0.09222222222222222,0.19,0.09777777777777778
full_support_aware,Al-Li-V,50,2,4,2,-2,0.116,0.0384,-0.0776
full_support_aware,Al-Li-V,50,3,8,6,-2,0.1936,0.1304,-0.0632
full_support_aware,Al-V-Zn,50,2,14,12,-2,0.2664,0.264,-0.0024000000000000132
full_support_aware,Al-V-Zn,50,3,11,12,1,0.2372,0.2928,0.05560000000000001
full_support_aware,Au-K-Tb,50,2,9,3,-6,0.154,0.0564,-0.09759999999999999
full_support_aware,Au-K-Tb,50,3,13,1,-12,0.2892,0.0284,-0.26080000000000003
full_support_aware,Co-Dy-W,50,2,1,2,1,0.0212,0.0376,0.0164
full_support_aware,Co-Dy-W,50,3,0,1,1,0.0,0.0372,0.0372
full_support_aware,Co-Mg-Na,50,2,0,2,2,0.0,0.064,0.064
