split,task,seed,job_id,step,rpc_id,response_line,propagated_proposal_labels,last_select_decision_id,future_failure,future_probability,unstable,unstable_probability,not_new,not_new_probability,graph_available
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,26,112,226,1,collection-made-842d23cafa43e4f28a139ee9:d0000056-c0,1,0.4999145269393921,0,0.4755545931503758,1,0.2920335715630994,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,27,114,230,1,collection-made-842d23cafa43e4f28a139ee9:d0000057-c0,1,0.4998977482318878,0,0.46823082797000387,1,0.2561749592954008,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,28,118,238,2,collection-made-842d23cafa43e4f28a139ee9:d0000059-c0,1,0.49986138939857483,0,0.48749231464171955,1,0.27719957276056073,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,29,122,246,2,collection-made-842d23cafa43e4f28a139ee9:d0000061-c0,0,0.49987903237342834,0,0.49193171866555313,0,0.3023362414690414,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,30,124,250,1,collection-made-842d23cafa43e4f28a139ee9:d0000062-c0,0,0.4998592436313629,0,0.47560580667824404,0,0.231763985008278,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,31,128,258,2,collection-made-842d23cafa43e4f28a139ee9:d0000064-c0,1,0.4999222755432129,0,0.4864635100279787,1,0.3357753356441459,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,32,132,266,2,collection-made-842d23cafa43e4f28a139ee9:d0000066-c0,1,0.4999016225337982,0,0.48990650145343306,1,0.30531004990933924,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,33,138,278,3,collection-made-842d23cafa43e4f28a139ee9:d0000069-c0,1,0.4998205304145813,0,0.4736058165154331,1,0.29162872319995564,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,34,142,286,2,collection-made-842d23cafa43e4f28a139ee9:d0000071-c0,1,0.4997232258319855,1,0.48231675462822593,0,0.2759637625527692,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,35,146,294,2,collection-made-842d23cafa43e4f28a139ee9:d0000073-c0,1,0.4998680651187897,0,0.48433770548944977,1,0.26825286969925405,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,36,148,298,1,collection-made-842d23cafa43e4f28a139ee9:d0000074-c0,0,0.49993443489074707,0,0.47938865135636527,0,0.27029227193130295,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,37,150,302,1,collection-made-842d23cafa43e4f28a139ee9:d0000075-c0,1,0.5005271434783936,0,0.5059896116327901,1,0.33255764442180064,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,38,154,310,2,collection-made-842d23cafa43e4f28a139ee9:d0000077-c0,1,0.4998878538608551,1,0.4842822220460697,0,0.28738954456497656,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,39,156,314,1,collection-made-842d23cafa43e4f28a139ee9:d0000078-c0,1,0.49989059567451477,1,0.48728395562448634,0,0.2574759140615093,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,40,160,322,2,collection-made-842d23cafa43e4f28a139ee9:d0000080-c0,1,0.49987712502479553,1,0.49911793959543627,0,0.29490403038310553,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,41,168,338,4,collection-made-842d23cafa43e4f28a139ee9:d0000084-c0,0,0.4997580647468567,0,0.48848929409129604,0,0.27941078612194703,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,42,172,346,2,collection-made-842d23cafa43e4f28a139ee9:d0000086-c0,1,0.4999082386493683,1,0.5009273956758153,0,0.26631834710377084,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,43,176,354,2,collection-made-842d23cafa43e4f28a139ee9:d0000088-c0,0,0.4999012053012848,0,0.493622044500597,0,0.28915684114159146,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,44,180,362,2,collection-made-842d23cafa43e4f28a139ee9:d0000090-c1,1,0.49987271428108215,1,0.48675463711910977,0,0.2737987886622306,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,45,184,370,2,collection-made-842d23cafa43e4f28a139ee9:d0000092-c0,0,0.49990442395210266,0,0.48825932360157154,0,0.3107481894492069,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,46,186,374,1,collection-made-842d23cafa43e4f28a139ee9:d0000093-c0,1,0.49994170665740967,0,0.47820386817622657,1,0.29078692599740075,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,47,188,378,1,collection-made-842d23cafa43e4f28a139ee9:d0000094-c0,1,0.49987223744392395,0,0.4709650904742306,1,0.2814302832941296,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,48,192,386,2,collection-made-842d23cafa43e4f28a139ee9:d0000096-c0,1,0.49983125925064087,0,0.49318511563297496,1,0.26932599288469544,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,49,196,394,2,collection-made-842d23cafa43e4f28a139ee9:d0000098-c0,1,0.49996447563171387,1,0.5098682107997698,0,0.26958103216628504,True
train,Al-Au-Hf,3,collection-made-842d23cafa43e4f28a139ee9,50,202,406,3,collection-made-842d23cafa43e4f28a139ee9:d0000101-c0,1,0.49983274936676025,0,0.47782210208139386,1,0.24775646575303287,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,1,6,14,3,collection-made-697302908b2dbfc7e18e9ee0:d0000002-c0,0,0.5009145736694336,0,0.4199031872908751,0,0.32897671045750776,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,2,8,18,1,collection-made-697302908b2dbfc7e18e9ee0:d0000003-c0,1,0.5009109377861023,0,0.4688420632529633,1,0.2520124216490455,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,3,12,26,2,collection-made-697302908b2dbfc7e18e9ee0:d0000005-c0,1,0.5009098052978516,1,0.4445411853050637,0,0.29530286849705106,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,4,14,30,1,collection-made-697302908b2dbfc7e18e9ee0:d0000006-c0,1,0.500912606716156,1,0.4413205911182572,1,0.31990107810248664,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,5,16,34,1,collection-made-697302908b2dbfc7e18e9ee0:d0000007-c0,1,0.500870406627655,0,0.4557806528912307,1,0.239247508814506,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,6,22,46,3,collection-made-697302908b2dbfc7e18e9ee0:d0000010-c0,0,0.49989059567451477,0,0.5019630774692327,0,0.3430667520464472,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,7,26,54,2,collection-made-697302908b2dbfc7e18e9ee0:d0000012-c0,1,0.4998018443584442,1,0.5056862561421104,0,0.2808991307716666,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,8,30,62,2,collection-made-697302908b2dbfc7e18e9ee0:d0000014-c0,1,0.4998702108860016,1,0.49722307685720346,1,0.29816034748257353,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,9,34,70,2,collection-made-697302908b2dbfc7e18e9ee0:d0000016-c0,1,0.4997348487377167,0,0.49931938267795006,1,0.26068782389406425,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,10,38,78,2,collection-made-697302908b2dbfc7e18e9ee0:d0000018-c0,1,0.4998278021812439,1,0.49937152740126506,1,0.3265630830365485,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,11,40,82,1,collection-made-697302908b2dbfc7e18e9ee0:d0000019-c0,0,0.49970531463623047,0,0.47847197717577855,0,0.2946854727682794,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,12,42,86,1,collection-made-697302908b2dbfc7e18e9ee0:d0000020-c0,1,0.4998498558998108,1,0.48302538772851333,1,0.2978932925939396,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,13,46,94,2,collection-made-697302908b2dbfc7e18e9ee0:d0000022-c0,1,0.4997686743736267,1,0.49257247277229366,1,0.32436839354328745,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,14,54,110,4,collection-made-697302908b2dbfc7e18e9ee0:d0000026-c0,0,0.4998268485069275,0,0.482991377081233,0,0.29421947480897404,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,15,60,122,3,collection-made-697302908b2dbfc7e18e9ee0:d0000029-c0,1,0.49983102083206177,1,0.46908023352603423,0,0.27623790684852667,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,16,66,134,3,collection-made-697302908b2dbfc7e18e9ee0:d0000032-c0,0,0.499862402677536,0,0.49492352445487525,0,0.2984020711479085,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,17,72,146,3,collection-made-697302908b2dbfc7e18e9ee0:d0000035-c0,0,0.49964964389801025,0,0.48034809808887824,0,0.28912654751275035,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,18,76,154,2,collection-made-697302908b2dbfc7e18e9ee0:d0000037-c0,0,0.49971193075180054,0,0.4922193882059515,0,0.27348883369512667,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,19,80,162,2,collection-made-697302908b2dbfc7e18e9ee0:d0000039-c0,1,0.4998634159564972,1,0.496630805751846,0,0.32607574641895987,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,20,84,170,2,collection-made-697302908b2dbfc7e18e9ee0:d0000041-c0,0,0.4998820126056671,0,0.5021526560255369,0,0.30441433284879493,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,21,86,174,1,collection-made-697302908b2dbfc7e18e9ee0:d0000042-c0,0,0.4997076988220215,0,0.4870196659862763,0,0.28151244902360184,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,22,90,182,2,collection-made-697302908b2dbfc7e18e9ee0:d0000044-c0,1,0.4999232888221741,1,0.49911425306400603,0,0.3223377491583673,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,23,92,186,1,collection-made-697302908b2dbfc7e18e9ee0:d0000045-c0,1,0.49972155690193176,0,0.49195303814913494,1,0.2812936370651182,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,24,98,198,3,collection-made-697302908b2dbfc7e18e9ee0:d0000048-c0,1,0.49976277351379395,0,0.496296797724527,1,0.27346807926892885,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,25,102,206,2,collection-made-697302908b2dbfc7e18e9ee0:d0000050-c0,0,0.49985769391059875,0,0.49551540791911225,0,0.2874394973879391,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,26,104,210,1,collection-made-697302908b2dbfc7e18e9ee0:d0000051-c0,1,0.4999328851699829,1,0.47681837541626665,0,0.2887490065091679,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,27,106,214,1,collection-made-697302908b2dbfc7e18e9ee0:d0000052-c0,0,0.5008572340011597,0,0.48857333239788253,0,0.2487485660174303,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,28,108,218,1,collection-made-697302908b2dbfc7e18e9ee0:d0000053-c0,0,0.5008349418640137,0,0.49893594475844844,0,0.22829004778675963,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,29,112,226,2,collection-made-697302908b2dbfc7e18e9ee0:d0000055-c0,0,0.49998342990875244,0,0.49226402639827516,0,0.33468528320274965,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,30,114,230,1,collection-made-697302908b2dbfc7e18e9ee0:d0000056-c0,0,0.49996066093444824,0,0.4894039043836904,0,0.28959724101903067,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,31,116,234,1,collection-made-697302908b2dbfc7e18e9ee0:d0000057-c0,0,0.49995267391204834,0,0.48939304411996404,0,0.29101633467717536,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,32,120,242,2,collection-made-697302908b2dbfc7e18e9ee0:d0000059-c0,0,0.4999120533466339,0,0.4981096024162873,0,0.3251528278384407,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,33,122,246,1,collection-made-697302908b2dbfc7e18e9ee0:d0000060-c0,1,0.49988994002342224,0,0.48264461234933226,1,0.24204734250032192,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,34,126,254,2,collection-made-697302908b2dbfc7e18e9ee0:d0000062-c0,1,0.4999748468399048,0,0.5007416587422748,1,0.30079609423260356,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,35,128,258,1,collection-made-697302908b2dbfc7e18e9ee0:d0000063-c0,0,0.49986985325813293,0,0.5021349178420631,0,0.29008242519714905,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,36,130,262,1,collection-made-697302908b2dbfc7e18e9ee0:d0000064-c0,0,0.4999745488166809,0,0.5001856906490302,0,0.30391858730770804,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,37,134,270,2,collection-made-697302908b2dbfc7e18e9ee0:d0000066-c0,1,0.49990829825401306,0,0.49811747854930555,1,0.29476893864945924,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,38,136,274,1,collection-made-697302908b2dbfc7e18e9ee0:d0000067-c0,0,0.49986615777015686,0,0.4900373217277681,0,0.26751098579729327,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,39,138,278,1,collection-made-697302908b2dbfc7e18e9ee0:d0000068-c0,1,0.4998891055583954,1,0.49563183979976366,0,0.28493367166643824,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,40,140,282,1,collection-made-697302908b2dbfc7e18e9ee0:d0000069-c0,1,0.499947726726532,0,0.4923258273205682,1,0.2856009752240686,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,41,146,294,3,collection-made-697302908b2dbfc7e18e9ee0:d0000072-c0,1,0.5004152059555054,1,0.5801188987690011,0,0.1271865939982773,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,42,148,298,1,collection-made-697302908b2dbfc7e18e9ee0:d0000073-c0,0,0.5004994869232178,0,0.5835701037009932,0,0.1359357713714106,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,43,150,302,1,collection-made-697302908b2dbfc7e18e9ee0:d0000074-c0,0,0.500403642654419,0,0.573915124719516,0,0.1611107333596401,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,44,152,306,1,collection-made-697302908b2dbfc7e18e9ee0:d0000075-c0,0,0.5001600384712219,0,0.6001180950338235,0,0.13722499520665632,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,45,154,310,1,collection-made-697302908b2dbfc7e18e9ee0:d0000076-c0,0,0.5002008676528931,0,0.5935041422223716,0,0.14293964109938362,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,46,156,314,1,collection-made-697302908b2dbfc7e18e9ee0:d0000077-c0,1,0.5001634955406189,1,0.586749047571474,0,0.14839853232560776,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,47,158,318,1,collection-made-697302908b2dbfc7e18e9ee0:d0000078-c0,1,0.5001842379570007,1,0.5895889492968529,0,0.1562161063177958,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,48,160,322,1,collection-made-697302908b2dbfc7e18e9ee0:d0000079-c0,0,0.50015789270401,0,0.5890305164374388,0,0.14295107120138262,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,49,162,326,1,collection-made-697302908b2dbfc7e18e9ee0:d0000080-c0,0,0.5002352595329285,0,0.5941991940670106,0,0.14810499728245294,True
dev,Al-Pd-Sm,1,collection-made-697302908b2dbfc7e18e9ee0,50,166,334,2,collection-made-697302908b2dbfc7e18e9ee0:d0000082-c0,1,0.5006016492843628,1,0.5461672860348646,0,0.1679449754782277,True
