job_id,task_id,budget,seed,arm,status,SUN,AUDC,mSUN,selected_generation,model_state_hash,result_sha256,receipt_sha256,failure_sha256
component-final-209f38eb700cca3d60e9efa7,Co-Mg-Na,10,4,es_only_independent,accepted,1,0.01,0.1,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,e7bb8992976459cfddf7de98f1825c89e6116e9ef87899e8fce63a68cefce7ff,fa9f6b7cb1a30cf27fa269b837a4063ac8b8be0920d88490a046ca3e61839b88,
component-final-4196966d5c53dfe11bcc143c,Co-Pd-Tl,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,11af80cda8906d24b56e6562d94fa68588359379e414ba836557b5af55a5355a,39dae659cbc7e83e4827a30095fa09a2986ae4bd0d56b8ebe420c30db2b762c5,
component-final-c45c02cfcfba22369cf3d67e,Ga-Ho-Lu,10,4,es_only_independent,accepted,4,0.52,0.4,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,9012a7331a68221f89be693c60e78bca02c485679cf1eb12d2902a4d8fffd710,907246715f9d8c06f33595773d2f63ca754facc967d9870a06d3a05eb84c253b,
component-final-ed296383b5dd723eb7f3f420,Ga-Pt-Tm,10,4,es_only_independent,accepted,7,0.67,0.7,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,27243dafe62fcd4f2cecb2f3f03be96d593077fb983a3d50bb706d7844c9f88a,1557b1d8c85478c5ea0a5595282a931743f4df62a3d68befdaabb2653f20a72a,
component-final-07cc974a8eb647f7ef56f64b,Hf-Ni-Zr,10,4,es_only_independent,accepted,4,0.52,0.4,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,38bbf08d67cdfed17cfd544cb7ecb83fe6d5b7f65c410cb87d9a2e845989585f,891a5254824dea36cfefcd47615004e5a0db5ff64da29943360e1b3e4ce37374,
component-final-2abb7ae3833df1de1f7bb48d,Mg-Sn-Sr,10,4,es_only_independent,accepted,7,0.73,0.7,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,8c70d1a8f9d3793c280a59d0ce6742f84151daed7769ea9152d42585db74235c,72591cb5a1a8c9e9d8545eba152f32a9805f7cc602f52c9b168cf445b8d8fd5e,
component-final-e8cccbc76dfc4ee5f37008ee,Au-Cr-Cs-Dy,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,deaeb8f7b2819324f3c47c7e989ebe4da85b41c5907f51737c88a07903b2a754,6eaa555c88a42cf10edbc64dd449b6260c614758e6650d052e8f0502ca839657,
component-final-eb142902a7e581f439dc417d,Au-Tb-V-Y,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,6abf0ce931effefbe34157ba7568588b3bc14eee6974322bdbe45b683e418f3a,9f47d84b54f399485a5e7691d0220c936eb0ba20ebcefa1d6ef5fa6000934da3,
component-final-dbbc4fe94ffda40129be777d,Ba-Be-Hf-Li,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,d0a57344cf8530eda0c2fe813bdbbe438aca2b8eef76f0c45db6981310fa562e,a53d297a8bb7599c1dd51970d836c97d2890fd8642b5d1f546ccb7c89cbc62f7,
component-final-dc0bd62a8e84b04d2e2475c8,Ba-Nd-Ni-W,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,ed71851f9e011819e3e0f0b0b22f3b1791ce60b08f7e052ee1602ccf1325e6d0,7d292fa8ec383d16c1c86620a92ba3b3a182017b4925f3f6cbe240bcea337d71,
component-final-785f324071cce087ef721e99,Ca-Pd-Sn-W,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,7fe5971f193576422a11194fc0b69598a31e883a41cbc19a892d8be28fe904e0,aca9b38d738e2db36daa600aca02ba8ade3014c06be3526750f197f24758c17a,
component-final-1a1fc0bd50b270ee4bbebe63,Ce-Er-Pb-Rh,10,4,es_only_independent,accepted,1,0.19,0.1,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,3c7b77726757d6e887c2e0937e4284b366061a7095353cfe95a9ee24570389b5,7ae9742df011f3c23f79d68c7ee54c451894e958f9f3d62c637a4a1df4f44da2,
component-final-9dc48fcc464bbc2886d4233f,Ce-Ir-Pt-Sn,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,e1c58be4c32147441a1687a0ecb1f7ce644c27131782c8b2cb57648af336ac20,c84425c22f2f0df64ae811c4be508101162d09b1b0d76888fd1bc6791d7ba553,
component-final-ab2d4f5f04753d4ad0edeb98,Co-Dy-Ta-Y,10,4,es_only_independent,accepted,1,0.09,0.1,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,3dd6aa7fe16e657f517f8c6febf576a4dc46674ccee8a6913cfd0af8dabb58b8,8169b00e591acc1d25e73c3be0bcc2968fb679358d32337b04ab3ed033f468b9,
component-final-d6921af470f89295bf351d84,Dy-K-Pd-Sm,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,63984607ba41a3e1f9f9120b7888c24c67ebe3b747dcd7a0292ed370bd96c6aa,cd3aefed6c184af464a6b31557dc5df5def9f2f5b348adae35798c37076a66b0,
component-final-f30eec5b5faf8a224f9b0572,Eu-Nb-Sn-Tl,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,5ac792cded0c78d8864894869cddf057de505505a7fa558155b175a06ea863c0,314cc4dd4120d44710e602d193795de2ed7213f8e334de549546f7e2c7085827,
component-final-3ab5cc76b3a2658304176baf,Ag-Nd-Pd-Pt-Tb,10,4,es_only_independent,accepted,4,0.56,0.4,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,fd92b22f254a4353fda72cc5766f81f76d2ff68cda1eb58d26ccee772070eef6,79ccaf3de3f36a50bce1e64997cb4369db2121f79140a9eeb550a0fbfd38f34b,
component-final-cfde02d4a33f370d0cd1003a,Al-Hg-K-Mg-W,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,9c0e4f350709c0c195c5979107cf22c6c00404e7f514ffb879b2a2fa022ab47b,af0fdbf4be830c5e49b87462c1555d5e652d8b8e67f8a3bdfe8bf9e9af784c69,
component-final-2793ab9b2838375d7bc98b36,Al-Lu-Pt-Rb-Sm,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,26c624b5cedf0feb5de2e680d9a836a422caa39d109fd6bfd9787190739ec0b1,7ec46a64e9a5cccae7b9098357a1d60da3c2eb7d90146e88d1bcace78563222b,
component-final-c85ffa1e56259a2c725668bc,Ca-Fe-Gd-Pb-Tb,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,a3f455b9b270273a1d5a5010ad0222a05b86775421f00b863bdbd8f653057a01,a7c6e8bec584ebb3832e99483c572fff200702a1ae7a06e27f726f1c6e121906,
component-final-55ed40fcb7fa3a4f0cb4bc70,Cd-Gd-Mn-Na-Ta,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,9b61a3f7675b05f8b946c07abbcbf82555e6459c562ed42a6fa620fae98f28ba,d438496ec8e573dc064a1b9153a2dfe1d14342b6d3ff1f455478b1e36e6deb76,
component-final-1eae929576d68dba87c12e0a,Cd-Li-Nd-Ti-W,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,b9df713f37653815a72f48252737f121c4c3db7ae58f2bee8def5d2a546deba8,17573312d2a27fa57e3e379d6fcbc45120ef3a4b50b283258d0042172bfe35ec,
component-final-7dd11a6b381f133a04ee56b8,Co-Hf-In-Ru-Tm,10,4,es_only_independent,accepted,1,0.05,0.1,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,8c5218f7d6d8edb7f76ce6b5b319c1f35f9d69ee69dd897688dd87dc37ff2c40,466af59976ccdd572de8d3d116dac6ecf7ce81a20b35b380b95d2f75be152904,
component-final-a375973d8c1846341bcde9f7,Co-Hg-Mg-Sr-W,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,b96705e77c7a02c354b88a706fbac4fefdd87fea0e336d8bad76cc5ce17ab338,443ade463a13c51e07bb04f1a4cd65fcf8bc751a10cd04992649d6db3b40e304,
component-final-2be2f768e7f5eb049fd06746,Cr-Fe-Lu-Pt-Sc,10,4,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,e17d467ad9ca5c7a9c567d1c5cd86e4e1878c9649f2fe49aeb542c7c58c24bfe,b503ac30f13c0208905e7e585e78c28e33d204e6976228964959777ec698bd9a,
component-final-8a19c13373fd3c674ccce939,Ho-In-Mg-Pd-Zr,10,4,es_only_independent,accepted,1,0.01,0.1,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,a6401dc1abfb3b86d3ae3da3517b081fd506342682d9507fafd19de0a11e3914,7c03c3af0f68b31a3e1aabff63a78a941e2d0017bf1143761a4fa2daa1d48162,
component-final-f6214638a1db79afbf27a3fb,Al-Li-V,30,2,baseline_reference,accepted,3,0.11666666666666667,0.1,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,73bb0b257de0ddf4344735c8db77d7b8adc7c339ee1fe04488057b5363ec3105,d8a749f5b72fb833eccd70c12481eb70d5efb8b325de84b522b32342c5c83f83,
component-final-4392e4c7d19e6976b5ab21fd,Al-V-Zn,30,2,baseline_reference,accepted,6,0.19555555555555557,0.2,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,aa09ba4a8853db760cf2f41fb814a74d483efb4f34e5aa1ac364e318e4b114b3,625e09c2797684e6f98cf2b076525d9aaaeac1fca4fd8db5f3621738453c7f63,
component-final-1f8944d244c591a5133c83a5,Au-K-Tb,30,2,baseline_reference,accepted,6,0.13555555555555557,0.2,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,e0b672be25f12c36b78a93681053291e58459e0d9fe80c14e774787aae644710,3692327289d424de887364c14fa1a536277587ab7bc01482ec31aa33d80b34c1,
component-final-34bf68933a7067cf956984ad,Co-Dy-W,30,2,baseline_reference,accepted,1,0.0077777777777777776,0.03333333333333333,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,2b57a9fdca865e4278f04aae732061682796fd6ccb9a811d98a44c11c692ea0f,baa35c3044a08eb535a02b01e8cc9d756f3febd7fd1f77db75c138560d5d9903,
component-final-f37178b87de48778df92afc2,Co-Mg-Na,30,2,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,5325ed158522f13e39897dd07e66ce55250c2faea1f687c375e04e6ad9a44f0f,8b38e0ec8b300402027b800041943d46eaa6b5a0be0bd2bcbc3ea679fa29cd7f,
component-final-3c016f48b9e3c30f735dfc9c,Co-Pd-Tl,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-0cbb5ebed238f72ad5c62449,Ga-Ho-Lu,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-3c6948445e21517eab423ae6,Ga-Pt-Tm,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-fd8319dc586213dd6bc760e8,Hf-Ni-Zr,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-3a5edfb8dd0f377944af08c8,Mg-Sn-Sr,30,2,baseline_reference,accepted,25,0.8411111111111111,0.8333333333333334,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,71c804dcff92608875e3340a511dddfc6015c028d1308fd4c625f1e2d9c00760,fcedffd2a86ea62abe3e2bdbe53f7cbbb1f577ff49f5f8d42de9b7403f5fdcbd,
component-final-785055a92bad3f47441a8c31,Au-Cr-Cs-Dy,30,2,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,c59ac84df84e3a2c363abfac111f81a392b80a5722790e85f213475b1f1bbc0b,e2dd2014d1261e1461f23886e28f84b36453289e35de93657af02d038c968d3d,
component-final-9d16b922c51bad3cf1aa6459,Au-Tb-V-Y,30,2,baseline_reference,accepted,0,0.0,0.0,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,3b65cff8576521c9489ef07131c456cb28abc3f0461fad93029e27656f72b0c2,309787cd06062da2c37b4f1df7dab0bbe1324be941dcbb591a63c347718d50c6,
component-final-f02e294652a6be2cb0c0e8df,Ba-Be-Hf-Li,30,2,baseline_reference,claimed_pending,,,,,,,,
component-final-9db23e4e0c3a832a8b7577f9,Ba-Nd-Ni-W,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-212b661316f3b94f1ea79fb3,Ca-Pd-Sn-W,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-241d2e8d2ad3419e51decc61,Ce-Er-Pb-Rh,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-188627f6389b79761c47b5c2,Ce-Ir-Pt-Sn,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-7fce96d5579ac8f2f56a9aa0,Co-Dy-Ta-Y,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-732a6f3c09a73563adb52258,Dy-K-Pd-Sm,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-a49a4c282d5a170e433c0f2a,Eu-Nb-Sn-Tl,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-0a2ed609bd3208be3fe30e81,Ag-Nd-Pd-Pt-Tb,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-148b45c4868e959bc324e508,Al-Hg-K-Mg-W,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-e6f722247860dd36941f8ccd,Al-Lu-Pt-Rb-Sm,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-71f25137f3d6834e32b6c514,Ca-Fe-Gd-Pb-Tb,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-dd3ca14faf19b05e4ead7e54,Cd-Gd-Mn-Na-Ta,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-84831dd73b9e9aa088fcd87a,Cd-Li-Nd-Ti-W,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-eaf7a6da4b091c961515d212,Co-Hf-In-Ru-Tm,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-dfed5360380bcff918cb5dfd,Co-Hg-Mg-Sr-W,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-c3b122ab58d33959f296e363,Cr-Fe-Lu-Pt-Sc,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-7686c38cd7072771d09294ce,Ho-In-Mg-Pd-Zr,30,2,baseline_reference,unclaimed,,,,,,,,
component-final-df7cf57acdcd570fc0508301,Al-Li-V,30,2,es_only_independent,accepted,5,0.14777777777777779,0.16666666666666666,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,489d1f315812ba924efbfd3b95ecff7b2d95650093aac733c574df342b3f29c4,f972fb33a4a5340adbd635275d2f0e01963799d4ef9edf430e12cfcb73bb41f5,
component-final-8874f137852209bfcd37fe44,Al-V-Zn,30,2,es_only_independent,accepted,4,0.15333333333333332,0.13333333333333333,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,ea9c186a4d5e3935fe2598a84b4b5dd96f62904b667868a2c199a835efc4de96,175f627424610f0689080f407c5df7209d116462b79b193a590cb4cbc7bb78ee,
component-final-ad8ca5c5d760ec7d9a460f8d,Au-K-Tb,30,2,es_only_independent,accepted,2,0.06888888888888889,0.06666666666666667,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,24360710e915bdd27ed19f000434670adfaac0a3e188e838f9cbf5d0c5fa8c1f,24422d197745ed5a23093adc0d26b7d4cdbc03ccf66cb9093beba7a76a6492fb,
component-final-d1d7ac8e00a77426956b541c,Co-Dy-W,30,2,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,2888c4160622692aab032dd37e10077a892701af6f79033b00911e0f7aee80b7,4da6ba94eb1984a09b64b996f58978196ee41ceca3ba67335a74e24a84914e73,
component-final-80124dcba1ab56c7a729e83a,Co-Mg-Na,30,2,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,77c6f19fa3f4d1b3c2902c329d3f6fde931ad9ce7ec49634c028cfb5ed2a0b33,8df4a22041b759800d4b9e50ebd93bcf45d4346f12204f28c9128eef07d9c1a0,
component-final-557bfb42e23b3bc5b47f831e,Co-Pd-Tl,30,2,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,15ef6a6a9eb2b28c6f6ccb5cd5c5d74bd9f3ccadd90a445332054bdf67defd61,b3983ca4569756281dc86579f335446797bf56bbd347c7a173bd173bffe314fb,
component-final-8e961625e5f8d2262b53b613,Ga-Ho-Lu,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-73bed6e410117ef9f0c2e847,Ga-Pt-Tm,30,2,es_only_independent,accepted,9,0.37222222222222223,0.3,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,24c80d64dc514a979f8be8cb3fa30823d1f71e5dcc4b523450d318f6c5f8052a,37db6b2cf0c187f8c4f48a0bdb7f4d48933de8852c385f77f1d3eda841a15790,
component-final-372be738f4dd33b2e53977d6,Hf-Ni-Zr,30,2,es_only_independent,accepted,7,0.24555555555555555,0.23333333333333334,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,2099e7924847c41e399dc44e13546121b701a6db7002a9dcb3bf2c8d684b1806,5ee1ec3c525170e654724ec76e48633a485ecc6ffc5a95652d54a06ad07f3d60,
component-final-9dee8e34bf5bc70d4bac4cd3,Mg-Sn-Sr,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-f4a3709e5664ecb9c4b2b3ce,Au-Cr-Cs-Dy,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-3f8fc5afd0b271bd7b06a4e9,Au-Tb-V-Y,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-dd13c6c7073de0c9cf3f0c0c,Ba-Be-Hf-Li,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-efa1b1fe91f5b5e16b1fe929,Ba-Nd-Ni-W,30,2,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,894b4e6035bac811e66d21af8f311f42638b36a2fee98f11122b5cbf09c898b2,284fa969d2b8cbb8baaa142af81962b70d33a68ff37edb0721d25470889f45ac,
component-final-aef2b53ba0639b7541b64ed2,Ca-Pd-Sn-W,30,2,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,6d3fb6638101c0399dbfdc5095a228fbfd5b7d200bf4fe1501480fe7fe492f77,ee16c7367898e77f90fad321171ff6bb7847b4e91e74bdadf1c6a1302d1c21d1,
component-final-68401460dd6e5f419d63fe88,Ce-Er-Pb-Rh,30,2,es_only_independent,accepted,4,0.14888888888888888,0.13333333333333333,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,1c0d310cf2b97cc11f89337e98c625a427b74d759e8a4a2c70e149e26eb7acd7,5029828f69b3972dba958f10c5fbb571bd4d5bc9542ee73d2cdfc0edd5019198,
component-final-a45a4bd5eb11128378c38332,Ce-Ir-Pt-Sn,30,2,es_only_independent,accepted,0,0.0,0.0,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,0d738c5849909255b45dcf918633cbddca5068600a3f5e25d490fff0cbaaf99f,2a81a7c136cf8cdd3174aa67a82e31ad107b7f4651f2d8565ec1581334724479,
component-final-803f2f839d36223abbed9b07,Co-Dy-Ta-Y,30,2,es_only_independent,accepted,3,0.06777777777777778,0.1,1,d5204b6911ad1340555a2651137c7dad5855c1d759a71744609c9faaa5518df8,c2f7b1bba7ec1a3a700649631cb409a19fbbf270424350db26510e5f0f7b8275,90e08dd7817820a0d103cefe3042b5004f2f22f8108f86cf34599e65165694ed,
component-final-667a1d715e89e7c6e99984d4,Dy-K-Pd-Sm,30,2,es_only_independent,claimed_pending,,,,,,,,
component-final-f36344dc7cbf03e3c2fdc0e5,Eu-Nb-Sn-Tl,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-1002463de2d3e27ef7813c08,Ag-Nd-Pd-Pt-Tb,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-9974e7800ac453b1339924fe,Al-Hg-K-Mg-W,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-e3becbd6b20693d4b0422a05,Al-Lu-Pt-Rb-Sm,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-fe9df120e7ab6474425e5b15,Ca-Fe-Gd-Pb-Tb,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-e639a9cf3e2f93db1d9112f6,Cd-Gd-Mn-Na-Ta,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-2353d6b97e1b459c7001e956,Cd-Li-Nd-Ti-W,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-feee17d66a1cecd69e494712,Co-Hf-In-Ru-Tm,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-ab38facce5e6ceff15abed56,Co-Hg-Mg-Sr-W,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-00b47dc6e25c4b16037e5ac5,Cr-Fe-Lu-Pt-Sc,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-0591d271496a29335d1d4471,Ho-In-Mg-Pd-Zr,30,2,es_only_independent,unclaimed,,,,,,,,
component-final-cbc6ff396738a400e4349dec,Al-Li-V,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-3a4d4b55f2a3f754633dc96d,Al-V-Zn,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-4d25de6f929b883924b65229,Au-K-Tb,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-1c4d61ebe1301c61dc8020ec,Co-Dy-W,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-45ff576df7080b449aad1f92,Co-Mg-Na,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-938bd181bae0be1b9cf1b3a2,Co-Pd-Tl,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-78a69f53c52da7048f53409c,Ga-Ho-Lu,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-d4c3a91e71ecc76f3b9b4194,Ga-Pt-Tm,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-aaa87edabd36fb39bbcc66a5,Hf-Ni-Zr,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-32a55f3dc7f194a4a39da2bd,Mg-Sn-Sr,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-8b09825eaad57bec4651dc64,Au-Cr-Cs-Dy,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-c948932400e6742438fdd30d,Au-Tb-V-Y,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-bd0c6fa71643e365aa0ca10b,Ba-Be-Hf-Li,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-fecf899eec1c8223ad24f26b,Ba-Nd-Ni-W,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-576f4ca620f55ff845c008d5,Ca-Pd-Sn-W,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-28b0d51c7189afa1c80bb146,Ce-Er-Pb-Rh,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-39f0cdec4345c240acc170c6,Ce-Ir-Pt-Sn,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-3b52b8cc1f9b5b59ee944671,Co-Dy-Ta-Y,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-d5cb66a5dee23257beb412e9,Dy-K-Pd-Sm,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-a5c03fc5777c9e33716907c4,Eu-Nb-Sn-Tl,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-8a4e2f9653d2e086bbcf9bab,Ag-Nd-Pd-Pt-Tb,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-bc74a33a63d044dd37c16137,Al-Hg-K-Mg-W,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-5a6ed77252eb29f021e20fae,Al-Lu-Pt-Rb-Sm,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-9f7468ced817292b3d957f3a,Ca-Fe-Gd-Pb-Tb,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-9327e12aa976f01d4c15ccad,Cd-Gd-Mn-Na-Ta,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-66342bbfc1fe3b32a3e917e9,Cd-Li-Nd-Ti-W,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-7ff8ffba9663a7d1e2718a85,Co-Hf-In-Ru-Tm,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-0fc23a0f1189eb9e5091153d,Co-Hg-Mg-Sr-W,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-64d06fa173a52f18764dc3a9,Cr-Fe-Lu-Pt-Sc,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-ef58d26b1dcaed7a10dcde43,Ho-In-Mg-Pd-Zr,30,3,baseline_reference,unclaimed,,,,,,,,
component-final-58be177d40a369fa21b46467,Al-Li-V,30,3,es_only_independent,unclaimed,,,,,,,,
component-final-a7c299031f86283f4d78cdbc,Al-V-Zn,30,3,es_only_independent,unclaimed,,,,,,,,
component-final-ccf83cfe979a68596b520894,Au-K-Tb,30,3,es_only_independent,unclaimed,,,,,,,,
component-final-5ca584f4906535e61af90799,Co-Dy-W,30,3,es_only_independent,unclaimed,,,,,,,,
component-final-d3b11a1f0b24e0e57b3207ef,Co-Mg-Na,30,3,es_only_independent,unclaimed,,,,,,,,
component-final-c24aac4d6cf6090ca0a21ba2,Co-Pd-Tl,30,3,es_only_independent,unclaimed,,,,,,,,
component-final-7c9b36d1e7a1d8379e4034ff,Ga-Ho-Lu,30,3,es_only_independent,unclaimed,,,,,,,,
component-final-36ebde28e20c058d0e240e7b,Ga-Pt-Tm,30,3,es_only_independent,unclaimed,,,,,,,,
component-final-cafd8381cabe456b8c63f99d,Hf-Ni-Zr,30,3,es_only_independent,unclaimed,,,,,,,,
component-final-f932806bc1f23ced20e23329,Mg-Sn-Sr,30,3,es_only_independent,unclaimed,,,,,,,,
component-final-6b594c7590a07c4785333527,Au-Cr-Cs-Dy,30,3,es_only_independent,unclaimed,,,,,,,,
component-final-d21c0b3a1bbacccb096910d2,Au-Tb-V-Y,30,3,es_only_independent,unclaimed,,,,,,,,
component-final-8a953376222e7c80674c9363,Ba-Be-Hf-Li,30,3,es_only_independent,unclaimed,,,,,,,,
component-final-a1d6f8768d32c08eae8ef859,Ba-Nd-Ni-W,30,3,es_only_independent,unclaimed,,,,,,,,
