name,arm,seed,query_index,HV,HV_gain_from_shared_prior
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,17,0.8811993093967798,0.00018752985390535493
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,18,0.8811993093967798,0.00018752985390535493
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,19,0.8811993093967798,0.00018752985390535493
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,20,0.8811993093967798,0.00018752985390535493
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,21,0.8811993093967798,0.00018752985390535493
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,22,0.8811993093967798,0.00018752985390535493
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,23,0.8811993093967798,0.00018752985390535493
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,24,0.8811993093967798,0.00018752985390535493
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,25,0.8811993093967798,0.00018752985390535493
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,26,0.8811993093967798,0.00018752985390535493
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,27,0.8811993093967798,0.00018752985390535493
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,28,0.8811993093967798,0.00018752985390535493
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,29,0.8812098116151628,0.0001980320722883011
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,30,0.8812098116151628,0.0001980320722883011
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,31,0.8812098116151628,0.0001980320722883011
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,32,0.8812098116151628,0.0001980320722883011
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,33,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,34,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,35,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,36,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,37,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,38,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,39,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,40,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,41,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,42,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,43,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,44,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,45,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,46,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,47,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,48,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,49,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5103,gp_ei_scalarized,5103,50,0.8814209242846803,0.0004091447418058669
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,1,0.8810117795428745,0.0
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,2,0.8810117795428745,0.0
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,3,0.8810117795428745,0.0
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,4,0.8810117795428745,0.0
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,5,0.8810117795428745,0.0
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,6,0.8810249275169139,1.3147974039395827e-05
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,7,0.8811005506977758,8.877115490135701e-05
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,8,0.8811005506977758,8.877115490135701e-05
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,9,0.8812621872793889,0.00025040773651441306
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,10,0.8812662499210343,0.0002544703781598434
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,11,0.8812662499210343,0.0002544703781598434
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,12,0.8812662499210343,0.0002544703781598434
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,13,0.8812662499210343,0.0002544703781598434
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,14,0.8812662499210343,0.0002544703781598434
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,15,0.8812662499210343,0.0002544703781598434
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,16,0.8813147699382113,0.00030299039533687733
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,17,0.8813147699382113,0.00030299039533687733
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,18,0.8813147699382113,0.00030299039533687733
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,19,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,20,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,21,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,22,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,23,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,24,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,25,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,26,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,27,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,28,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,29,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,30,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,31,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,32,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,33,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,34,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,35,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,36,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,37,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,38,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,39,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,40,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,41,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,42,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,43,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,44,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,45,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,46,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,47,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,48,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,49,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5104,gp_ei_scalarized,5104,50,0.8813732472054103,0.0003614676625358637
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,1,0.8810117795428745,0.0
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,2,0.8810117795428745,0.0
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,3,0.8810117795428745,0.0
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,4,0.8810117795428745,0.0
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,5,0.8810117795428745,0.0
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,6,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,7,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,8,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,9,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,10,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,11,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,12,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,13,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,14,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,15,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,16,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,17,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,18,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,19,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,20,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,21,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,22,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,23,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,24,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,25,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,26,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,27,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,28,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,29,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,30,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,31,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,32,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,33,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,34,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,35,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,36,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,37,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,38,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,39,0.8814434754305372,0.0004316958876627863
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,40,0.8814543004490322,0.00044252090615770623
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,41,0.8814543004490322,0.00044252090615770623
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,42,0.8814543004490322,0.00044252090615770623
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,43,0.8814543004490322,0.00044252090615770623
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,44,0.8814543004490322,0.00044252090615770623
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,45,0.8814543004490322,0.00044252090615770623
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,46,0.8814543004490322,0.00044252090615770623
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,47,0.8814543004490322,0.00044252090615770623
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,48,0.8814543004490322,0.00044252090615770623
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,49,0.8814543004490322,0.00044252090615770623
test_gp_ei_scalarized_5105,gp_ei_scalarized,5105,50,0.8814543004490322,0.00044252090615770623
test_qwen_base_5101,qwen_base,5101,1,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,2,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,3,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,4,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,5,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,6,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,7,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,8,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,9,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,10,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,11,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,12,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,13,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,14,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,15,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,16,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,17,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,18,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,19,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,20,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,21,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,22,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,23,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,24,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,25,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,26,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,27,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,28,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,29,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,30,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,31,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,32,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,33,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,34,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,35,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,36,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,37,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,38,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,39,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,40,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,41,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,42,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,43,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,44,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,45,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,46,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,47,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,48,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,49,0.8810117795428745,0.0
test_qwen_base_5101,qwen_base,5101,50,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,1,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,2,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,3,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,4,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,5,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,6,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,7,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,8,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,9,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,10,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,11,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,12,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,13,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,14,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,15,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,16,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,17,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,18,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,19,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,20,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,21,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,22,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,23,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,24,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,25,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,26,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,27,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,28,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,29,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,30,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,31,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,32,0.8810117795428745,0.0
test_qwen_base_5102,qwen_base,5102,33,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,34,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,35,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,36,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,37,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,38,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,39,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,40,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,41,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,42,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,43,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,44,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,45,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,46,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,47,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,48,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,49,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5102,qwen_base,5102,50,0.8810624508552998,5.067131242530998e-05
test_qwen_base_5103,qwen_base,5103,1,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,2,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,3,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,4,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,5,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,6,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,7,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,8,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,9,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,10,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,11,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,12,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,13,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,14,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,15,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,16,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,17,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,18,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,19,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,20,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,21,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,22,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,23,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,24,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,25,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,26,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,27,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,28,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,29,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,30,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,31,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,32,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,33,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,34,0.8810117795428745,0.0
test_qwen_base_5103,qwen_base,5103,35,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,36,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,37,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,38,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,39,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,40,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,41,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,42,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,43,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,44,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,45,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,46,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,47,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,48,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,49,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5103,qwen_base,5103,50,0.8810858705704109,7.409102753641594e-05
test_qwen_base_5104,qwen_base,5104,1,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,2,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,3,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,4,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,5,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,6,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,7,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,8,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,9,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,10,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,11,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,12,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,13,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,14,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,15,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,16,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,17,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,18,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,19,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,20,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,21,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,22,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,23,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,24,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,25,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,26,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,27,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,28,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,29,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,30,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,31,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,32,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,33,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,34,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,35,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,36,0.8810117795428745,0.0
test_qwen_base_5104,qwen_base,5104,37,0.8811525198364422,0.00014074029356769824
test_qwen_base_5104,qwen_base,5104,38,0.8811525198364422,0.00014074029356769824
test_qwen_base_5104,qwen_base,5104,39,0.8811525198364422,0.00014074029356769824
test_qwen_base_5104,qwen_base,5104,40,0.8811525198364422,0.00014074029356769824
test_qwen_base_5104,qwen_base,5104,41,0.8811525198364422,0.00014074029356769824
test_qwen_base_5104,qwen_base,5104,42,0.8811525198364422,0.00014074029356769824
test_qwen_base_5104,qwen_base,5104,43,0.8811525198364422,0.00014074029356769824
test_qwen_base_5104,qwen_base,5104,44,0.8811525198364422,0.00014074029356769824
test_qwen_base_5104,qwen_base,5104,45,0.8811525198364422,0.00014074029356769824
test_qwen_base_5104,qwen_base,5104,46,0.8811525198364422,0.00014074029356769824
