job_id,arm,task_id,seed,step_index,rpc_id,decision_id,candidate_hash,reduced_formula,is_stable,is_newly_discovered,event_stable_and_new,SUN_before,SUN_after,SUN_delta,e_above_hull,direct_selection_scalar,graph_status,linked_preceding_executed_actions
component-final-b1999f2e9c20505d5a373485,baseline_reference,Au-K-Tb,4,7,20,component-final-b1999f2e9c20505d5a373485:d0000009-c0,a8ba0c0ea962cfee1b427971c1a082bcb4d0ceaa547e1398070305f535c4f76c,Au2 K3 Tb1,False,True,False,0,0,0,0.22907648086547816,0.5001017451286316,,1
component-final-b1999f2e9c20505d5a373485,baseline_reference,Au-K-Tb,4,8,22,component-final-b1999f2e9c20505d5a373485:d0000010-c0,4289b32f14aa6e15c701327d96eb784a0b4565bbcd6f1870cc1c11b1c0c89157,Au2 K3 Tb1,False,True,False,0,0,0,0.16964063644409144,0.5000641942024231,,1
component-final-b1999f2e9c20505d5a373485,baseline_reference,Au-K-Tb,4,9,24,component-final-b1999f2e9c20505d5a373485:d0000011-c0,35bb05d1c4fb500b095bb1e3219d3d7243038a876359e0b350641ac79db05543,Au3 K4 Tb2,False,True,False,0,0,0,0.21080915662977384,0.49995970726013184,,1
component-final-b1999f2e9c20505d5a373485,baseline_reference,Au-K-Tb,4,10,26,component-final-b1999f2e9c20505d5a373485:d0000012-c0,ec740efbbcb86dee971024120a94c47314f7174c43c3cc289f355d61375c7657,Au3 K4 Tb2,False,True,False,0,0,0,0.16771558125813746,0.5001493096351624,,1
component-final-2dce2a3709aad3945727809d,baseline_reference,Co-Dy-W,2,1,4,component-final-2dce2a3709aad3945727809d:d0000001-c0,233bee3e528ffe0bffe7fefaf03d3f1d2edd6bd68d83259d8e2c1073800dfd1d,Co1 Dy1 W1,False,True,False,0,0,0,0.31857655843098787,0.5000474452972412,,2
component-final-2dce2a3709aad3945727809d,baseline_reference,Co-Dy-W,2,2,8,component-final-2dce2a3709aad3945727809d:d0000003-c0,a3dc45ad9888201f03e743e374ad58d40405ed16dc4ed8a77f7afc50347872b3,Co1 Dy1 W1,False,False,False,0,0,0,0.31902860005696443,0.5000256896018982,,2
component-final-2dce2a3709aad3945727809d,baseline_reference,Co-Dy-W,2,3,18,component-final-2dce2a3709aad3945727809d:d0000008-c0,065028c94857d156bcbf1e57903641c87c8852607bd2ae858fde584f16010c92,Co1 Dy1 W2,False,True,False,0,0,0,0.367674636840821,0.5000891089439392,,5
component-final-2dce2a3709aad3945727809d,baseline_reference,Co-Dy-W,2,4,22,component-final-2dce2a3709aad3945727809d:d0000010-c0,0860e9fc7c85c5755df1cb93b5be96c8428badef937734fb5e7de9c177a1f4b7,Co1 Dy1 W2,False,True,False,0,0,0,0.5112178802490241,0.5000359416007996,,2
component-final-2dce2a3709aad3945727809d,baseline_reference,Co-Dy-W,2,5,24,component-final-2dce2a3709aad3945727809d:d0000011-c0,e1ae3c4431e26425b01d172653ca789f73931e34ec2df202799b25a52f6b4a55,Co1 Dy1 W2,False,False,False,0,0,0,0.3676584243774421,0.5000266432762146,,1
component-final-2dce2a3709aad3945727809d,baseline_reference,Co-Dy-W,2,6,26,component-final-2dce2a3709aad3945727809d:d0000012-c0,724e3934a204aba4d6790edfcfceb40d0a04bd672814e3d693c13eeead135ffc,Co1 Dy1 W2,False,False,False,0,0,0,0.36766605377197337,0.5001563429832458,,1
component-final-2dce2a3709aad3945727809d,baseline_reference,Co-Dy-W,2,7,30,component-final-2dce2a3709aad3945727809d:d0000014-c0,94428381b8643cb374342815630844d5eff05d74f6f7e3703e3da42fe0da1e10,Co1 Dy1 W2,False,False,False,0,0,0,0.3676832199096687,0.5000473260879517,,2
component-final-2dce2a3709aad3945727809d,baseline_reference,Co-Dy-W,2,8,34,component-final-2dce2a3709aad3945727809d:d0000016-c0,0b57088705549407d8a476afd8b20b14720012d731360b6077560f92a549b9ce,Co2 Dy1 W1,False,True,False,0,0,0,0.17038297653198242,0.4999392628669739,,2
component-final-2dce2a3709aad3945727809d,baseline_reference,Co-Dy-W,2,9,38,component-final-2dce2a3709aad3945727809d:d0000018-c0,f8c20a62457548c80345e0660cb9c50f7da1fa3dd8767eebab305d53a01189f4,Co1 Dy1 W2,False,False,False,0,0,0,0.36842613220214915,0.5000039339065552,,2
component-final-2dce2a3709aad3945727809d,baseline_reference,Co-Dy-W,2,10,42,component-final-2dce2a3709aad3945727809d:d0000020-c0,c6a58bc2b286d2a5739c5254d114294a0e6abb801044ffe7cc3d8c82fbc92a62,Co1 Dy1 W2,False,False,False,0,0,0,0.36841278076171946,0.5000434517860413,,2
component-final-3a4b0c1cd037fc1028c65eb5,baseline_reference,Co-Dy-W,3,1,4,component-final-3a4b0c1cd037fc1028c65eb5:d0000001-c0,778d0b3c16618421c1cf234426e21edb928161d14acbfbe15b3678a530742c66,Co1 Dy1 W1,False,True,False,0,0,0,0.31860644022623585,0.5000010132789612,,2
component-final-3a4b0c1cd037fc1028c65eb5,baseline_reference,Co-Dy-W,3,2,10,component-final-3a4b0c1cd037fc1028c65eb5:d0000004-c0,68ee31a0aaa57c70ca2a34cb38847de38428e22f2c11b2fa943733cd0f4725f9,Co2 Dy1 W1,False,True,False,0,0,0,0.2049722671508789,0.5002491474151611,,3
component-final-3a4b0c1cd037fc1028c65eb5,baseline_reference,Co-Dy-W,3,3,12,component-final-3a4b0c1cd037fc1028c65eb5:d0000005-c1,17557a8a8fd7d7c6b1c358dd0e6232043fefeeab41abe78a004fec24a3807296,Co3 Dy1 W2,False,True,False,0,0,0,0.18508307139078894,0.5000627040863037,,1
component-final-3a4b0c1cd037fc1028c65eb5,baseline_reference,Co-Dy-W,3,4,14,component-final-3a4b0c1cd037fc1028c65eb5:d0000006-c0,335307486690c6ce9a47f95b4360ac30028150eefb54de66c4d84ffe6d14e4ee,Co3 Dy1 W2,False,False,False,0,0,0,0.1850760777791347,0.5000796318054199,,1
component-final-3a4b0c1cd037fc1028c65eb5,baseline_reference,Co-Dy-W,3,5,16,component-final-3a4b0c1cd037fc1028c65eb5:d0000007-c0,4f7d4db58648f93c82de2ad0ce62f28b688af2fc5fc456f157fa6969e093aee4,Co1 Dy2 W3,False,True,False,0,0,0,0.21331526438395265,0.5000913739204407,,1
component-final-3a4b0c1cd037fc1028c65eb5,baseline_reference,Co-Dy-W,3,6,20,component-final-3a4b0c1cd037fc1028c65eb5:d0000009-c0,aab57a7e4c868ebc88e70768697245eded967fe96e565e2b995b7e3dd1b6ee8d,Co2 Dy1 W1,False,True,False,0,0,0,0.17037343978881836,0.5000405311584473,,2
component-final-3a4b0c1cd037fc1028c65eb5,baseline_reference,Co-Dy-W,3,7,26,component-final-3a4b0c1cd037fc1028c65eb5:d0000012-c0,3461161a271499d4af497d74ff5ed1f15140997d2a68e7b2e14d830d5586154c,Co4 Dy1 W3,False,True,False,0,0,0,0.37847733497619274,0.5000545382499695,,3
component-final-3a4b0c1cd037fc1028c65eb5,baseline_reference,Co-Dy-W,3,8,28,component-final-3a4b0c1cd037fc1028c65eb5:d0000013-c0,fb0ea00dccf41abfa05a11a4dfed43c709915ef184f20b35f968dc487025d947,Co4 Dy1 W3,False,True,False,0,0,0,0.302465677261349,0.5000119805335999,,1
component-final-3a4b0c1cd037fc1028c65eb5,baseline_reference,Co-Dy-W,3,9,32,component-final-3a4b0c1cd037fc1028c65eb5:d0000015-c0,a63e5dfa610809360b7ee8d77efa9ee2275e13c2428fc14728e1e9575825a884,Co4 Dy1 W3,False,True,False,0,0,0,0.26057457923888805,0.5000966787338257,,2
component-final-3a4b0c1cd037fc1028c65eb5,baseline_reference,Co-Dy-W,3,10,44,component-final-3a4b0c1cd037fc1028c65eb5:d0000021-c0,8c829a254294e02f55cc5bdacc1905a4768492a3a103d5afc77604f6722ba788,Co5 Dy3 W6,False,True,False,0,0,0,0.34343686785016914,0.5000416040420532,,6
component-final-a526e6a613189f807a458cb1,baseline_reference,Co-Dy-W,4,1,4,component-final-a526e6a613189f807a458cb1:d0000001-c0,61a15a48773f37abfb1735089526ed0d7172db08c0f083f86ae782697f8ed9c6,Co3 Dy1 W1,False,True,False,0,0,0,0.24344787597656303,0.5001835227012634,,2
component-final-a526e6a613189f807a458cb1,baseline_reference,Co-Dy-W,4,2,12,component-final-a526e6a613189f807a458cb1:d0000005-c0,83f33ce1dbd4d2433de77c278e5d048fe2f5d26381d1753b368706be86a589aa,Co3 Dy1 W1,False,True,False,0,0,0,0.1525352478027342,0.5000300407409668,,4
component-final-a526e6a613189f807a458cb1,baseline_reference,Co-Dy-W,4,3,18,component-final-a526e6a613189f807a458cb1:d0000008-c0,46853455673b6addec2463065343841884891b7ae754e8239219e8b9837db451,Co3 Dy1 W1,False,False,False,0,0,0,0.24346389770507848,0.5002123713493347,,3
component-final-a526e6a613189f807a458cb1,baseline_reference,Co-Dy-W,4,4,20,component-final-a526e6a613189f807a458cb1:d0000009-c0,0a9a0c931a6020ddb4cff55a62fa8f75c48cb47c0eaaebf80a99b772a7a3867e,Co3 Dy1 W1,False,False,False,0,0,0,0.24342651367187518,0.5000096559524536,,1
component-final-a526e6a613189f807a458cb1,baseline_reference,Co-Dy-W,4,5,22,component-final-a526e6a613189f807a458cb1:d0000010-c0,c827662adcc21412e8177e28fac457ea54fd2905b1a5924034a47ac1400ffa4c,Co3 Dy1 W1,False,False,False,0,0,0,0.24290390014648455,0.5000739693641663,,1
component-final-a526e6a613189f807a458cb1,baseline_reference,Co-Dy-W,4,6,26,component-final-a526e6a613189f807a458cb1:d0000012-c0,790e7de3725bcae41647d1856292f8b2acfdfaae016385a0d0ac08ef2f29cb9c,Co3 Dy1 W1,False,False,False,0,0,0,0.15253601074218803,0.5000437498092651,,2
component-final-a526e6a613189f807a458cb1,baseline_reference,Co-Dy-W,4,7,28,component-final-a526e6a613189f807a458cb1:d0000013-c0,1b2147db5d5128d79192a81dd084d72abad0a85e23a5fa31309be24e0ffbfdf3,Co3 Dy1 W1,False,False,False,0,0,0,0.24346008300781286,0.4999767541885376,,1
component-final-a526e6a613189f807a458cb1,baseline_reference,Co-Dy-W,4,8,32,component-final-a526e6a613189f807a458cb1:d0000015-c0,14991241883c87fc7b9b53909200fc76ff0a093c713af971c89e4cac9dad93c7,Co3 Dy1 W1,False,True,False,0,0,0,0.2788902282714849,0.5000187158584595,,2
component-final-a526e6a613189f807a458cb1,baseline_reference,Co-Dy-W,4,9,36,component-final-a526e6a613189f807a458cb1:d0000017-c0,9619766dce84d8b3450657ee9eedb967201c36d5737e5a67ea44af21b46e04b0,Co1 Dy2 W1,False,True,False,0,0,0,0.3102356910705577,0.5000829696655273,,2
component-final-a526e6a613189f807a458cb1,baseline_reference,Co-Dy-W,4,10,38,component-final-a526e6a613189f807a458cb1:d0000018-c0,3f8ea06acf9f87b990a5e263f0dd725ef118fb40bf2266899f585c4203e4bafd,Co3 Dy1 W1,False,False,False,0,0,0,0.2434288024902349,0.5000855922698975,,1
component-final-a8630b6c09e7eed6994a9658,baseline_reference,Co-Mg-Na,2,1,6,component-final-a8630b6c09e7eed6994a9658:d0000003-c0,72fa7577ab12a3d0d401bae180b25be1cb427432ea49e02595c874ddcf9ffbb9,Co1 Mg3 Na1,False,True,False,0,0,0,0.21636354183328566,0.4999723434448242,,3
component-final-a8630b6c09e7eed6994a9658,baseline_reference,Co-Mg-Na,2,2,16,component-final-a8630b6c09e7eed6994a9658:d0000008-c0,2226a364d7dd150dfa1d23ce43c5b17e03055e8f283df6a28ce253e84d1a3334,Co2 Mg1 Na1,False,True,False,0,0,0,0.3761099782483335,0.5001301765441895,,5
component-final-a8630b6c09e7eed6994a9658,baseline_reference,Co-Mg-Na,2,3,18,component-final-a8630b6c09e7eed6994a9658:d0000009-c0,6abed5cb07c39256caafcc660b7048a9ebe0d552eaafd17930c4e56a28db77f1,Co1 Mg2 Na1,False,True,False,0,0,0,0.16242339282200247,0.5000432133674622,,1
component-final-a8630b6c09e7eed6994a9658,baseline_reference,Co-Mg-Na,2,4,20,component-final-a8630b6c09e7eed6994a9658:d0000010-c0,a34a0cd9a6208a384e8e2b096d22bbb549cfdddf4fce81d4c31eb3e90710db5e,Co1 Mg4 Na1,False,True,False,0,0,0,0.20671369015485386,0.5001524090766907,,1
component-final-a8630b6c09e7eed6994a9658,baseline_reference,Co-Mg-Na,2,5,28,component-final-a8630b6c09e7eed6994a9658:d0000014-c0,e7e9ed6fbde2874073626b53910a9a6716c7e6b561eea7bcfcc5669ff00d66f3,Co1 Mg2 Na2,False,True,False,0,0,0,0.41097291420246007,0.5000293254852295,,4
component-final-a8630b6c09e7eed6994a9658,baseline_reference,Co-Mg-Na,2,6,30,component-final-a8630b6c09e7eed6994a9658:d0000015-c0,0957ea54a74d50e11bb1d98a43b6a5fafc7bd71281063eedb7ecde803ce46c8c,Co2 Mg1 Na3,False,True,False,0,0,0,0.25573440529834235,0.49998486042022705,,1
component-final-a8630b6c09e7eed6994a9658,baseline_reference,Co-Mg-Na,2,7,36,component-final-a8630b6c09e7eed6994a9658:d0000018-c0,6a5e1b1c47a5b3419185ed7fa0ab279a1d303a97ac49ce1269889fe89d7e78e7,Co2 Mg1 Na3,False,True,False,0,0,0,0.35874521869352494,0.5002180337905884,,3
component-final-a8630b6c09e7eed6994a9658,baseline_reference,Co-Mg-Na,2,8,38,component-final-a8630b6c09e7eed6994a9658:d0000019-c0,bbb49244382915673e5f487c20c9ee00eec5770129e03bf2519ec81c066c0ab6,Co2 Mg1 Na1,False,True,False,0,0,0,0.2832952943341489,0.5000878572463989,,1
component-final-a8630b6c09e7eed6994a9658,baseline_reference,Co-Mg-Na,2,9,42,component-final-a8630b6c09e7eed6994a9658:d0000021-c0,b5b88be56bfdfe33d4b1b9358761a5cbafd52144e866b403ad56e4e04e31e12b,Co2 Mg1 Na3,False,False,False,0,0,0,0.25520002978971634,0.5001976490020752,,2
component-final-a8630b6c09e7eed6994a9658,baseline_reference,Co-Mg-Na,2,10,46,component-final-a8630b6c09e7eed6994a9658:d0000023-c0,087452f17258f470d45070ade466669f87c62e807d65efe27a9f6ce9987d8418,Co1 Mg2 Na2,False,True,False,0,0,0,0.20435021827960886,0.50007164478302,,2
component-final-4b3d96d6b87ab535fb130a5e,baseline_reference,Co-Mg-Na,3,1,12,component-final-4b3d96d6b87ab535fb130a5e:d0000005-c0,26dd244d1fb693f16c3fbb772668c9efd319ec68643200bd9858c62e1912c210,Co3 Mg1 Na1,False,True,False,0,0,0,0.4064518764101228,0.5000137090682983,,6
component-final-4b3d96d6b87ab535fb130a5e,baseline_reference,Co-Mg-Na,3,2,28,component-final-4b3d96d6b87ab535fb130a5e:d0000013-c0,6a83af12fa10e9e126f29e3e6fa6ceea457fba80b8a176bce807363e54283f20,Co3 Mg2 Na1,False,True,False,0,0,0,0.2823012532859006,0.5000371932983398,,8
component-final-4b3d96d6b87ab535fb130a5e,baseline_reference,Co-Mg-Na,3,3,30,component-final-4b3d96d6b87ab535fb130a5e:d0000014-c0,65c68d8f779beb61c8db6c5648c01e6e9c40905692358051f7f58c223aca1ba6,Co3 Mg2 Na1,False,False,False,0,0,0,0.28232000888079023,0.5000430941581726,,1
component-final-4b3d96d6b87ab535fb130a5e,baseline_reference,Co-Mg-Na,3,4,46,component-final-4b3d96d6b87ab535fb130a5e:d0000022-c0,32ea5793981eab2943160b88d019ed2ebf05edbda8de22d756455e961c595b91,Co4 Mg1 Na1,False,True,False,0,0,0,0.2645812692313356,0.4999169707298279,,8
component-final-4b3d96d6b87ab535fb130a5e,baseline_reference,Co-Mg-Na,3,5,50,component-final-4b3d96d6b87ab535fb130a5e:d0000024-c0,eb62a8cff53226727f3510ad8bc9dd1195171f5f28eded74144c33ed3a600cf6,Co2 Mg1 Na4,False,True,False,0,0,0,0.3414430148495824,0.4999356269836426,,2
component-final-4b3d96d6b87ab535fb130a5e,baseline_reference,Co-Mg-Na,3,6,54,component-final-4b3d96d6b87ab535fb130a5e:d0000026-c0,305310e5a2bae8392d761d3dd3e098a080959e43c8c69a683af0c5388a5cf3db,Co1 Mg1 Na6,False,True,False,0,0,0,0.32571279797060715,0.49989381432533264,,2
component-final-4b3d96d6b87ab535fb130a5e,baseline_reference,Co-Mg-Na,3,7,58,component-final-4b3d96d6b87ab535fb130a5e:d0000028-c0,fca4b4ae511c24743fafe34c1874a75474b621ed26f1733312d0947aa141961d,Co3 Mg1 Na3,False,True,False,0,0,0,0.40639785240436366,0.49986889958381653,,2
component-final-4b3d96d6b87ab535fb130a5e,baseline_reference,Co-Mg-Na,3,8,62,component-final-4b3d96d6b87ab535fb130a5e:d0000030-c0,254e5d856f9069e159331a6e404482b9ae073b6d7ccd47f8a55f488d45668467,Co2 Mg1 Na5,False,True,False,0,0,0,0.33374369966572726,0.49989381432533264,,2
component-final-4b3d96d6b87ab535fb130a5e,baseline_reference,Co-Mg-Na,3,9,74,component-final-4b3d96d6b87ab535fb130a5e:d0000036-c0,5f04a21d0946e3f6fc17f40678b4bc1bd9068a2ea3d7daf9e7517964030e0df3,Co5 Mg1 Na4,False,True,False,0,0,0,0.38254581977581203,0.4999363422393799,,6
component-final-4b3d96d6b87ab535fb130a5e,baseline_reference,Co-Mg-Na,3,10,76,component-final-4b3d96d6b87ab535fb130a5e:d0000037-c0,b27ed9aa09a40b604f5e7541f5b05786b105b24ab6bc35dcdf21a3dd2857b0f3,Co3 Mg2 Na3,False,True,False,0,0,0,0.3017362047886025,0.49987611174583435,,1
component-final-613da1e8bf281966bbdc66db,baseline_reference,Co-Mg-Na,4,1,6,component-final-613da1e8bf281966bbdc66db:d0000002-c0,60416884f884919ec78a208079a525adaf437eccfd383600758543d05708926a,Co3 Mg1 Na1,False,True,False,0,0,0,0.33815891002786636,0.5004270672798157,,3
component-final-613da1e8bf281966bbdc66db,baseline_reference,Co-Mg-Na,4,2,8,component-final-613da1e8bf281966bbdc66db:d0000003-c0,f8c7bd5ff3ba46d73eb5c63ae66a5089793875d16e5ee58bd9faec8907cd3cfc,Co3 Mg1 Na2,False,True,False,0,0,0,0.41785179335495526,0.49993646144866943,,1
component-final-613da1e8bf281966bbdc66db,baseline_reference,Co-Mg-Na,4,3,20,component-final-613da1e8bf281966bbdc66db:d0000009-c0,b06fc7e6abf1796da8fb547fdbe7573ec1095e67159c3ba4157e74d8183ef5b8,Co3 Mg1 Na5,False,True,False,0,0,0,0.35874948830440134,0.49994075298309326,,6
component-final-613da1e8bf281966bbdc66db,baseline_reference,Co-Mg-Na,4,4,22,component-final-613da1e8bf281966bbdc66db:d0000010-c0,b9ac63069bbeafaccd89f79e3a407841f6d260797ae6226c938593455cb19990,Co3 Mg2 Na1,False,True,False,0,0,0,0.3504196145068641,0.4999687671661377,,1
component-final-613da1e8bf281966bbdc66db,baseline_reference,Co-Mg-Na,4,5,24,component-final-613da1e8bf281966bbdc66db:d0000011-c0,f18d5def9d9e8a93085c248934fecdb874511fa5cf3a0e3483fb7c2aab7283de,Co3 Mg2 Na1,False,True,False,0,0,0,0.31504052260826354,0.5000542998313904,,1
component-final-613da1e8bf281966bbdc66db,baseline_reference,Co-Mg-Na,4,6,26,component-final-613da1e8bf281966bbdc66db:d0000012-c0,45d3b40d22c39982df59eaf67a026bc0d5337584a342e28e72820d2bd8523b9e,Co3 Mg2 Na1,False,True,False,0,0,0,0.3864052432706986,0.5000038146972656,,1
component-final-613da1e8bf281966bbdc66db,baseline_reference,Co-Mg-Na,4,7,28,component-final-613da1e8bf281966bbdc66db:d0000013-c0,ba2f7cece71c06bf2edcb0af6d6578503be87c976953577eccea7728ba82382f,Co3 Mg2 Na1,False,False,False,0,0,0,0.38633848606855015,0.5000084638595581,,1
component-final-613da1e8bf281966bbdc66db,baseline_reference,Co-Mg-Na,4,8,32,component-final-613da1e8bf281966bbdc66db:d0000015-c0,118ed6cf1d6ce536d9a05ee4954af0e95003c537bf47ec60d708a9d3b6ce9f17,Co3 Mg2 Na1,False,True,False,0,0,0,0.2823196389209266,0.4999118149280548,,2
component-final-613da1e8bf281966bbdc66db,baseline_reference,Co-Mg-Na,4,9,36,component-final-613da1e8bf281966bbdc66db:d0000017-c0,6f72ef091e9281bcb24690f6dde8823b23fa7b9b407d485ea867ad5a55fcbd00,Co3 Mg2 Na2,False,True,False,0,0,0,0.2266468555469232,0.5000377893447876,,2
component-final-613da1e8bf281966bbdc66db,baseline_reference,Co-Mg-Na,4,10,40,component-final-613da1e8bf281966bbdc66db:d0000019-c0,670c16a455b0f0f80ebe28e1203eca2b238fb226cdf461b51c6cd8314f8c9aff,Co3 Mg1 Na2,False,True,False,0,0,0,0.27971079705775503,0.4998798668384552,,2
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,1,4,component-final-2e27f5563acb699daae1d131:d0000001-c0,9a785550312698bb6544b85747cdffc3e502de71bd957465ae15addde7bd7e2b,Al1 Li1 V4,False,True,False,0,0,0,0.10555055406358527,,,2
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,2,8,component-final-2e27f5563acb699daae1d131:d0000003-c0,e9ebc878d05225bdeadf3af6c77db8773ff98bd34bf842ca88d18024ecc1f184,Al1 Li1 V5,False,True,False,0,0,0,0.2036656879243397,,,2
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,3,10,component-final-2e27f5563acb699daae1d131:d0000004-c0,68a5b0c645202f1e489ac5bff318d8e4d0adc4869e1dd5ef58027e0d9fe686ec,Al2 Li1 V1,True,True,True,0,1,1,0.02826770146687796,,,1
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,4,14,component-final-2e27f5563acb699daae1d131:d0000006-c0,4682e5f7a34ceec5019a9d8f808bf94749acfa56993721d2ea1c6e4b6d442d6e,Al1 Li1 V2,False,True,False,1,1,0,0.22046053409576505,,,2
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,5,16,component-final-2e27f5563acb699daae1d131:d0000007-c0,0dc795a91323a06d7eb5cffe604aa6a32ea637e61425ec7b9b87b22f88b12c46,Al1 Li1 V5,False,True,False,1,1,0,0.11982627142043345,,,1
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,6,22,component-final-2e27f5563acb699daae1d131:d0000010-c0,9ed069dc11a515e32b53ceb197dffe1c79ae1492b1e639956090bb7f1b538cf5,Al1 Li2 V2,False,True,False,1,1,0,0.17288955052693744,,,3
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,7,26,component-final-2e27f5563acb699daae1d131:d0000012-c0,eec9d68b3941148509f85211c6196cee05c2f784de491e9677f176ca57d326c4,Al1 Li1 V5,False,True,False,1,1,0,0.4942153749011817,,,2
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,8,28,component-final-2e27f5563acb699daae1d131:d0000013-c1,7711ec19e4f96d7366f916ee945509b1474718da097b8abceab57c5343d1ef26,Al1 Li1 V2,False,False,False,1,1,0,0.22052490711212247,,,1
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,9,30,component-final-2e27f5563acb699daae1d131:d0000014-c0,ee05e633231c4562f0df1d25bdab4aaf9e3c827412f6df5dbeb56af88c9fe944,Al1 Li1 V4,False,True,False,1,1,0,0.19100740220811652,,,1
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,10,32,component-final-2e27f5563acb699daae1d131:d0000015-c0,bc3b5f7ea030e90589e9fb0470364347584c69849571da6919c6e149f5394c95,Al1 Li2 V3,False,True,False,1,1,0,0.21872923109266473,,,1
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,1,4,component-final-8e1fbdae4c717bead751ef3f:d0000001-c0,01c948faa68629139f95960fa2c0245b149a4249286341a7d71aac9b99bd0486,Al1 Li1 V4,False,True,False,0,0,0,0.25244167115953253,,,2
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,2,10,component-final-8e1fbdae4c717bead751ef3f:d0000004-c0,cf47f33126193b96ab032adb8c5270c08a147544c940eb1bf190142769f213ff,Al1 Li3 V2,False,True,False,0,0,0,0.19006171491410928,,,3
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,3,12,component-final-8e1fbdae4c717bead751ef3f:d0000005-c0,2b262bd6496b0ed7f5ea8b232edbe9075b738f9f5056dd9682ab85d3cb3a8780,Al1 Li3 V2,False,False,False,0,0,0,0.18991580274369912,,,1
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,4,14,component-final-8e1fbdae4c717bead751ef3f:d0000006-c0,f3a9b0a3971c6f54389783ba26579a5d0e84a1e6c765cc9574ebf46a44661183,Al1 Li3 V2,False,False,False,0,0,0,0.1899440950817528,,,1
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,5,20,component-final-8e1fbdae4c717bead751ef3f:d0000009-c0,3cc5219e20f2b4067072baa5a1f9e43bb08a949b88d2bcbb117471cddc05f120,Al1 Li2 V1,False,True,False,0,0,0,0.15969399611155222,,,3
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,6,26,component-final-8e1fbdae4c717bead751ef3f:d0000012-c0,fb2741a0275dca5d4b17c0b77f7b813eb3150fb9991c79828a32d2ad9b40d387,Al1 Li3 V2,False,True,False,0,0,0,0.12382935153113461,,,3
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,7,28,component-final-8e1fbdae4c717bead751ef3f:d0000013-c0,cc8f22d4a94442a28693eb1e981a21475d11d84eb55ea5f2165397b7ad469a39,Al1 Li3 V2,False,False,False,0,0,0,0.1899412340588036,,,1
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,8,30,component-final-8e1fbdae4c717bead751ef3f:d0000014-c0,939fad8b8d0a51e4ac2c5042416b22d1fb97a821c989ff1ebf240327bc549c8b,Al1 Li2 V1,False,True,False,0,0,0,0.2627833286921186,,,1
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,9,32,component-final-8e1fbdae4c717bead751ef3f:d0000015-c0,ed11f65bee674230c341aeee0c9a87023ad926890891ae1c7594aeea33fa3223,Al1 Li1 V4,False,True,False,0,0,0,0.33638472027248856,,,1
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,10,36,component-final-8e1fbdae4c717bead751ef3f:d0000017-c0,006c605d2278756bbbaa80335c7547393d6b5e385f4f818a0d60fa6eab10461f,Al1 Li2 V1,False,False,False,0,0,0,0.26046494642893503,,,2
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,1,4,component-final-d183e09d99cadf104f59d07e:d0000001-c0,540c521a4cfdaf5a41c93d527656dec58287185c8ca5ed576cb3376eead470f9,Al1 Li1 V1,False,True,False,0,0,0,0.2009906062373421,,,2
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,2,8,component-final-d183e09d99cadf104f59d07e:d0000003-c0,a7cecf5318794814b2c50c711a8d7ab5e8a624345fde2bbd1cabda092d249058,Al3 Li1 V1,False,True,False,0,0,0,0.19621391296386648,,,2
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,3,16,component-final-d183e09d99cadf104f59d07e:d0000007-c0,055fbf3aa912624dff0b47ad71f5d3308b79f47dbabd09762a8d17659d4151d6,Al1 Li2 V1,False,True,False,0,0,0,0.2627967596054077,,,4
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,4,22,component-final-d183e09d99cadf104f59d07e:d0000010-c0,bb4452ab58148f0a4c4afaba3738765b378f984b23d05ba2cb5497880ae855f1,Al1 Li2 V1,False,True,False,0,0,0,0.29495346546173096,,,3
